id,external_gene_name,Regulation_Grouping_2,Integrated padj (old-young),Integrated pval (old-young),Integrated diff (old-young),mannwhitneyu stat (old-young),Integrated mean (young),Integrated mean (old),Protein-LogFC mean (old-young),RNA-LogFC mean (old-young),CpG-LogFC mean (old-young),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000092054,MYH7,TPDS_TMDE,0.4274642025865015,0.07332780935513097,-0.31193339824676514,152.0,0.0120664835,-0.29986690000000005,0.0,-0.08784357532817205,-0.02792215483116045,MYH7,4625.0,cg08240074,-3.10098991659453,4.78530571881159e-48,-0.1566566308640749,2.66753917909261e-55,0.0,1.0
ENSG00000092377,TBL1Y,TPDS_TMDE,0.43749136245211095,0.10226569498502452,-0.3028998970985413,161.0,-0.37553638,-0.6784363,0.0,-0.08731548717777238,0.00815408007321157,TBL1Y,90665.0,cg09728865,-3.25349332250834,1.1219721560164698e-23,0.0979111024235064,1.5973305289845599e-16,0.0,1.0
ENSG00000092445,TYRO3,TPDS_TMDE,0.4786282949114594,0.2814469198951187,0.03926479816436768,195.0,1.3184011999999998,1.357666,-0.15815739417989366,0.5430070277127237,-0.0713084287954776,TYRO3,7301.0,cg24147582,-2.04580670098153,5.582006173688721e-88,-0.1298200962808604,7.839179292088501e-21,0.431036339446243,1.19176195729725e-34
ENSG00000092529,CAPN3,TPDS_TMDE,0.44784811047618606,0.14326894474657434,-0.2231978476047516,171.0,-0.12299323,-0.34619108,0.0,-0.16959468740052008,-0.0025569959014905357,CAPN3,825.0,cg14833933,-1.34075653443859,3.7667859513909896e-43,-0.0187123492577641,0.0246571111408692,0.0,1.0
ENSG00000094755,GABRP,TPDS_TMDE,0.3992603929919977,0.002314029583798757,-0.7474898099899292,84.0,0.25535446,-0.49213538,0.0,-1.21777362199483,-0.01581311739651685,GABRP,2568.0,cg18483611,-1.57800836663368,1.44619897913672e-10,-0.0752976587415698,1.99469545372939e-44,0.0,1.0
ENSG00000095585,BLNK,TPDS_TMDE,0.4642741244666783,0.1997686549641834,0.07613921165466309,182.0,1.2718854,1.3480246,-0.07322406860482161,-0.2322811722609877,0.02344832897460486,BLNK,29760.0,cg25263238,-1.06436777105653,2.6463086797453795e-50,0.0659534261805749,1.6090687431296798e-10,-0.16188446257142003,2.48352886275423e-07
ENSG00000095752,IL11,TPDS_TMDE,0.4589690249915088,0.172598210806666,0.07310271263122559,177.0,0.8299006999999999,0.9030034,0.1242228746145593,-0.2902886363051877,0.011518407292442516,IL11,3589.0,cg26637171,-4.907936582566349,8.516368237131788e-66,0.0235516970412075,7.082508525610591e-05,-0.119675810227613,0.0122492666272058
ENSG00000096070,BRPF3,TPDS_TMDE,0.4248464833931137,0.05111411366753299,-0.029558181762695312,143.0,1.0596017,1.0300435,-0.1164193393388284,0.4051582802086139,-0.03534708771635278,BRPF3,27154.0,cg09411715,-1.05886862451185,1.4322973527529799e-65,-0.1035469665551885,6.616840956129991e-23,-0.0086316471628156,0.822953491204091
ENSG00000099625,CBARP,TPDS_TMDE,0.4248464833931137,0.05111411366753299,0.2774502635002136,143.0,-0.86902976,-0.5915795,0.0,0.23924542751923994,0.035856203933095486,CBARP,255057.0,cg12068124,-2.82931655139973,2.899183847077379e-94,-0.1789513732459171,4.8162081075143795e-33,0.0,1.0
ENSG00000099822,HCN2,TPDS_TMDE,0.4813222167397909,0.2883373240054368,-0.0006664246320724487,196.0,-0.16070075,-0.16136718,0.0,0.02855119027988257,-0.019748639700095917,HCN2,610.0,cg19865472,-1.5517707496649298,7.016988563067359e-29,0.05013477706011099,3.6576015222404304e-14,0.0,1.0
ENSG00000099954,CECR2,TPDS_TMDE,0.4956948784583228,0.4394950317443185,-0.0007327795028686522,216.0,1.1870081000000001,1.1862754,0.5344228819321332,0.2519981858800615,0.04805106766366196,CECR2,27443.0,cg22012281,-3.08416737061027,8.19955466201353e-56,-0.3245123583426795,2.4733695160264793e-64,0.10803566420288199,0.26193886610682604
ENSG00000100078,PLA2G3,TPDS_TMDE,0.4813222167397909,0.29530625446206593,0.08457410335540771,197.0,-0.71273446,-0.62816036,0.0,0.02609119477126554,0.02166899340821031,PLA2G3,50487.0,cg02214441,-4.1657240193697405,9.447949665019899e-70,-0.1225110022873156,7.815186785857408e-53,0.0,1.0
ENSG00000100321,SYNGR1,TPDS_TMDE,0.43749136245211095,0.10593373286205172,-0.10911500453948976,162.0,1.367583,1.258468,-0.3054991093474443,-0.3543471933052789,0.042173682193628735,SYNGR1,9145.0,cg17537935,-1.1515941920436201,1.28294143772084e-25,-0.2414001162092734,1.0511383301142002e-59,-0.11935778377082501,0.0260337857207428
ENSG00000100344,PNPLA3,TPDS_TMDE,0.4224836532449716,0.04314093642290202,0.5087238550186157,139.0,-0.8078846,-0.29916075,0.0,0.7772325338371333,0.04416992249628833,PNPLA3,80339.0,cg23076798,-2.7367059431833796,2.7258097439525293e-52,-0.0850565306666479,1.16936670292466e-18,0.0,1.0
ENSG00000100350,FOXRED2,TPDS_TMDE,0.4706227823808098,0.2482369464811455,-0.08998739719390869,190.0,1.2169294,1.126942,-0.05502042812089178,0.005305159044671104,0.003397170097007393,FOXRED2,80020.0,cg00946479,-1.42576219615855,4.2507500039371405e-46,-0.0485733031318145,2.42187174927056e-09,-0.152091315485161,1.13863261815147e-07
ENSG00000100362,PVALB,TPDS_TMDE,0.4905044879388371,0.3765140083474172,0.15732121467590332,208.0,-1.5852075,-1.4278861999999999,0.0,0.16124669424725369,0.017082394036225468,PVALB,5816.0,cg16293983,-5.683665011095231,6.169766775697409e-72,-0.14398941482809197,1.1303323157870099e-17,0.0,1.0
ENSG00000100625,SIX4,TPDS_TMDE,0.493857217624903,0.3998446000803819,0.093969464302063,211.0,-1.2729563,-1.1789868000000001,0.0,0.0366882353877771,0.005222471165391125,SIX4,51804.0,cg09970023,-3.43373603075388,3.51499195804241e-86,0.0815130315860322,3.8675361400792995e-08,0.0,1.0
ENSG00000100626,GALNT16,TPDS_TMDE,0.493857217624903,0.4077062251624832,0.004769563674926758,212.0,1.195181,1.1999506000000002,0.04692389569951266,-0.7870530115744239,-0.009329092071197184,GALNT16,57452.0,cg05206120,-1.67210647679721,1.2512068272978398e-30,-0.0947396491801871,2.6911350780384096e-48,-0.41867367335333294,3.59691959245615e-28
ENSG00000100665,SERPINA4,TPDS_TMDE,0.4589690249915088,0.172598210806666,-0.1553279161453247,177.0,1.2979148999999999,1.142587,-0.3313715828924168,-0.05300396261954665,0.012586858876302648,SERPINA4,5267.0,cg14866387,-3.6680144893914903,4.0264265449866593e-51,-0.0797005036099409,1.3854399869175196e-55,-0.0226253493947031,0.7090796659223759
ENSG00000100739,BDKRB1,TPDS_TMDE,0.4958860728222068,0.471679052506489,0.003303647041320801,220.0,-0.29448850000000004,-0.29118484,0.0,0.06154172077802876,-0.025185081426675443,BDKRB1,623.0,cg23864202,-1.58293809178394,6.394123287891298e-13,-0.2021143423058403,8.497283052924319e-33,0.0,1.0
ENSG00000101200,AVP,TPDS_TMDE,0.4875730795361804,0.3461082142059647,0.06976103782653809,204.0,-0.5459559,-0.47619486,0.0,-0.004720854277578511,0.026124219913232938,AVP,551.0,cg05136169,-3.21565531191678,1.95951990379721e-25,-0.0937046153613103,4.03629655446625e-34,0.0,1.0
ENSG00000101204,CHRNA4,TPDS_TMDE,0.4835079984784394,0.3166636891443301,0.2326011657714844,200.0,-1.5601511000000001,-1.3275499,0.0,0.3252838177267852,0.01717939529910728,CHRNA4,1137.0,cg05057932,-4.8240662826038605,2.05180844290085e-34,-0.2589522979466311,3.185805677361839e-63,0.0,1.0
ENSG00000101276,SLC52A3,TPDS_TMDE,0.43749136245211095,0.12570174357778965,-0.16284692287445068,167.0,-0.68410885,-0.8469558,0.0,-0.15565899840146447,0.03361963818953605,SLC52A3,113278.0,cg01319701,-2.7059186925404304,9.945564792917859e-45,-0.0828376197937916,3.4416506855308503e-19,0.0,1.0
ENSG00000101349,PAK5,TPDS_TMDE,0.4933351156087475,0.3842455196220244,-0.0149688720703125,209.0,-1.0548855,-1.0698544,0.0,-0.01588254325272109,-0.0005637174226942876,PAK5,57144.0,cg27281882,-5.10792731440634,1.5812439145178598e-104,-0.2513549882605642,8.633046913607308e-68,0.0,1.0
ENSG00000101405,OXT,TPDS_TMDE,0.4875730795361804,0.3386505079307971,-0.11270491778850555,203.0,-0.02488036,-0.13758528,0.0,-0.2614668578435263,-0.007041304011023153,OXT,5020.0,cg04731988,-1.21046212775798,1.33429104318136e-06,-0.1688224252740473,7.77829151674305e-40,0.0,1.0
ENSG00000101448,EPPIN,TPDS_TMDE,0.4785085754412505,0.27463696407367544,0.02086914330720901,194.0,0.10335463,0.124223776,0.0,-0.0013012489237039515,0.03090940461716585,EPPIN,57119.0,cg16471362,-1.32146718842067,4.4538806978158295e-07,-0.2389547894642895,2.70233975814782e-63,0.0,1.0
ENSG00000101638,ST8SIA5,TPDS_TMDE,0.3992603929919977,0.02277471255799424,-0.455968588590622,125.0,-0.16187820000000003,-0.6178468,0.0,-0.3206302449211522,0.10518089412445017,ST8SIA5,29906.0,cg01059449,-2.14436776494613,1.3165001247199301e-43,0.0979197961447291,2.1413426157643803e-17,0.0,1.0
ENSG00000101938,CHRDL1,TPDS_TMDE,0.4941402460140787,0.4315027500404631,0.011812448501586914,215.0,1.1374421000000001,1.1492546000000001,0.09761563408142283,0.3601867699848293,0.0,CHRDL1,91851.0,0,-1.78436571729488,6.28571796132505e-08,0.0,1.0,0.207805325396721,0.00017319495076299998
ENSG00000102003,SYP,TPDS_TMDE,0.4884820176963333,0.3612014919585563,0.05569001659750938,206.0,-0.1160397,-0.060349684,0.0,0.13741975876754442,0.02842482663252568,SYP,6855.0,cg00581583,-1.3107733488705502,2.6056024386972896e-55,-0.0368458553497362,0.0424234402506342,0.0,1.0
ENSG00000102243,VGLL1,TPDS_TMDE,0.493857217624903,0.3998446000803819,0.0027667433023452763,211.0,-0.19166347,-0.18889673,0.0,-0.01849652509399291,0.04642906033692135,VGLL1,51442.0,cg12384303,-4.25379159844183,5.8933966588827795e-30,-0.3735801310607391,6.283001369412949e-94,0.0,1.0
ENSG00000102387,TAF7L,TPDS_TMDE,0.4274642025865015,0.07054470365976967,-0.11324790865182875,151.0,-0.013016783,-0.12626469,0.0,-0.06761867572266894,0.0945594815235688,TAF7L,54457.0,cg13248004,-1.16266906385972,1.7309221743724398e-20,-0.1648770386749131,1.3842368197005598e-19,0.0,1.0
ENSG00000102468,HTR2A,TPDS_TMDE,0.4813222167397909,0.29530625446206593,0.09903346002101898,197.0,-0.12686011,-0.027826652,0.0,0.11812952635636965,0.035720587373521545,HTR2A,3356.0,cg15692052,-1.24279136785237,3.6263393032255204e-11,-0.2574430147135023,2.1208124630784196e-81,0.0,1.0
ENSG00000102554,KLF5,TPDS_TMDE,0.4540175862434261,0.16242319282511306,0.13898396492004395,175.0,1.0575778,1.1965618,-0.01866732804087784,-0.8104453557064162,0.0,KLF5,688.0,0,-1.06095421044538,8.24025306985601e-14,0.0,1.0,-0.257552646441352,0.0019120243826075
ENSG00000102837,OLFM4,TPDS_TMDE,0.43749136245211095,0.11355307107936168,0.1236785054206848,164.0,0.8267123,0.9503908000000001,-0.19159322971781467,-0.4517520704639111,-0.0014996286830701866,OLFM4,10562.0,cg08119452,-5.28319596605451,1.43513427894775e-80,-0.328089838853213,2.5887857639677093e-56,0.0689778437013086,0.518652159748167
ENSG00000103089,FA2H,TPDS_TMDE,0.493857217624903,0.41560519370546417,0.04384016990661621,213.0,1.3130144,1.3568546000000001,-0.12614331532054654,-0.08689744284737032,0.029414847423338,FA2H,79152.0,cg07085287,-2.18676275575889,2.28393481537056e-30,-0.09414941739186,1.2018236125633699e-26,0.0609822122855104,0.421981384052168
ENSG00000103154,NECAB2,TPDS_TMDE,0.3992603929919977,0.002314029583798757,0.7601920366287231,84.0,-0.93049616,-0.1703041,0.0,0.8417051280952901,0.007433137983545612,NECAB2,54550.0,cg08580187,-2.14095105906195,4.2202672393818605e-31,-0.2902204398821376,7.46530973693137e-54,0.0,1.0
ENSG00000103310,ZP2,TPDS_TMDE,0.43749136245211095,0.10593373286205172,0.2666481733322144,162.0,-0.38848835,-0.121840194,0.0,0.17463394215654165,0.024774232570764845,ZP2,7783.0,cg18249108,-2.6576438871155603,5.55857294489696e-32,-0.1307597706761813,1.2314523381472398e-37,0.0,1.0
ENSG00000103599,IQCH,TPDS_TMDE,0.4905044879388371,0.3765140083474172,-0.02495083212852478,208.0,0.46930864,0.44435779999999997,0.0,0.05683121401572089,0.009837104175216565,IQCH,64799.0,cg07145598,-1.02037358183422,1.6068803394123399e-47,-0.1355092109439488,1.2416392525818697e-66,0.0,1.0
ENSG00000103942,HOMER2,TPDS_TMDE,0.4617576392507024,0.1886052329333855,-0.108772873878479,180.0,1.3391790000000001,1.2304062,-0.11393813895934785,0.15275757895796405,-0.05080457054074401,HOMER2,9455.0,cg10106988,-1.59667703611459,9.24626351753259e-71,-0.0811294960029848,9.24376580727117e-17,-0.246600230392723,0.0010990538274445
ENSG00000104219,ZDHHC2,TPDS_TMDE,0.4540175862434261,0.16242319282511306,0.009589672088623049,175.0,1.2872736,1.2968633,0.00024733024691475647,-0.20333276075291806,-0.012677909392832698,ZDHHC2,51201.0,cg17090611,-1.18204183450565,5.70281388084537e-34,-0.1350439824674199,1.3413191486233198e-57,-0.40236032122737897,3.3676640607296396e-21
ENSG00000104237,RP1,TPDS_TMDE,0.4682737466159844,0.223254455252832,-0.06792870908975601,186.0,0.13530079,0.067372076,0.0,-0.10869751456674216,0.12603003190736073,RP1,6101.0,cg22340475,-2.14314289862935,4.805875455697599e-40,-0.2149993069731928,8.059572224518459e-58,0.0,1.0
ENSG00000104267,CA2,TPDS_TMDE,0.43749136245211095,0.12570174357778965,-0.10846614837646484,167.0,1.5705773,1.4621111,0.16675109710307373,0.12945421073406904,-0.0024710091368367465,CA2,760.0,cg09722643,-1.25903203323157,1.6833599780441297e-32,0.0640909122837355,4.246386794476809e-121,-0.38336698478277603,2.4587855756227297e-11
ENSG00000104368,PLAT,TPDS_TMDE,0.4195874414815639,0.03309422073657405,0.15569651126861572,133.0,1.0610982,1.2167947000000001,-0.2854222464726643,-0.502236059573195,0.0,PLAT,5327.0,0,-1.3343238559785802,1.1012129922619198e-36,0.0,1.0,-0.18686311878220999,0.0139604295365485
ENSG00000104808,DHDH,TPDS_TMDE,0.4220491170874277,0.03784623086878818,-0.3423797786235809,136.0,0.3295714,-0.012808373999999999,0.0,-0.3147882678155613,-0.02164004827766243,DHDH,27294.0,cg07134608,-1.52859965229503,1.05585555007289e-13,-0.0704886669481895,1.6879012433427298e-35,0.0,1.0
ENSG00000105649,RAB3A,TPDS_TMDE,0.4874433784787394,0.33125553537463626,-0.027811646461486816,202.0,1.3071508,1.2793392,0.020708009259258475,-0.06596920326597022,0.0321827709350872,RAB3A,5864.0,cg22617898,-1.03061538013581,1.5059921168429499e-33,-0.0269515667650876,3.3012374048707104e-09,-0.32914602660913395,3.6014215372420296e-19
ENSG00000105695,MAG,TPDS_TMDE,0.4248464833931137,0.053280426602188805,-0.18281996250152588,144.0,0.18267803,-0.00014193782,0.0,-0.04304758617472537,-0.02887744960541513,MAG,4099.0,cg08585489,-1.1534549281353101,0.0001539029272462,-0.1178054771124713,3.9397141923490996e-26,0.0,1.0
ENSG00000105737,GRIK5,TPDS_TMDE,0.4681046648115953,0.211320453501166,-0.08805030584335327,184.0,-0.8349979999999999,-0.9230483,0.0,-0.09213079861570206,-0.04619664251705719,GRIK5,2901.0,cg03100024,-3.5590374334641304,2.967312955707239e-78,-0.2483020161396496,3.9078043456207394e-56,0.0,1.0
ENSG00000106128,GHRHR,TPDS_TMDE,0.4875730795361804,0.3386505079307971,0.04162774980068207,203.0,-0.15087453,-0.10924677599999999,0.0,0.030610703689982525,0.05263981518374685,GHRHR,2692.0,cg23510131,-2.65538218995994,1.3471763226577097e-57,-0.07555487190863801,2.0543888421760602e-15,0.0,1.0
ENSG00000106302,HYAL4,TPDS_TMDE,0.4706227823808098,0.2482369464811455,-0.10347026586532593,190.0,0.014681018999999998,-0.08878925,0.0,-0.059906719031100335,0.044548969023757296,HYAL4,23553.0,cg12918130,-1.20768683414322,0.001649837969066,0.0534539637875032,6.216704198950201e-09,0.0,1.0
ENSG00000106484,MEST,TPDS_TMDE,0.44784811047618606,0.15264682075385494,-0.09717178344726562,173.0,1.2920082,1.1948364,-0.32372243900575826,-0.08414003607031595,0.0,MEST,4232.0,0,-1.3425742865706998,1.5827206454652602e-16,0.0,1.0,-0.12775391034966901,0.0014243838437121
ENSG00000106571,GLI3,TPDS_TMDE,0.43749136245211095,0.12570174357778965,0.15974441170692444,167.0,-0.21792397,-0.058179565,0.0,0.35735151866311154,0.08685180741030521,GLI3,2737.0,cg16216907,-1.273020173426,3.8500066067288297e-29,-0.2440467341244919,2.9350717813633703e-45,0.0,1.0
ENSG00000106804,C5,TPDS_TMDE,0.4248464833931137,0.05551888290550732,0.10644996166229248,145.0,1.0987624,1.2052124,-0.3757948690879429,-0.2389122665145233,-0.011223178135887572,C5,727.0,cg01843018,-1.2074696822896398,5.33403826638982e-43,-0.0570114278966683,2.9998583665852106e-24,-0.13127249765191198,0.0383325864733008
ENSG00000107130,NCS1,TPDS_TMDE,0.4785085754412505,0.26790929014357256,-0.036884546279907234,193.0,1.4076235000000001,1.370739,0.06784541446208042,0.4541687453112815,0.0,NCS1,23413.0,0,-1.23563891324832,2.48368798976957e-25,0.0,1.0,-0.291253155939112,5.0753036476351106e-15
ENSG00000107165,TYRP1,TPDS_TMDE,0.4274642025865015,0.07332780935513097,0.2520469427108765,152.0,-1.6455113999999997,-1.3934643999999998,0.0,0.33527945104651513,0.00779010706748548,TYRP1,7306.0,cg14542367,-5.394957333672219,2.3596718376580094e-104,-0.1479594618478646,1.0850648799759e-54,0.0,1.0
ENSG00000107262,BAG1,TPDS_TMDE,0.4706227823808098,0.2418549306050837,0.04417634010314941,189.0,1.2071986000000001,1.251375,0.06370957761393486,0.18697037822743456,0.009917344829462077,BAG1,573.0,cg21614231,-1.07575870120623,1.4572319228739796e-81,-0.0319281414411457,1.14207422115704e-47,-0.342703324738857,1.60291340179745e-33
ENSG00000107518,ATRNL1,TPDS_TMDE,0.44784811047618606,0.15264682075385494,-0.40305295586586,173.0,-0.07416279,-0.47721574,0.0,-0.4738104042887867,0.015634714011735468,ATRNL1,26033.0,cg25434272,-2.52953378592734,2.50187967048758e-30,-0.1393262994168032,6.0641161636348e-27,0.0,1.0
ENSG00000107562,CXCL12,TPDS_TMDE,0.3992603929919977,0.01694640575834817,0.15286695957183838,119.0,1.0484745999999998,1.2013415,-0.4154254897105016,-0.8921062279409863,0.0,CXCL12,6387.0,0,-1.22773479016066,3.1475113029067697e-19,0.0,1.0,-0.4633912543226429,7.30421659481638e-14
ENSG00000108018,SORCS1,TPDS_TMDE,0.4706227823808098,0.2355630030536807,0.1625429391860962,188.0,-0.9006741,-0.73813117,0.0,0.4955807621367261,0.012997624558480206,SORCS1,114815.0,cg07392385,-3.8267503345458196,2.75036510055455e-34,-0.1199641249550054,4.32976637478493e-64,0.0,1.0
ENSG00000108244,KRT23,TPDS_TMDE,0.4706227823808098,0.2482369464811455,-0.06765031814575195,190.0,1.0876305,1.0199802,-0.2599731035206152,-0.09404616944805401,0.03569573044922482,KRT23,25984.0,cg22392708,-1.1844553000079399,2.33821224463906e-08,0.0642743334952869,3.4462279255274405e-20,0.0666524117195234,0.237244150370358
ENSG00000108342,CSF3,TPDS_TMDE,0.4875730795361804,0.3461082142059647,-0.1086909994482994,204.0,0.20036945,0.09167845,0.0,-0.02948537860856149,-0.03227437902985452,CSF3,1440.0,cg07472953,-1.04379707395137,0.0006936560965362,0.0696952940419169,2.89505253165612e-08,0.0,1.0
ENSG00000109061,MYH1,TPDS_TMDE,0.4248464833931137,0.0626815360257449,-0.25898489356040955,148.0,0.037570663,-0.22141422,0.0,-0.8557039044403522,-0.03899381319647213,MYH1,4619.0,cg16842280,-1.12008683264973,0.0061060035591035,-0.18281181960366602,3.1128412279317496e-32,0.0,1.0
ENSG00000109072,VTN,TPDS_TMDE,0.43749136245211095,0.09181736314609412,0.09927642345428468,158.0,0.9685364,1.0678128,-0.4194603549382712,0.3794378528223021,-0.03588644321440825,VTN,7448.0,cg24089111,-1.8309909801174098,1.5282583495013497e-23,-0.0536967931500979,4.752756741564781e-08,-0.192409303607813,0.001622891789802
ENSG00000109205,ODAM,TPDS_TMDE,0.4224836532449716,0.04314093642290202,0.1323121190071106,139.0,-0.8461831,-0.713871,0.0,0.06349032112744735,0.07053395413645365,ODAM,54959.0,cg19903738,-5.31271038895847,8.761176220065668e-60,-0.0344875548668971,0.0177035764557609,0.0,1.0
ENSG00000109684,CLNK,TPDS_TMDE,0.43749136245211095,0.0885165594012885,-0.06498408317565918,157.0,1.2608685,1.1958845,0.07472743037923407,-0.5623949241961568,0.055368283551471366,CLNK,116449.0,cg12232903,-3.47157422302033,4.240961672868489e-129,-0.2552713357625431,8.94755661670485e-54,-0.269880335353757,8.080868789247119e-12
ENSG00000109758,HGFAC,TPDS_TMDE,0.4835079984784394,0.3094715732875466,0.039698243141174316,199.0,1.0695291999999998,1.1092274,-0.16779558034065814,-0.08557578168763624,-0.03490370544482163,HGFAC,3083.0,cg04930921,-1.1295682852956201,1.3634186387935498e-11,-0.1962020354035033,4.32360699375287e-24,0.16925607041289,0.0018417222397422
ENSG00000109832,DDX25,TPDS_TMDE,0.3992603929919977,0.02169973994712392,-0.19936418533325195,124.0,1.0418018,0.8424376,-0.03367463904357248,0.13013423190445828,0.0,DDX25,29118.0,0,-2.88469832371418,3.147481886880259e-64,0.0,1.0,0.247383597406525,4.0751693008028e-05
ENSG00000109927,TECTA,TPDS_TMDE,0.4608130504405836,0.1778348955221407,-0.3018998801708221,178.0,0.12574887,-0.176151,0.0,-0.08705369764898152,-0.04291269135235168,TECTA,7007.0,cg14252059,-1.04730972459796,8.296318994486917e-64,-0.0937895265826844,2.2386098103631e-14,0.0,1.0
ENSG00000109944,JHY,TPDS_TMDE,0.3992603929919977,0.006087283826608888,-0.34798315167427063,100.0,0.6408478,0.29286465,0.0,-0.33388355635448586,-0.00013173778016298265,JHY,79864.0,cg07474755,-1.3461491406445398,9.507866977230549e-48,-0.0846522830730258,9.253112623801019e-45,0.0,1.0
ENSG00000109956,B3GAT1,TPDS_TMDE,0.4248464833931137,0.049018482720215716,-0.3190441131591797,142.0,0.34698677,0.027942647999999997,0.0,-0.41635349303981023,0.039397806430049226,B3GAT1,27087.0,cg13567349,-1.04562679545724,1.0824679373027999e-10,-0.129581915942136,4.0288271566190995e-39,0.0,1.0
