id,external_gene_name,Regulation_Grouping_2,Integrated padj (PBRM1-BAP1),Integrated pval (PBRM1-BAP1),Integrated diff (PBRM1-BAP1),mannwhitneyu stat (PBRM1-BAP1),Integrated mean (BAP1),Integrated mean (PBRM1),Protein-LogFC mean (PBRM1-BAP1),RNA-LogFC mean (PBRM1-BAP1),CpG-LogFC mean (PBRM1-BAP1),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000091704,CPA1,TPDS_TMDE,0.4224197377424444,0.2873644131402826,-0.004579061642289162,191.0,-0.009721806,-0.014300868000000001,0.0,-0.01282554678516562,-0.013075867350663142,CPA1,1357.0,cg14761227,-1.7710664696993998,1.9570137899442602e-15,-0.1155007583375652,2.6762891021118893e-30,0.0,1.0
ENSG00000092054,MYH7,TPDS_TMDE,0.2451199630598643,0.06835739814908892,-0.16490478813648224,153.0,-0.19982924,-0.36473402,0.0,-0.08828259880890058,-0.08624029729443967,MYH7,4625.0,cg08240074,-3.10098991659453,4.78530571881159e-48,-0.1566566308640749,2.66753917909261e-55,0.0,1.0
ENSG00000092377,TBL1Y,TPDS_TMDE,0.2451199630598643,0.06835739814908892,-0.2829655408859253,153.0,-0.48387700000000006,-0.76684254,0.0,-0.3479525646944359,0.0980077922610126,TBL1Y,90665.0,cg09728865,-3.25349332250834,1.1219721560164698e-23,0.0979111024235064,1.5973305289845599e-16,0.0,1.0
ENSG00000092445,TYRO3,TPDS_TMDE,0.4507930202228842,0.3663486938994425,-0.027444958686828613,200.0,1.3851559,1.3577110000000001,-0.07156613571613635,-0.03277292681643407,-0.06558171558181522,TYRO3,7301.0,cg24147582,-2.04580670098153,5.582006173688721e-88,-0.1298200962808604,7.839179292088501e-21,0.431036339446243,1.19176195729725e-34
ENSG00000092529,CAPN3,TPDS_TMDE,0.024774923927715232,0.0003804983441015747,-0.6442843675613403,76.0,0.14255461,-0.5017297000000001,0.0,-0.6997799702427926,0.022318617834338497,CAPN3,825.0,cg14833933,-1.34075653443859,3.7667859513909896e-43,-0.0187123492577641,0.0246571111408692,0.0,1.0
ENSG00000094755,GABRP,TPDS_TMDE,0.2468881495075472,0.07163233633599256,-0.3243909180164337,154.0,-0.1916658,-0.5160567,0.0,-0.29038434836928984,-0.02294549485755834,GABRP,2568.0,cg18483611,-1.57800836663368,1.44619897913672e-10,-0.0752976587415698,1.99469545372939e-44,0.0,1.0
ENSG00000095585,BLNK,TPDS_TMDE,0.23854249400621744,0.06215543857908482,-0.1095970869064331,151.0,1.3949685,1.2853714,-0.07703756040920717,-0.13715334051657435,-0.0320322154382269,BLNK,29760.0,cg25263238,-1.06436777105653,2.6463086797453795e-50,0.0659534261805749,1.6090687431296798e-10,-0.16188446257142003,2.48352886275423e-07
ENSG00000095752,IL11,TPDS_TMDE,0.35026519539647344,0.1706926163481406,0.14900845289230347,175.0,0.7739488,0.92295724,-0.012650413237859232,0.2681970516540817,0.056798001965956926,IL11,3589.0,cg26637171,-4.907936582566349,8.516368237131788e-66,0.0235516970412075,7.082508525610591e-05,-0.119675810227613,0.0122492666272058
ENSG00000096070,BRPF3,TPDS_TMDE,0.3663568700177679,0.19659432038981636,-0.08001077175140381,179.0,1.0889261000000001,1.0089153,0.006105094512329405,-0.35150299881858826,-0.02106541205386897,BRPF3,27154.0,cg09411715,-1.05886862451185,1.4322973527529799e-65,-0.1035469665551885,6.616840956129991e-23,-0.0086316471628156,0.822953491204091
ENSG00000099625,CBARP,TPDS_TMDE,0.3621264375520452,0.1833583863379722,0.16881811618804932,177.0,-0.63788044,-0.46906233,0.0,0.1461733020657714,-0.011074426580372998,CBARP,255057.0,cg12068124,-2.82931655139973,2.899183847077379e-94,-0.1789513732459171,4.8162081075143795e-33,0.0,1.0
ENSG00000099822,HCN2,TPDS_TMDE,0.4871355848654149,0.4514580490724549,-0.018746137619018555,209.0,-0.041325055,-0.060071192999999995,0.0,-0.10455679107099668,0.02411667499047583,HCN2,610.0,cg19865472,-1.5517707496649298,7.016988563067359e-29,0.05013477706011099,3.6576015222404304e-14,0.0,1.0
ENSG00000099954,CECR2,TPDS_TMDE,0.4507930202228842,0.3663486938994425,0.0363694429397583,200.0,1.1510453,1.1874148000000002,-0.16638880877078005,-0.3896043637218845,-0.0444277337556237,CECR2,27443.0,cg22012281,-3.08416737061027,8.19955466201353e-56,-0.3245123583426795,2.4733695160264793e-64,0.10803566420288199,0.26193886610682604
ENSG00000100078,PLA2G3,TPDS_TMDE,0.2596624590513281,0.08594461672825647,-0.2364332377910614,158.0,-0.44016156,-0.6765948,0.0,-0.08698155432880039,0.006740777001311178,PLA2G3,50487.0,cg02214441,-4.1657240193697405,9.447949665019899e-70,-0.1225110022873156,7.815186785857408e-53,0.0,1.0
ENSG00000100321,SYNGR1,TPDS_TMDE,0.2468881495075472,0.07163233633599256,0.10685789585113524,154.0,1.1843171000000001,1.291175,0.0877232625399296,0.44898063518980136,0.037067568299577525,SYNGR1,9145.0,cg17537935,-1.1515941920436201,1.28294143772084e-25,-0.2414001162092734,1.0511383301142002e-59,-0.11935778377082501,0.0260337857207428
ENSG00000100344,PNPLA3,TPDS_TMDE,0.3887181297549953,0.22474477783721916,-0.20052002370357516,183.0,-0.04623376,-0.24675378,0.0,-0.17089858074211506,-0.015669981969528242,PNPLA3,80339.0,cg23076798,-2.7367059431833796,2.7258097439525293e-52,-0.0850565306666479,1.16936670292466e-18,0.0,1.0
ENSG00000100350,FOXRED2,TPDS_TMDE,0.4399688018869776,0.3302864385996607,0.006995916366577149,196.0,1.1216613000000002,1.1286572,-0.01847353149238215,-0.24756767448027486,0.0014351322402976,FOXRED2,80020.0,cg00946479,-1.42576219615855,4.2507500039371405e-46,-0.0485733031318145,2.42187174927056e-09,-0.152091315485161,1.13863261815147e-07
ENSG00000100362,PVALB,TPDS_TMDE,0.07779275346317527,0.005587930178340759,-0.4117254018783569,110.0,-1.1087133,-1.5204387,0.0,-0.5859087712448985,-0.08044781902607961,PVALB,5816.0,cg16293983,-5.683665011095231,6.169766775697409e-72,-0.14398941482809197,1.1303323157870099e-17,0.0,1.0
ENSG00000100625,SIX4,TPDS_TMDE,0.4211816062332573,0.2791069658207712,-0.1384301781654358,190.0,-0.99336344,-1.1317936000000002,0.0,-0.15666225627474886,-0.0029010937491576183,SIX4,51804.0,cg09970023,-3.43373603075388,3.51499195804241e-86,0.0815130315860322,3.8675361400792995e-08,0.0,1.0
ENSG00000100626,GALNT16,TPDS_TMDE,0.39333623061529693,0.23212377553212601,-0.034450769424438484,184.0,1.2475116000000002,1.2130608999999999,-0.08052144184186273,-0.4284518842252141,-0.015147911549683438,GALNT16,57452.0,cg05206120,-1.67210647679721,1.2512068272978398e-30,-0.0947396491801871,2.6911350780384096e-48,-0.41867367335333294,3.59691959245615e-28
ENSG00000100665,SERPINA4,TPDS_TMDE,0.3836657695892647,0.21750066515447752,0.11972320079803468,182.0,1.1606163999999999,1.2803396,0.0024345083311745896,-0.6728336679944349,-0.011491711376720018,SERPINA4,5267.0,cg14866387,-3.6680144893914903,4.0264265449866593e-51,-0.0797005036099409,1.3854399869175196e-55,-0.0226253493947031,0.7090796659223759
ENSG00000100739,BDKRB1,TPDS_TMDE,0.08628440737719531,0.007352403727211712,-0.3680790960788727,114.0,-0.013360236999999999,-0.38143933,0.0,-0.3413933525520028,-0.11423509422434648,BDKRB1,623.0,cg23864202,-1.58293809178394,6.394123287891298e-13,-0.2021143423058403,8.497283052924319e-33,0.0,1.0
ENSG00000101200,AVP,TPDS_TMDE,0.2596624590513281,0.08594461672825647,-0.19177305698394773,158.0,-0.2685608,-0.46033385,0.0,-0.0381233880852902,0.006992059035606471,AVP,551.0,cg05136169,-3.21565531191678,1.95951990379721e-25,-0.0937046153613103,4.03629655446625e-34,0.0,1.0
ENSG00000101204,CHRNA4,TPDS_TMDE,0.4376194791420031,0.3128054727669952,0.0021932125091552734,194.0,-1.4030791999999999,-1.4008858999999998,0.0,0.03131195964134559,0.036534703101848,CHRNA4,1137.0,cg05057932,-4.8240662826038605,2.05180844290085e-34,-0.2589522979466311,3.185805677361839e-63,0.0,1.0
ENSG00000101276,SLC52A3,TPDS_TMDE,0.19903157557667286,0.041628435173430886,-0.4405989050865173,143.0,-0.49848992,-0.9390888000000001,0.0,-0.3789918631554685,-0.0023053783879382612,SLC52A3,113278.0,cg01319701,-2.7059186925404304,9.945564792917859e-45,-0.0828376197937916,3.4416506855308503e-19,0.0,1.0
ENSG00000101349,PAK5,TPDS_TMDE,0.48296728243185205,0.44181302808378575,0.04297816753387451,208.0,-1.0390421,-0.99606395,0.0,0.007254349547230365,-0.01956004005744999,PAK5,57144.0,cg27281882,-5.10792731440634,1.5812439145178598e-104,-0.2513549882605642,8.633046913607308e-68,0.0,1.0
ENSG00000101405,OXT,TPDS_TMDE,0.4937559663109984,0.4805427784801407,0.008666053414344788,212.0,-0.13773273,-0.12906668,0.0,-0.026030200707173327,0.01606826303115233,OXT,5020.0,cg04731988,-1.21046212775798,1.33429104318136e-06,-0.1688224252740473,7.77829151674305e-40,0.0,1.0
ENSG00000101448,EPPIN,TPDS_TMDE,0.3160909577287115,0.13088836841160728,-0.08749432116746902,168.0,0.16993183,0.08243751,0.0,-0.021547949035125413,-0.01699574834754669,EPPIN,57119.0,cg16471362,-1.32146718842067,4.4538806978158295e-07,-0.2389547894642895,2.70233975814782e-63,0.0,1.0
ENSG00000101638,ST8SIA5,TPDS_TMDE,0.40556583724082,0.2550495018704594,-0.1755651831626892,187.0,-0.48383242,-0.6593975999999999,0.0,-0.3146041522862115,0.03702978027165976,ST8SIA5,29906.0,cg01059449,-2.14436776494613,1.3165001247199301e-43,0.0979197961447291,2.1413426157643803e-17,0.0,1.0
ENSG00000101938,CHRDL1,TPDS_TMDE,0.4465828243444076,0.34814590602060497,-0.014691591262817385,198.0,1.1626426,1.147951,-0.18282184689671666,-1.2795456209249043,0.0,CHRDL1,91851.0,0,-1.78436571729488,6.28571796132505e-08,0.0,1.0,0.207805325396721,0.00017319495076299998
ENSG00000102003,SYP,TPDS_TMDE,0.2596624590513281,0.08594461672825647,0.1862824261188507,158.0,-0.19506428,-0.0087818485,0.0,0.1125444402471546,-0.03476374340828253,SYP,6855.0,cg00581583,-1.3107733488705502,2.6056024386972896e-55,-0.0368458553497362,0.0424234402506342,0.0,1.0
ENSG00000102243,VGLL1,TPDS_TMDE,0.4916004830104884,0.470828631615679,-0.10439402610063553,211.0,-0.1003404,-0.20473443,0.0,-0.13823521766297264,-0.034626322341515525,VGLL1,51442.0,cg12384303,-4.25379159844183,5.8933966588827795e-30,-0.3735801310607391,6.283001369412949e-94,0.0,1.0
ENSG00000102387,TAF7L,TPDS_TMDE,0.3791349595295017,0.21039320289383615,-0.16966739296913147,181.0,0.116315685,-0.05335171,0.0,-0.023430138735074883,0.06105034247847635,TAF7L,54457.0,cg13248004,-1.16266906385972,1.7309221743724398e-20,-0.1648770386749131,1.3842368197005598e-19,0.0,1.0
ENSG00000102468,HTR2A,TPDS_TMDE,0.15762388315471693,0.026973664511687475,-0.2178008258342743,135.0,0.19149238,-0.026308447000000002,0.0,-0.4245469658682975,-0.0508099406613107,HTR2A,3356.0,cg15692052,-1.24279136785237,3.6263393032255204e-11,-0.2574430147135023,2.1208124630784196e-81,0.0,1.0
ENSG00000102554,KLF5,TPDS_TMDE,0.2184567265125744,0.05107579802970049,0.208385705947876,147.0,1.0531517,1.2615374,0.2700121915501857,-0.09196106718546936,0.0,KLF5,688.0,0,-1.06095421044538,8.24025306985601e-14,0.0,1.0,-0.257552646441352,0.0019120243826075
ENSG00000102837,OLFM4,TPDS_TMDE,0.4916004830104884,0.470828631615679,-0.04422372579574585,211.0,0.93725276,0.89302903,0.2656448657515319,0.2965579206780795,-0.07931426625533977,OLFM4,10562.0,cg08119452,-5.28319596605451,1.43513427894775e-80,-0.328089838853213,2.5887857639677093e-56,0.0689778437013086,0.518652159748167
ENSG00000103089,FA2H,TPDS_TMDE,0.29534227072901026,0.11127332030987358,0.185621976852417,164.0,1.2101836000000001,1.3958056,0.08231926664297341,-0.7477620495296211,-0.017304340865160472,FA2H,79152.0,cg07085287,-2.18676275575889,2.28393481537056e-30,-0.09414941739186,1.2018236125633699e-26,0.0609822122855104,0.421981384052168
ENSG00000103154,NECAB2,TPDS_TMDE,0.496209024975356,0.4902684943946651,-0.029525160789489743,213.0,-0.2667006,-0.29622576,0.0,0.2705067780675037,0.024808123099593404,NECAB2,54550.0,cg08580187,-2.14095105906195,4.2202672393818605e-31,-0.2902204398821376,7.46530973693137e-54,0.0,1.0
ENSG00000103310,ZP2,TPDS_TMDE,0.4465828243444076,0.34814590602060497,0.06826610118150711,198.0,-0.15266466,-0.08439856,0.0,0.04846577348462383,0.02456213201944521,ZP2,7783.0,cg18249108,-2.6576438871155603,5.55857294489696e-32,-0.1307597706761813,1.2314523381472398e-37,0.0,1.0
ENSG00000103599,IQCH,TPDS_TMDE,0.2468881495075472,0.07163233633599256,0.16931426525115967,154.0,0.2979554,0.46726966,0.0,0.2831012809444428,0.01135994327084186,IQCH,64799.0,cg07145598,-1.02037358183422,1.6068803394123399e-47,-0.1355092109439488,1.2416392525818697e-66,0.0,1.0
ENSG00000103942,HOMER2,TPDS_TMDE,0.4492767771791068,0.35720667706705045,-0.015578389167785645,199.0,1.2554418999999999,1.2398635,0.15659574145155256,-0.11581091899675132,0.00877760471941956,HOMER2,9455.0,cg10106988,-1.59667703611459,9.24626351753259e-71,-0.0811294960029848,9.24376580727117e-17,-0.246600230392723,0.0010990538274445
ENSG00000104219,ZDHHC2,TPDS_TMDE,0.2281768515547862,0.05640146119417602,-0.07313644886016846,149.0,1.3210342,1.2478977,-0.18948076577743345,-0.22218526213801404,0.0005157833149357638,ZDHHC2,51201.0,cg17090611,-1.18204183450565,5.70281388084537e-34,-0.1350439824674199,1.3413191486233198e-57,-0.40236032122737897,3.3676640607296396e-21
ENSG00000104237,RP1,TPDS_TMDE,0.4003823417843637,0.24727838996118795,-0.09767085313796996,186.0,0.12651488,0.028844029,0.0,-0.32861198393511937,-0.0981190934492803,RP1,6101.0,cg22340475,-2.14314289862935,4.805875455697599e-40,-0.2149993069731928,8.059572224518459e-58,0.0,1.0
ENSG00000104267,CA2,TPDS_TMDE,0.472311737667778,0.4131064635094227,0.013567209243774414,205.0,1.4469973,1.4605645,-0.06468462802116648,0.14606870323302346,0.009011309145937098,CA2,760.0,cg09722643,-1.25903203323157,1.6833599780441297e-32,0.0640909122837355,4.246386794476809e-121,-0.38336698478277603,2.4587855756227297e-11
ENSG00000104368,PLAT,TPDS_TMDE,0.48296728243185205,0.44181302808378575,-0.017918825149536133,208.0,1.2041431999999999,1.1862243000000001,0.2234687939221276,0.389227454341532,0.0,PLAT,5327.0,0,-1.3343238559785802,1.1012129922619198e-36,0.0,1.0,-0.18686311878220999,0.0139604295365485
ENSG00000104808,DHDH,TPDS_TMDE,0.265766204586528,0.08983646352220664,0.29834526777267456,159.0,-0.41154495,-0.11319966599999999,0.0,0.4644071506491656,-0.02207329596516875,DHDH,27294.0,cg07134608,-1.52859965229503,1.05585555007289e-13,-0.0704886669481895,1.6879012433427298e-35,0.0,1.0
ENSG00000105649,RAB3A,TPDS_TMDE,0.2670903452017957,0.09385780440541974,0.09845280647277832,160.0,1.1711658,1.2696186,-0.07714315721315773,-0.27783421718639645,0.006488899140764736,RAB3A,5864.0,cg22617898,-1.03061538013581,1.5059921168429499e-33,-0.0269515667650876,3.3012374048707104e-09,-0.32914602660913395,3.6014215372420296e-19
ENSG00000105695,MAG,TPDS_TMDE,0.4766775281609214,0.4226316957426761,0.026180684566497803,206.0,0.010054215,0.0362349,0.0,-0.07239012539054526,-0.016871779830338385,MAG,4099.0,cg08585489,-1.1534549281353101,0.0001539029272462,-0.1178054771124713,3.9397141923490996e-26,0.0,1.0
ENSG00000105737,GRIK5,TPDS_TMDE,0.17402873483572445,0.03186441623752701,-0.2759473323822021,138.0,-0.69894826,-0.9748956,0.0,-0.2952085534816145,0.033885977531731386,GRIK5,2901.0,cg03100024,-3.5590374334641304,2.967312955707239e-78,-0.2483020161396496,3.9078043456207394e-56,0.0,1.0
ENSG00000106128,GHRHR,TPDS_TMDE,0.4871355848654149,0.4514580490724549,0.0030559971928596497,209.0,-0.07355668,-0.07050068,0.0,0.03939264091743045,0.0344868889476612,GHRHR,2692.0,cg23510131,-2.65538218995994,1.3471763226577097e-57,-0.07555487190863801,2.0543888421760602e-15,0.0,1.0
ENSG00000106302,HYAL4,TPDS_TMDE,0.30522622771351826,0.12080080279929385,-0.09583500027656557,166.0,-0.010572931,-0.10640793,0.0,-0.10701163588440156,-0.02448039394234613,HYAL4,23553.0,cg12918130,-1.20768683414322,0.001649837969066,0.0534539637875032,6.216704198950201e-09,0.0,1.0
ENSG00000106484,MEST,TPDS_TMDE,0.4912281873893133,0.461131812528137,-0.0219721794128418,210.0,1.2149584,1.1929862,-0.10708685314376933,-0.7040071234812075,0.0,MEST,4232.0,0,-1.3425742865706998,1.5827206454652602e-16,0.0,1.0,-0.12775391034966901,0.0014243838437121
ENSG00000106571,GLI3,TPDS_TMDE,0.3663568700177679,0.19659432038981636,0.2067524492740631,179.0,-0.13789454,0.0688579,0.0,0.14673181756834253,0.04435433817646536,GLI3,2737.0,cg16216907,-1.273020173426,3.8500066067288297e-29,-0.2440467341244919,2.9350717813633703e-45,0.0,1.0
ENSG00000106804,C5,TPDS_TMDE,0.3241803917845065,0.14154355134253102,-0.022656917572021484,170.0,1.2032901000000003,1.1806332,0.08445384834167846,0.02614496428754265,-0.0043607856221902904,C5,727.0,cg01843018,-1.2074696822896398,5.33403826638982e-43,-0.0570114278966683,2.9998583665852106e-24,-0.13127249765191198,0.0383325864733008
ENSG00000107130,NCS1,TPDS_TMDE,0.0524543424521938,0.002511898089259985,-0.15011680126190186,99.0,1.464141,1.3140242,-0.32435237848571125,-1.076323407548866,0.0,NCS1,23413.0,0,-1.23563891324832,2.48368798976957e-25,0.0,1.0,-0.291253155939112,5.0753036476351106e-15
ENSG00000107165,TYRP1,TPDS_TMDE,0.48296728243185205,0.44181302808378575,-0.0007055997848510742,208.0,-1.3801576,-1.3808632,0.0,0.015700894161297718,0.00594513085196785,TYRP1,7306.0,cg14542367,-5.394957333672219,2.3596718376580094e-104,-0.1479594618478646,1.0850648799759e-54,0.0,1.0
ENSG00000107262,BAG1,TPDS_TMDE,0.2451199630598643,0.06835739814908892,0.06566309928894043,153.0,1.1908566999999999,1.2565198,0.02395394845992449,0.2383763254169683,-0.0023815106399398336,BAG1,573.0,cg21614231,-1.07575870120623,1.4572319228739796e-81,-0.0319281414411457,1.14207422115704e-47,-0.342703324738857,1.60291340179745e-33
ENSG00000107518,ATRNL1,TPDS_TMDE,0.036992807286380026,0.0014588712732656914,-0.8753991127014159,92.0,0.21173215,-0.66366696,0.0,-1.4718725058313962,-0.06232750584707784,ATRNL1,26033.0,cg25434272,-2.52953378592734,2.50187967048758e-30,-0.1393262994168032,6.0641161636348e-27,0.0,1.0
ENSG00000107562,CXCL12,TPDS_TMDE,0.4492767771791068,0.35720667706705045,-0.021226763725280758,199.0,1.19058,1.1693532,0.22387104054547732,0.5190564697899049,0.0,CXCL12,6387.0,0,-1.22773479016066,3.1475113029067697e-19,0.0,1.0,-0.4633912543226429,7.30421659481638e-14
ENSG00000108018,SORCS1,TPDS_TMDE,0.4871355848654149,0.4514580490724549,0.10789954662322998,209.0,-0.8903068000000001,-0.7824072,0.0,0.12880091888049172,-0.027270496783025414,SORCS1,114815.0,cg07392385,-3.8267503345458196,2.75036510055455e-34,-0.1199641249550054,4.32976637478493e-64,0.0,1.0
ENSG00000108244,KRT23,TPDS_TMDE,0.4671211085366476,0.4036321127989201,-0.050472497940063484,204.0,1.0512856000000002,1.0008131,0.07217599222863785,0.27329512441216497,-0.008552502635067495,KRT23,25984.0,cg22392708,-1.1844553000079399,2.33821224463906e-08,0.0642743334952869,3.4462279255274405e-20,0.0666524117195234,0.237244150370358
ENSG00000108342,CSF3,TPDS_TMDE,0.2670903452017957,0.09385780440541974,0.15114808082580564,160.0,-0.045003943,0.10614413,0.0,0.21276445820383336,-0.05832983477613528,CSF3,1440.0,cg07472953,-1.04379707395137,0.0006936560965362,0.0696952940419169,2.89505253165612e-08,0.0,1.0
ENSG00000109061,MYH1,TPDS_TMDE,0.4003823417843637,0.24727838996118795,-0.0533679723739624,186.0,-0.27936366,-0.33273163,0.0,0.005967637371159684,-0.08373679551530105,MYH1,4619.0,cg16842280,-1.12008683264973,0.0061060035591035,-0.18281181960366602,3.1128412279317496e-32,0.0,1.0
ENSG00000109072,VTN,TPDS_TMDE,0.45620651851051397,0.37556719728083865,0.028657078742980964,201.0,1.0264229999999999,1.05508,0.14530200552533884,-0.1024118416764217,-0.054236243331828936,VTN,7448.0,cg24089111,-1.8309909801174098,1.5282583495013497e-23,-0.0536967931500979,4.752756741564781e-08,-0.192409303607813,0.001622891789802
ENSG00000109205,ODAM,TPDS_TMDE,0.3634309406466009,0.18990546335195624,-0.16691625118255615,178.0,-0.5894795,-0.75639576,0.0,-0.09373193095876177,-0.009993070005571245,ODAM,54959.0,cg19903738,-5.31271038895847,8.761176220065668e-60,-0.0344875548668971,0.0177035764557609,0.0,1.0
ENSG00000109684,CLNK,TPDS_TMDE,0.4607274480096259,0.3942139784026024,-0.035413265228271484,203.0,1.2403255,1.2049121999999999,0.030939793090993876,-0.27515035350727146,0.05030901423769313,CLNK,116449.0,cg12232903,-3.47157422302033,4.240961672868489e-129,-0.2552713357625431,8.94755661670485e-54,-0.269880335353757,8.080868789247119e-12
ENSG00000109758,HGFAC,TPDS_TMDE,0.08628440737719531,0.007352403727211712,0.17554885149002075,114.0,0.9943208,1.1698697,0.0989271176990735,-0.12277405407878705,-0.07242724698245429,HGFAC,3083.0,cg04930921,-1.1295682852956201,1.3634186387935498e-11,-0.1962020354035033,4.32360699375287e-24,0.16925607041289,0.0018417222397422
ENSG00000109832,DDX25,TPDS_TMDE,0.48296728243185205,0.44181302808378575,0.003905057907104492,208.0,0.8702402,0.87414527,-0.0957742475029523,0.2336615374614421,0.0,DDX25,29118.0,0,-2.88469832371418,3.147481886880259e-64,0.0,1.0,0.247383597406525,4.0751693008028e-05
ENSG00000109927,TECTA,TPDS_TMDE,0.2451199630598643,0.06835739814908892,-0.3309541642665863,153.0,0.17791128,-0.15304288,0.0,-0.2318365354544737,-0.04990826361946197,TECTA,7007.0,cg14252059,-1.04730972459796,8.296318994486917e-64,-0.0937895265826844,2.2386098103631e-14,0.0,1.0
ENSG00000109944,JHY,TPDS_TMDE,0.45620651851051397,0.37556719728083865,-0.17137965559959412,201.0,0.35042334,0.17904368,0.0,-0.10402653161673013,-0.002453956075574623,JHY,79864.0,cg07474755,-1.3461491406445398,9.507866977230549e-48,-0.0846522830730258,9.253112623801019e-45,0.0,1.0
