ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0048638,regulation of developmental growth,0.04415584415584416,319/18862,0.00032134713642641854,0.0290182569815762,0.0255697534097782,FSTL4/FGFR3/GHRHR/BCL11A/VIL1/GAMT/RBP4/SLC6A3/MAEL/SEMA3D/WNT3A/IGF2/AR/RIMS2/MAPT/MIR204/MIR509-1,17,RNA
BP,GO:0023061,signal release,0.05714285714285714,475/18862,0.00032815476392735653,0.0290182569815762,0.0255697534097782,CASR/PTPRN/SFRP1/GHRHR/SYT10/ADRA1A/EDN3/UNC13C/RBP4/CRHBP/G6PC2/SLC30A8/GPER1/GALR1/SYT9/RIMS2/UCN3/NRXN1/AGTR2/ADIPOQ/SLC44A4/TNF,22,RNA
BP,GO:0016054,organic acid catabolic process,0.03896103896103896,258/18862,0.00028647678644470284,0.0290182569815762,0.0255697534097782,ASPA/HAO2/ALDH6A1/PCK1/SLC27A2/ALDH1L1/HPD/FABP1/PAH/AGXT/ACOT4/PIPOX/ADIPOQ/ABAT/CYP4A11,15,RNA
BP,GO:0042490,mechanoreceptor differentiation,0.01818181818181818,62/18862,0.0002616688362590917,0.0290182569815762,0.0255697534097782,GABRB2/NTRK2/TPRN/TMEM132E/USH1G/HES5/SLC44A4,7,RNA
BP,GO:0110110,positive regulation of animal organ morphogenesis,0.012987012987012988,30/18862,0.0003230301182736553,0.0290182569815762,0.0255697534097782,WNT11/DKK1/WNT3A/AR/ROBO2,5,RNA
CC,GO:0033391,chromatoid body,0.007228915662650603,13/19520,0.0023281469622143,0.0292415258454117,0.0255851097742288,TDRD1/DDX25/MAEL,3,RNA
CC,GO:0042734,presynaptic membrane,0.021686746987951807,137/19520,0.0026663299932855,0.032201062226602,0.0281745800909927,KCNA1/ADRA1A/UNC13C/SLC6A3/GPER1/RIMS2/NRXN1/KCTD16/GRM3,9,RNA
BP,GO:2000272,negative regulation of signaling receptor activity,0.01818181818181818,66/18862,0.0003864611434529042,0.033379457832188,0.0294126730720949,DKK4/DKK1/CRHBP/DKK2/LY6H/AGTR2/TNF,7,RNA
BP,GO:0060688,regulation of morphogenesis of a branching structure,0.015584415584415584,48/18862,0.0004137093656828733,0.0337463947529927,0.0297360035391135,NTN4/SFRP1/BCL11A/AR/AGTR2/TNF,6,RNA
BP,GO:0003128,heart field specification,0.01038961038961039,18/18862,0.0004167829426176188,0.0337463947529927,0.0297360035391135,WNT11/DKK1/WNT3A/ROBO2,4,RNA
BP,GO:0019226,transmission of nerve impulse,0.01818181818181818,67/18862,0.0004240966364056705,0.0337463947529927,0.0297360035391135,SCN4A/CACNG5/KCNA1/SCN1A/NTRK2/GPER1/DRD5,7,RNA
BP,GO:0046394,carboxylic acid biosynthetic process,0.04415584415584416,327/18862,0.0004270545378003928,0.0337463947529927,0.0297360035391135,ACSM2B/ASPA/EPHX2/EDN2/GAMT/SLC27A2/PKLR/BHMT/HPGD/PAH/GATM/AGXT/FADS6/ACOT4/ADIPOQ/CYP4A11/MIR204,17,RNA
BP,GO:0031128,developmental induction,0.012987012987012988,32/18862,0.0004414518268761441,0.0341573351045416,0.0300981081087265,WNT11/DKK1/WNT3A/AR/ROBO2,5,RNA
MF,GO:0004435,phosphatidylinositol phospholipase C activity,0.01015228426395939,26/18337,0.0021578772767141,0.0341934017057225,0.0291818687802858,CASR/CHRM3/PLCZ1/PLCH2,4,RNA
MF,GO:0030547,receptor inhibitor activity,0.012690355329949238,43/18337,0.0021964511512356,0.0341934017057225,0.0291818687802858,DKK4/DKK1/DKK2/LY6H/AGTR2,5,RNA
BP,GO:0051384,response to glucocorticoid,0.025974025974025976,135/18862,0.0004580380823147183,0.0347174170962625,0.0305916304600743,GHRHR/PCK1/ANXA3/AGXT/HSD11B2/UCN3/AGTR2/ADIPOQ/TNF/AQP1,10,RNA
MF,GO:0070700,BMP receptor binding,0.007614213197969543,13/18337,0.0023984717892818,0.0354235833493929,0.0302317496786668,BMP5/BMP3/ELAPOR2,3,RNA
MF,GO:0005452,inorganic anion exchanger activity,0.007614213197969543,13/18337,0.0023984717892818,0.0354235833493929,0.0302317496786668,SLC22A8/SLC22A11/SLC22A6,3,RNA
BP,GO:0015850,organic hydroxy compound transport,0.03896103896103896,271/18862,0.0004814432128819274,0.0357616018528695,0.0315117252389455,SLC5A1/SYT10/SLC10A2/RBP4/ABCA8/SLC6A3/SLC5A12/SLC5A11/GALR1/SYT9/AGTR2/ADIPOQ/SLC22A24/APOM/AQP1,15,RNA
CC,GO:0099240,intrinsic component of synaptic membrane,0.021686746987951807,140/19520,0.0030839657661139,0.0358653796503624,0.0313807042867736,CACNG5/SLC8A3/KCNA1/ADRA1A/SLC6A3/GABRB2/NETO1/GABRG3/GRM3,9,RNA
BP,GO:0098719,sodium ion import across plasma membrane,0.01038961038961039,19/18862,0.0005194707706444539,0.0371223433133041,0.032710757407551,SLC9A3/SLC5A1/SLC34A1/SLC5A2,4,RNA
BP,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,0.03896103896103896,273/18862,0.0005197527873699014,0.0371223433133041,0.032710757407551,PCDHGA2/PCDH10/CLDN2/PCDHB1/ADIPOQ/ROBO2/DCHS2/PCDHGA1/PCDHA2/PCDHA13/PCDHAC1/PCDHA11/PCDHA10/PCDHA12/PCDHGA3,15,RNA
BP,GO:0016053,organic acid biosynthetic process,0.04415584415584416,335/18862,0.0005615353670143264,0.0391249965127915,0.0344754171012297,ACSM2B/ASPA/EPHX2/EDN2/GAMT/SLC27A2/PKLR/BHMT/HPGD/PAH/GATM/AGXT/FADS6/ACOT4/ADIPOQ/CYP4A11/MIR204,17,RNA
BP,GO:1901605,alpha-amino acid metabolic process,0.03116883116883117,191/18862,0.0005767043503823499,0.0391249965127915,0.0344754171012297,IYD/DPEP1/ASPA/AGMAT/BHMT/HPD/GLYATL1/ATCAY/PAH/TTC36/AGXT/PIPOX,12,RNA
BP,GO:0030072,peptide hormone secretion,0.03636363636363636,247/18862,0.0005830931533825793,0.0391249965127915,0.0344754171012297,CASR/PTPRN/SFRP1/GHRHR/EDN3/RBP4/CRHBP/G6PC2/SLC30A8/GPER1/SYT9/RIMS2/UCN3/TNF,14,RNA
BP,GO:0010092,specification of animal organ identity,0.012987012987012988,34/18862,0.0005899299420345521,0.0391249965127915,0.0344754171012297,WNT11/DKK1/WNT3A/AR/ROBO2,5,RNA
MF,GO:0030594,neurotransmitter receptor activity,0.02030456852791878,111/18337,0.0027295697527878,0.0393058044401453,0.0335449756461035,CHRM3/GABRB2/GRIA4/GABRB1/GABRB3/DRD5/GABRG3/GABRQ,8,RNA
MF,GO:0004629,phospholipase C activity,0.01015228426395939,28/18337,0.0028571914223118,0.0401400551036981,0.0342569549221985,CASR/CHRM3/PLCZ1/PLCH2,4,RNA
BP,GO:0009713,catechol-containing compound biosynthetic process,0.01038961038961039,20/18862,0.0006389469386498041,0.0402211683075486,0.0354413208253745,DDC/SLC6A3/PAH/AGTR2,4,RNA
BP,GO:0042423,catecholamine biosynthetic process,0.01038961038961039,20/18862,0.0006389469386498041,0.0402211683075486,0.0354413208253745,DDC/SLC6A3/PAH/AGTR2,4,RNA
BP,GO:0001503,ossification,0.04935064935064935,401/18862,0.0006286462773095233,0.0402211683075486,0.0354413208253745,CASR/FGFR3/WNT11/SFRP1/DKK1/BMP5/TNN/EGR2/SLC34A1/CER1/BMP3/WNT3A/PTH1R/IGF2/SP7/FZD9/TNF/GDF10/CCL3,19,RNA
MF,GO:0042577,lipid phosphatase activity,0.007614213197969543,14/18337,0.0030042914623514,0.0402435321468469,0.034345265922108,PLPPR5/EPHX2/PLPPR1,3,RNA
MF,GO:0005372,water transmembrane transporter activity,0.007614213197969543,14/18337,0.0030042914623514,0.0402435321468469,0.034345265922108,SLC5A1/SLC14A1/AQP1,3,RNA
BP,GO:0033002,muscle cell proliferation,0.033766233766233764,222/18862,0.0006707017931147183,0.041516440993801,0.0365826644700642,IL12B/NPR3/RBP4/HPGD/GPER1/ADIPOQ/APOD/HES5/MIR204/MIR509-1/MIR503/MIR140/TNF,13,RNA
BP,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.03636363636363636,251/18862,0.0006828407293517313,0.0415749257182349,0.036634198922425,SFRP1/DKK1/PBLD/BMP5/IL17RD/CER1/BMP3/ELAPOR2/SOSTDC1/VWC2/HES5/MIR140/TGFBR3L/GDF10,14,RNA
BP,GO:0003014,renal system process,0.023376623376623377,118/18862,0.0007081278122841775,0.0424191402390876,0.0373780877485824,NPR3/ADRA1A/SPX/HSD11B2/AGTR2/ADIPOQ/CYP4A11/SLC22A6/AQP1,9,RNA
BP,GO:0072330,monocarboxylic acid biosynthetic process,0.033766233766233764,224/18862,0.0007290758225831121,0.0429807556360901,0.0378729612767066,ACSM2B/EPHX2/EDN2/GAMT/SLC27A2/PKLR/HPGD/GATM/AGXT/FADS6/ACOT4/ADIPOQ/MIR204,13,RNA
BP,GO:0050806,positive regulation of synaptic transmission,0.025974025974025976,144/18862,0.0007596412751648764,0.0440829327494117,0.0388441566527565,CACNG5/SCGN/SLC8A3/LGI1/ADRA1A/NTRK2/GPER1/RIMS2/NRXN1/TNF,10,RNA
BP,GO:0006833,water transport,0.01038961038961039,21/18862,0.0007766648989978862,0.0443774374596638,0.0391036626880069,SLC5A1/UPK3A/SLC14A1/AQP1,4,RNA
BP,GO:0040013,negative regulation of locomotion,0.046753246753246755,377/18862,0.0007943944300066145,0.0447027411067358,0.0393903075421142,DPEP1/WNT11/SFRP1/PBLD/BMP5/TNN/HOXA7/MARVELD3/SEMA3D/WNT3A/AGTR2/ADIPOQ/ROBO2/APOD/MIR204/MIR503/MIR140/TNF,18,RNA
BP,GO:0099587,inorganic ion import across plasma membrane,0.02077922077922078,97/18862,0.0008332081782811929,0.0455078702078875,0.0400997558247094,SLC9A3/SLC12A1/SLC5A1/SLC8A3/SLC34A1/SLC5A2/KCNJ15/KCNJ9,8,RNA
BP,GO:0098659,inorganic cation import across plasma membrane,0.02077922077922078,97/18862,0.0008332081782811929,0.0455078702078875,0.0400997558247094,SLC9A3/SLC12A1/SLC5A1/SLC8A3/SLC34A1/SLC5A2/KCNJ15/KCNJ9,8,RNA
CC,GO:0034707,chloride channel complex,0.012048192771084338,50/19520,0.0040948086888895,0.0459203545825476,0.0401783860075257,GABRB2/GABRB1/GABRB3/GABRG3/GABRQ,5,RNA
CC,GO:0062023,collagen-containing extracellular matrix,0.043373493975903614,423/19520,0.0043465982382191,0.0470631671310626,0.0411782990989184,CBLN4/NTN4/CMA1/CTSG/SFRP1/TNN/PLG/DPT/FREM2/ABI3BP/AZGP1/SBSPON/FREM1/ADIPOQ/COL25A1/VWC2/PRTN3/GDF10,18,RNA
BP,GO:1904338,regulation of dopaminergic neuron differentiation,0.007792207792207792,10/18862,0.0009100796166260073,0.0482862242306998,0.0425479327532369,SFRP1/DKK1/WNT3A,3,RNA
BP,GO:0034776,response to histamine,0.007792207792207792,10/18862,0.0009100796166260073,0.0482862242306998,0.0425479327532369,GABRB2/GABRB1/GABRB3,3,RNA
BP,GO:0098657,import into cell,0.033766233766233764,230/18862,0.0009304752864558736,0.0486730311816494,0.0428887719138815,SLC9A3/SLC12A1/CACNG5/SLC5A1/SLC8A3/SLC34A1/SPX/SLC27A2/SLC5A2/SLC6A3/KCNJ15/KCNJ9/SLC6A20,13,RNA
BP,GO:0022600,digestive system process,0.02077922077922078,99/18862,0.000952913240772984,0.0491544413365397,0.0433129717187603,SLC5A1/PBLD/NPR3/VIL1/CHRM3/RBP4/FABP1/AQP1,8,RNA
BP,GO:0045165,cell fate commitment,0.030253623188405798,251/18862,1.1729391724520538e-34,7.394208543137747e-31,5.335021225437183e-31,TBR1/FEV/TBX4/DLL4/LBX1/SOX1/ONECUT1/SFRP2/SOX17/DMRTA2/TCF7L2/NR2E1/TBX5/NOTCH1/TBX1/ERBB4/APC2/SIX2/PRDM14/FGF13/TBX22/SHH/GATA4/TBX20/NKX6-2/TRIM15/WNT3/FOXA1/WNT6/HES5/WNT7A/GATA3/WNT10A/MNX1/FOXC2/FGFR2/TBXT/TBX18/SFRP1/FOXN4/MIAT/PAX6/SOX2/BMP4/PTCH2/BARHL2/OLIG3/POU4F1/PITX1/WNT1/FEZF2/OLIG2/TAL1/NR2F2/KDM6B/TBX15/ONECUT2/TBX2/NEUROG1/TLX3/EOMES/GLI3/MIR1-1/DLX2/GLI2/DBX1/PDPN/TEAD3/WNT7B/CDON/ZFPM1/TBX21/WNT16/PRRX1/POU3F2/BCL11B/TBX10/MYT1L/NODAL/STAT3/SMO/GATA5/AR/PTF1A/PAX2/CYP26B1/PPARG/HOXC10/LY9/WNT10B/GSC/OLIG1/SOX5/IRF4/SOX8/DLX1/NOTCH4/NKX2-2/ISL1/MYOD1/DLL1/PROX1/NEUROD1/FGF10/WNT2/GDF7/SOX13/SMAD5/ISL2/PML/NKX2-1/EPAS1/POU5F1/FZD7/RBPJ/EBF2/HOXA11/ARX/WNT5B/WT1/EYA2/SPRY2/FOXA2/ROR2/TGFB1I1/GSX1/ASCL1/IL23R/CTSL/WNT2B/DKK1/DMRT3/HOXD10/ATOH1/HEY2/GATA2/ESRP1/SIX1/MITF/MYOG/TOX/LMO4/SPDEF/FGF8/ACVR1/BMP2/MGA/BCL2/GSX2/MCL1/SOX18/SOX6/TBX3/JAG2/NTF4/WNT9B/GCM1/SOSTDC1/POU6F2/NRP1/WNT5A/WNT11/BMPR1A/FOXG1/WNT9A/GBX1/PTCH1,167,CpG
CC,GO:0097060,synaptic membrane,0.037510955302366346,368/19520,2.2689307410324803e-31,1.7039669865153928e-28,1.332698266838025e-28,SYNE1/GABRA1/CBLN1/HTR1B/GABRB1/PRRT1/PCDH8/GRIN2A/ERBB4/LRRC4/ADRA1A/P2RY1/ANK3/CHRNA4/CNTN1/ABHD17C/SHANK1/GABRG3/SHISA9/ANK1/KCNA1/GSG1L/KCND3/RPH3A/CNKSR2/KCTD12/CDH8/CHRM2/KCNC2/SLC1A6/LRFN1/ITGA8/GRID2IP/ANK2/SLC6A2/LRFN2/GPHN/RIMS2/SHISA7/PTPRA/CNR1/SLC8A3/SLITRK1/CNIH3/CHRNA3/GABRA6/GRIA2/GRIN1/GRM5/GRIK2/SHANK2/HTR2A/GRIK4/NLGN3/LIN7B/RIMS3/PDLIM4/GLRA1/GABRG2/ADCY8/KCNC3/ITSN2/STX1B/GRIA4/ABHD17A/NRXN1/PTPRT/GABRA5/KCNA3/GHSR/GPER1/GAD2/IGSF9B/PLPPR4/IGSF21/GRM7/GABRG1/SLC6A9/ADRA2C/SORCS2/CSPG5/KCTD16/MAGEE1/F2R/RGS9/SLC6A3/MX2/CDH10/SLC6A4/CACNG7/ZNRF2/GRIN2C/CRYAB/CHRND/GRM1/GRIK3/NRP2/LRRC4C/ARRB1/SLITRK2/CNTN2/OPRM1/CLSTN3/EFNB2/SHANK3/LHFPL4/CLSTN2/SNAP91/SHISA8/ADCY1/SLC6A11/ERC1/DCC/PCDH17/KCNJ3/GABRB3/GABBR1/SHISA6/EPHB2/GABRP/SYT7/TENM2/PTPRS/ADAM10/GRIN3A/GRID1/SYT6/ZDHHC17/GRIK1/ADORA2A/CACNA1C/GABRR2/NTNG1/TAMALIN/KCTD8/ARC/LRFN5/HIP1R/LZTS1/RIMS1/ERC2/DTNBP1/SLC6A5/SNAP25/RGS7BP/GABRD/LRRC4B/LRFN3/ATP2B4/RIMS4/DAGLA/HTR3A/DNM2/SYNDIG1/CDH9/NETO1/GRIN2D/ZC4H2/FBXO45/NTNG2/PTPRD/NSG1/HTR5A/DLG2/PPP1R9B/HIP1/SLC1A2/MUSK/DENND1A/GRM3/NLGN4X/PALM/GLRB/EPHA4/SORCS3/GRIA1/GRIN2B/CACNG8/KCNMA1/GPC4/CHRM3/KCNC1/ARRB2/OPRD1/PDE2A/MTMR2/PTEN/DGKI/CHRNB4/FCHO2/FAIM2/ADAM23/GRM2/GABRB2/TMUB1/TRAPPC4/SNCAIP/SEMA4C/GABRA4/PICALM/DGKB/SLC30A1/ATP2B2/CHRNG/GABRA2/KCNA2/ITGA3/RAPSN/PRKCG/SRGAP2/OTOF/ABHD6/SLC4A8/NCSTN,214,CpG
CC,GO:0045211,postsynaptic membrane,0.02822085889570552,265/19520,8.303331977236521e-27,3.1179011574523142e-24,2.4385574964726206e-24,SYNE1/GABRA1/CBLN1/GABRB1/PRRT1/PCDH8/GRIN2A/ERBB4/LRRC4/ADRA1A/P2RY1/ANK3/CHRNA4/CNTN1/ABHD17C/SHANK1/GABRG3/SHISA9/ANK1/KCNA1/GSG1L/KCND3/RPH3A/CNKSR2/KCTD12/CHRM2/KCNC2/LRFN1/GRID2IP/ANK2/LRFN2/GPHN/SHISA7/SLC8A3/SLITRK1/CNIH3/CHRNA3/GABRA6/GRIA2/GRIN1/GRM5/GRIK2/SHANK2/HTR2A/GRIK4/NLGN3/LIN7B/PDLIM4/GLRA1/GABRG2/KCNC3/GRIA4/ABHD17A/PTPRT/GABRA5/KCNA3/IGSF9B/PLPPR4/IGSF21/GRM7/GABRG1/SLC6A9/ADRA2C/SORCS2/CSPG5/KCTD16/MAGEE1/F2R/RGS9/SLC6A3/MX2/CDH10/SLC6A4/CACNG7/GRIN2C/CHRND/GRM1/GRIK3/NRP2/LRRC4C/ARRB1/SLITRK2/CNTN2/OPRM1/CLSTN3/SHANK3/LHFPL4/CLSTN2/SHISA8/ADCY1/SLC6A11/DCC/PCDH17/GABRB3/GABBR1/SHISA6/EPHB2/GABRP/TENM2/PTPRS/ADAM10/GRIN3A/GRID1/GRIK1/ADORA2A/CACNA1C/GABRR2/TAMALIN/KCTD8/ARC/LRFN5/LZTS1/DTNBP1/RGS7BP/GABRD/LRRC4B/LRFN3/DAGLA/HTR3A/DNM2/SYNDIG1/CDH9/NETO1/GRIN2D/ZC4H2/FBXO45/NSG1/HTR5A/DLG2/HIP1/MUSK/GRM3/NLGN4X/GLRB/EPHA4/SORCS3/GRIA1/GRIN2B/CACNG8/KCNMA1/CHRM3/ARRB2/OPRD1/PTEN/CHRNB4/FAIM2/GRM2/GABRB2/TMUB1/TRAPPC4/SEMA4C/GABRA4/PICALM/DGKB/SLC30A1/ATP2B2/CHRNG/GABRA2/RAPSN/SRGAP2/ABHD6,161,CpG
BP,GO:0007389,pattern specification process,0.04184782608695652,426/18862,1.2923666105149224e-27,4.0735395563430364e-24,2.9391137494920953e-24,TBR1/HEYL/DLL4/GDNF/LBX1/SOX1/HELT/IFT140/SFRP2/SOX17/CDX2/DMRTA2/ZIC1/TBX5/NOTCH1/TBX1/PBX1/ZIC3/IRX4/NDRG4/ALX4/RIPPLY2/PCDH8/DNAH5/FOXF1/WLS/ERBB4/APC2/SIX2/RFX4/RAX/BARX1/OTX1/MSX1/ADGRG1/TBX22/SHH/GATA4/TBX20/SIM2/SKI/EN1/PITX2/HES3/WNT3/FOXH1/HHEX/DMRT2/CRAMP1/FOXA1/WNT6/KDM2B/KIF3B/HOXA10/HES5/WNT7A/FOXC2/OSR1/TULP3/FZD5/FGFR2/TBXT/CYP26C1/TBX18/SFRP1/HAND1/LHX1/FOXN4/PAX1/ACVR2B/BMP4/HOXB6/CRB2/WNT1/FEZF2/OTX2/SMARCD3/NR2F2/AXIN2/MEIS2/MAFB/HHIP/TBX2/NEUROG1/HOXA9/FEZF1/EOMES/GLI3/DLX2/GLI2/TSHZ1/DBX1/MDFI/WNT7B/FOXB1/UNCX/HOXB7/EMX2/CDON/NKX2-5/ALDH1A2/ROBO2/IRX2/BHLHE40/TBX21/HOXD12/MEOX2/MEIS3/HOXA4/PAX8/HOXA3/NODAL/LMX1B/DNAI2/ZBTB16/DNAH11/SMO/ROBO1/MEOX1/HES2/GATA5/AR/HOXC13/PAX2/OVOL2/CYP26B1/TCAP/RIPPLY3/HOXC10/NOTO/GSC/VAX2/HOXD13/TDRD5/PIFO/ALX3/ITGAM/SIX3/HOXB3/DLX1/NKX2-2/RELN/NRP2/ISL1/DLL1/SCMH1/IRX1/NEUROD1/LEFTY1/FGF10/MEIS1/GBX2/WNT2/SMAD5/NKX2-1/NBL1/COBL/DNAAF1/EFNB1/EGR2/DAW1/RBPJ/HOXA11/DNAI1/WT1/GREM1/PSKH1/FOXA2/HOXC6/ROR2/ARC/HOXD3/ASCL1/HAND2/TCF15/AP1B1/EDN1/SENP2/WNT2B/FGF1/CITED1/HOXB2/DKK1/MESP2/DMRT3/NKX3-2/HOXD10/CCDC40/FBXL15/SHROOM3/HEY2/RARG/SIX1/SP8/FOXJ1/MLLT3/HOXB4/DAND5/FGF8/ACVR1/BMP2/WDR19/GSX2/SOX18/HOXD11/MFNG/RNF207/TBX3/ACVRL1/BMP7/HIF1A/NTF4/PCGF2/SOSTDC1/RNF111/ODAD4/HOXA7/FUZ/PLD6/CELSR2/WNT5A/CHRD/SEMA3F/WNT11/C2CD3/BMPR1A/FOXG1/SMAD3/PRKACA/PTCH1/LRP5,231,CpG
BP,GO:0048568,embryonic organ development,0.04021739130434782,412/18862,4.3803790713059916e-26,9.204636555170993e-23,6.641269462144981e-23,TBR1/TBX4/GDNF/LBX1/SOX11/IFT140/EPHA2/SOX17/CDX2/ZIC1/NOTCH1/TBX1/PBX1/ZIC3/TWIST1/NDRG4/ALX4/FOXF1/COL11A1/SIX2/TFAP2A/OTX1/PAX5/MSX1/DLX5/VEGFA/TBX22/HMX3/SHH/GATA4/TBX20/EN1/PITX2/RSPO3/FOXH1/TFEB/KDR/ATP8A2/KDM2B/ASCL2/GATA3/COL2A1/FOXC2/OSR1/TPRN/SLC44A4/TULP3/FZD5/FGFR2/ZFP36L1/TBX18/HAND1/LHX1/FOXN4/IGF2/PDGFA/KRT8/BMP4/HOXB6/STK3/CRB2/WNT1/FOXE1/MYO7A/TAL1/CTNNB1/NR2F2/SALL1/ID3/TBX15/FOXF2/ALX1/OSR2/HLX/ZNF568/MAFB/TBX2/NEUROG1/HOXA9/RBPMS2/EOMES/GLI3/DLX2/PDGFRA/GLI2/TSHZ1/KRT19/MDFI/TEAD3/WNT7B/TCF21/HOXB7/NDST1/EFEMP1/USH1G/NKX2-5/ZFPM1/ALDH1A2/RYR2/FRZB/PLCD3/TBX21/GRHL2/WNT16/SOCS3/PRRX1/RIPOR2/FBN2/HOXA4/PAX8/HOXA3/NODAL/SMO/SHOX2/ERCC1/PAX2/OVOL2/TCAP/NOTO/GSC/VAX2/HMX2/PIFO/NKX2-6/LRIG1/PDZD7/ALX3/SIX3/HOXB3/RPL38/RBP4/NES/HYAL1/DLL1/PROX1/KCNQ4/EFNA1/HPN/NEUROD1/TEAD1/FGF10/ATP6V1B1/GBX2/WNT2/AKT1/ALDH1A3/COBL/DNAAF1/EPAS1/RBPJ/EPHB2/HOXA11/TBC1D23/SPRY2/SPINT1/ROR2/ST14/CEBPA/HOXD3/TMIE/HAND2/EN2/EDN1/SENP2/VASH2/CLRN1/CITED1/HOXB2/NKX3-2/HOXD10/RNF112/ATOH1/CCDC40/HEY2/GATA2/WHRN/RARG/SIX1/HOXB4/MTHFD1/FGF8/ACVR1/KITLG/WDR19/POU4F3/CCN1/SOX18/PKDCC/GNAS/MYO6/RNF207/TBX3/RARRES2/PPP1R13L/BMP7/HIF1A/WNT9B/PLS1/GCM1/TH/PCGF2/SLC9A3R1/DYNC2I1/DLX6/ARID2/HOXA7/SLITRK6/FUZ/SETD2/KIT/PDGFB/WNT5A/TGFB2/WNT11/C2CD3/BMPR1A/FOXG1/SMAD3/MMP14/TPO/PTCH1/RDH10,222,CpG
CC,GO:0098793,presynapse,0.04329535495179667,487/19520,5.8535898290203245e-24,1.4653486538647548e-21,1.1460712717871372e-21,PDLIM5/SYT10/SLC6A1/HTR1B/SV2C/NTSR1/PRRT1/PCDH8/GAD1/GRIN2A/ERBB4/CHAT/RAB3B/ADRA1A/PPFIBP2/SLC18A2/P2RY1/CNTN1/DDC/KCNA1/RPH3A/KCTD12/CDH8/APBA2/SNCB/EGFLAM/KCNC2/SLC1A6/KIRREL3/WNT7A/KCNA6/SLC6A2/CPLX2/SLC8A2/PTPRN/CACNB2/SLC4A10/BIN1/RIMS2/ARHGAP44/CPLX1/GAK/HRH3/NRXN2/BDNF/NMU/CNR1/SLC8A3/CRHR2/NTF3/GRIN1/GRIK2/HTR2A/GRIK4/NLGN3/LIN7B/RIMS3/CTBP2/SEPTIN8/GLRA1/SLC22A2/FLOT1/CADPS/ADCY8/KCNC3/ITSN2/STX1B/NRXN1/PRKCB/TBC1D24/GABRA5/KCNA3/SLC32A1/GPER1/GAD2/SNCG/KCNIP3/KIF1A/IGSF21/GRM4/GRM7/PPP1CA/SH3GL3/SLC6A9/ADRA2C/SCGN/IQSEC1/VTI1B/SEPTIN3/CRHBP/KCTD16/RAB40B/PHAF1/DOC2A/UCN/SEPTIN5/SLC17A6/SLC6A3/PDE4B/SYNPR/MX2/CDH10/VAMP2/SLC6A4/ITGA2/CALM1/TNN/PACSIN1/SLC5A7/SLC22A1/HAP1/SLC6A17/ZNRF2/SV2A/CCK/CASR/PNOC/GRIK3/CALCA/SLC17A8/SYNJ2/OPRM1/CTNND1/EFNB2/PPP3CC/ATP6V1B1/CLCN5/CNGB1/SNAP91/ADCYAP1/TNIK/SLC18A3/SLC6A11/ERC1/SLC22A3/PCDH17/KCNJ3/SLC1A7/GABBR1/SYT5/BRSK1/SYT9/EPHB2/PPFIA3/KCNK2/SLC17A7/SYT7/SLC30A3/RAB26/SEPTIN6/PTPRS/ADAM10/BAIAP3/SYT6/ZDHHC17/SYNGR3/ADORA2A/MT3/ATCAY/NTNG1/KCTD8/MCTP2/STX7/SYN2/SYT2/CDK5R1/SRCIN1/RIMS1/ERC2/DTNBP1/SLC6A5/SNAP25/RGS7BP/BACE1/RAB35/LRRC4B/HTT/LRFN3/ATP2B4/RIMS4/PTPRN2/UCN3/LAMP1/HTR3A/LRRK2/DNM2/TULP1/SYNDIG1/CDH9/BCL2L1/TPRG1L/RNF112/FBXO45/NTNG2/PTPRD/NGF/STON2/HIP1/SLC1A2/CALB1/RAB8B/DNMBP/DENND1A/GRM3/KCNK9/NEFL/NLGN4X/MCTP1/EPHA4/GRIA1/CALM3/DNAJC6/RAB15/SCAMP5/GPC4/RAB3C/KCNC1/OPRD1/SEPTIN4/PDE2A/MTMR2/DGKI/NTF4/TH/FCHO2/NCS1/ADAM23/GRM2/SLC2A4/TRAPPC4/SLC18A1/SLC29A4/SNCAIP/SEMA4C/PICALM/SYT8/ATP2B2/GABRA2/ROR1/KCNA2/MICAL1/PRKCG/CYFIP1/OTOF/SLC4A8/NCSTN/RPL22,247,CpG
