ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0023061,signal release,39/814,475/18862,9.650866996583128e-05,0.0064419537202192,0.0056113301235981,GIPR/SYT7/SYT13/CHAT/OSM/OXT/RETN/NCS1/OTOF/CHRNB4/GRM4/FOXA2/LIF/GAD1/UNC13A/IL6/IL1RN/CYP19A1/PTGES/SYT8/DRD2/SLC16A1/KCNB1/ADORA1/NKX6-1/SCG5/CHRNA5/FGG/FGA/FGB/C1QTNF1/LEP/KCNA2/HCAR2/EFNA5/IRS2/ERC2/SYT3/FOXD1,39,RNA
BP,GO:0033047,regulation of mitotic sister chromatid segregation,9/814,45/18862,0.00010862839634710152,0.0069973624909087,0.006095124652593,TRIP13/TTK/CDC20/CENPF/CCNB1/PTTG1/PLK1/BUB1/AURKB,9,RNA
BP,GO:0006869,lipid transport,38/814,461/18862,0.00010889467895338854,0.0069973624909087,0.006095124652593,SYT7/NPC1L1/GRAMD1B/APOB/APOL1/PLTP/OXT/AQP9/KCNN4/RETN/SLC1A6/APOA4/APOL2/LBP/ATP8B3/ATP8A2/CYP19A1/MTTP/NPC1/PTGES/DRD2/SLC22A9/SLC7A11/SLC1A7/ADORA1/MFSD2A/BDKRB2/PCSK9/LRRC8E/C1QTNF1/LEP/TSKU/TNFAIP8L3/IRS2/GRM7/ABCA4/CES1/XKR4,38,RNA
BP,GO:0051306,mitotic sister chromatid separation,11/814,66/18862,0.00011061217697736732,0.0069973624909087,0.006095124652593,TRIP13/TTK/CDC20/CENPF/DLGAP5/CCNB1/PTTG1/PLK1/BUB1/UBE2C/AURKB,11,RNA
BP,GO:0051983,regulation of chromosome segregation,13/814,89/18862,0.00011073357801626522,0.0069973624909087,0.006095124652593,TRIP13/TTK/CDC20/CENPF/DLGAP5/CCNB1/KIF2C/MKI67/PTTG1/PLK1/BUB1/UBE2C/AURKB,13,RNA
BP,GO:0048568,embryonic organ development,35/814,412/18862,0.00011210922009986956,0.0069973624909087,0.006095124652593,TBX15/NKX3-2/TBX18/WNT5A/OTX1/DLX2/PROX1/TBX4/STIL/SOX9/LIF/CHRNA10/ATP8A2/TFAP2A/FOXF2/TUBB2B/FBN2/ZIC1/PITX2/CSF2/EN2/E2F7/SHOX2/CXCL8/HOXB9/KRT19/CEBPB/FOXE1/PHLDA2/NKX2-5/WNT7B/GJB5/LHFPL5/RYR2/STRC,35,RNA
BP,GO:0010001,glial cell differentiation,22/814,210/18862,0.00011480880531342432,0.0070739886966194,0.0061618706981307,FA2H/MDK/NR2E1/DLX2/SOX9/LIF/ITGB4/DTX1/IL6/ZNF365/FGF5/DUSP10/S100A8/LGI4/S100A9/NKX6-1/CDK1/FPR2/F2/BACE2/OLIG1/C5AR1,22,RNA
BP,GO:0072503,cellular divalent inorganic cation homeostasis,39/814,480/18862,0.00012028680291925035,0.0073177009472141,0.0063741587636223,GIPR/SLC11A1/ATP2C2/ATP2B3/CNGB1/BDKRB1/OXT/NCS1/CCL7/WNT5A/PTGFR/MT2A/MCHR1/CHRNA10/TNNI3/EPO/TRPC3/S100A8/TRPM8/ANK2/DRD2/S100A9/ADORA1/TRPV3/BDKRB2/KISS1/FPR2/FPR1/CALB2/CCL11/SAA1/C1QTNF1/F2/CCL13/MT1X/SLC30A10/C5AR1/RYR2/MT1A,39,RNA
BP,GO:0010039,response to iron ion,7/814,28/18862,0.00014517184126894186,0.0085258374265484,0.0074265184846536,TF/HAMP/CCNB1/TFAP2A/CYP1A1/DRD2/G6PD,7,RNA
BP,GO:0007094,mitotic spindle assembly checkpoint,8/814,37/18862,0.00014724188647597216,0.0085258374265484,0.0074265184846536,TRIP13/TTK/CDC20/CENPF/CCNB1/PLK1/BUB1/AURKB,8,RNA
BP,GO:0071173,spindle assembly checkpoint,8/814,37/18862,0.00014724188647597216,0.0085258374265484,0.0074265184846536,TRIP13/TTK/CDC20/CENPF/CCNB1/PLK1/BUB1/AURKB,8,RNA
BP,GO:0071174,mitotic spindle checkpoint,8/814,37/18862,0.00014724188647597216,0.0085258374265484,0.0074265184846536,TRIP13/TTK/CDC20/CENPF/CCNB1/PLK1/BUB1/AURKB,8,RNA
BP,GO:0051960,regulation of nervous system development,35/814,422/18862,0.00017860926266895355,0.0101503168405632,0.0088415380062027,HGF/RTN4R/SEMA3A/SEMA3C/BRINP1/OXT/SRPX2/LIMK1/MDK/NR2E1/WNT5A/FN1/DLX2/KIF14/LIF/IL6/KIAA0319/ITPKA/ZNF365/CRABP2/DUSP10/DRD2/LGI4/EPHB1/LRP8/NKX6-1/SHOX2/SEMA3E/CCL11/F2/ADGRB1/SLITRK2/IL1RAP/PLXNB3/L1CAM,35,RNA
BP,GO:0031577,spindle checkpoint,8/814,38/18862,0.00017952079306031467,0.0101503168405632,0.0088415380062027,TRIP13/TTK/CDC20/CENPF/CCNB1/PLK1/BUB1/AURKB,8,RNA
BP,GO:0015837,amine transport,13/814,94/18862,0.0001946277601193404,0.0105236515087897,0.009166735013351,SYT7/SYT13/OXT/AQP9/SYT8/DRD2/KCNB1/ADORA1/RAB3B/LEP/KCNA2/GRM7/SYT3,13,RNA
BP,GO:0007596,blood coagulation,30/814,342/18862,0.00019509918259349703,0.0105236515087897,0.009166735013351,PLAUR/CPB2/SERPIND1/P2RX6/TFPI2/SERPINE1/VTN/FN1/F3/PLAU/FOXA2/F10/TSPAN8/IL6/TRPC3/SERPINA10/GATA6/SLC7A11/PDPN/SERPINF2/FGG/FGA/FGB/SAA1/C1QTNF1/F2/F8/SERPINA1/CD177/ANXA8,30,RNA
BP,GO:0030071,regulation of mitotic metaphase/anaphase transition,10/814,59/18862,0.00019524652669228976,0.0105236515087897,0.009166735013351,TRIP13/TTK/CDC20/CENPF/DLGAP5/CCNB1/PLK1/BUB1/UBE2C/AURKB,10,RNA
BP,GO:0072574,hepatocyte proliferation,6/814,21/18862,0.00019707212563276733,0.0105236515087897,0.009166735013351,CPB2/FGL1/MDK/PROX1/IL6/CEBPB,6,RNA
BP,GO:0072575,epithelial cell proliferation involved in liver morphogenesis,6/814,21/18862,0.00019707212563276733,0.0105236515087897,0.009166735013351,CPB2/FGL1/MDK/PROX1/IL6/CEBPB,6,RNA
BP,GO:0044706,multi-multicellular organism process,21/814,204/18862,0.0002078466286116532,0.0106678815825658,0.0092923681043135,PTHLH/OXT/DKKL1/AMBP/PTGFR/APOL2/LIF/EPO/ITGB4/CYP1A1/ITGA5/PSG6/LEP/FOSL1/PSG9/PSG5/PSG3/PSG7/PSG1/PSG11/PSG4,21,RNA
BP,GO:0015711,organic anion transport,32/814,376/18862,0.0002102985912877108,0.0106678815825658,0.0092923681043135,SLC38A5/SLC11A1/SLC6A15/SLCO4A1/SLC17A9/SLC52A3/OXT/SLC7A5/AQP9/SLC1A6/SLC16A6/SLC4A3/RTBDN/SLC52A1/MTTP/PTGES/DRD2/SLC22A9/SLC7A11/SLC16A1/SLC1A7/ADORA1/MFSD2A/BDKRB2/LRRC8E/SLC2A14/LEP/SLC66A1L/SLC36A2/GRM7/SLC6A17/CES1,32,RNA
BP,GO:0009914,hormone transport,28/814,312/18862,0.0002163732023961444,0.0106678815825658,0.0092923681043135,GIPR/SYT7/OSM/SLCO4A1/SLC7A5/RETN/TTR/FOXA2/LIF/IL6/IL1RN/CYP19A1/DRD2/SLC22A9/SLC16A1/KCNB1/ADORA1/NKX6-1/SCG5/FGG/FGA/FGB/C1QTNF1/LEP/HCAR2/EFNA5/IRS2/FOXD1,28,RNA
BP,GO:0033045,regulation of sister chromatid segregation,11/814,71/18862,0.00021679105039784148,0.0106678815825658,0.0092923681043135,TRIP13/TTK/CDC20/CENPF/DLGAP5/CCNB1/PTTG1/PLK1/BUB1/UBE2C/AURKB,11,RNA
BP,GO:1905818,regulation of chromosome separation,11/814,71/18862,0.00021679105039784148,0.0106678815825658,0.0092923681043135,TRIP13/TTK/CDC20/CENPF/DLGAP5/CCNB1/PTTG1/PLK1/BUB1/UBE2C/AURKB,11,RNA
BP,GO:0030212,hyaluronan metabolic process,8/814,39/18862,0.00021739428824798504,0.0106678815825658,0.0092923681043135,HGF/CD44/ITIH4/ITIH1/HMMR/HAS1/ITIH3/HAS2,8,RNA
BP,GO:0045841,negative regulation of mitotic metaphase/anaphase transition,8/814,39/18862,0.00021739428824798504,0.0106678815825658,0.0092923681043135,TRIP13/TTK/CDC20/CENPF/CCNB1/PLK1/BUB1/AURKB,8,RNA
BP,GO:0007409,axonogenesis,37/814,460/18862,0.00021753066897450132,0.0106678815825658,0.0092923681043135,RTN4R/LAMC2/CTNNA2/SEMA3A/SEMA3C/LIMK1/NR2E1/WNT5A/FN1/ATP8A2/NKX2-8/KIAA0319/TUBB2B/CRABP2/LRTM1/SHC3/NCAM1/DRD2/EPHB1/ISL2/NKX6-1/SHOX2/ACTBL2/SEMA3E/NPTX1/SPTBN2/ADGRB1/TSKU/EPHA10/EFNA5/IRS2/SLITRK2/PLXNB3/L1CAM/TMEFF1/FOXD1/TUBB3,37,RNA
BP,GO:0097530,granulocyte migration,17/814,148/18862,0.00022468203962722224,0.0108068727897242,0.0094134378265618,CCL7/MDK/CCL20/LBP/S100A8/ADAM8/S100A9/CXCL3/PPBP/CXCL1/NOD2/CXCL8/CCL11/SAA1/CCL13/C5AR1/CD177,17,RNA
BP,GO:0001523,retinoid metabolic process,14/814,108/18862,0.0002248621054873965,0.0108068727897242,0.0094134378265618,APOB/CYP26A1/CYP2C18/APOA4/TTR/CYP1B1/CYP1A1/CRABP2/LRP8/CYP26C1/AKR1B10/ABCA4/AKR1B15/UGT1A8,14,RNA
BP,GO:0045165,cell fate commitment,24/814,251/18862,0.00023511981108184735,0.0111879783372213,0.0097454037381188,DMRT3/PITX1/TBX15/HOXA13/WNT5B/NR2E1/TBX18/WNT5A/DLX2/PROX1/ONECUT2/TBX4/SPDEF/SOX9/FOXA2/FOXA1/MNX1/IL6/GATA6/ISL2/PDPN/ONECUT1/OLIG1/WNT7B,24,RNA
BP,GO:0007599,hemostasis,30/814,346/18862,0.00023854788725567028,0.0112398151583407,0.0097905567349411,PLAUR/CPB2/SERPIND1/P2RX6/TFPI2/SERPINE1/VTN/FN1/F3/PLAU/FOXA2/F10/TSPAN8/IL6/TRPC3/SERPINA10/GATA6/SLC7A11/PDPN/SERPINF2/FGG/FGA/FGB/SAA1/C1QTNF1/F2/F8/SERPINA1/CD177/ANXA8,30,RNA
BP,GO:0030324,lung development,18/814,163/18862,0.00024406917037274523,0.0113883148816642,0.0099199089481084,FGF9/WNT5A/HSD11B1/PROX1/TBX4/SPDEF/SOX9/LIF/FOXA1/FOXJ1/NKX2-8/GATA6/SLC7A11/FGF18/PDPN/CCBE1/WNT7B/MMP12,18,RNA
BP,GO:0007088,regulation of mitotic nuclear division,14/814,109/18862,0.00024795570554436534,0.0114584146235213,0.0099809700501006,TRIP13/HOXA13/TTK/IL1A/CDC20/NEK2/CENPF/EREG/DLGAP5/CCNB1/MKI67/PLK1/BUB1/AURKB,14,RNA
BP,GO:0050817,coagulation,30/814,347/18862,0.0002506742877407001,0.0114737202560171,0.0099943021788948,PLAUR/CPB2/SERPIND1/P2RX6/TFPI2/SERPINE1/VTN/FN1/F3/PLAU/FOXA2/F10/TSPAN8/IL6/TRPC3/SERPINA10/GATA6/SLC7A11/PDPN/SERPINF2/FGG/FGA/FGB/SAA1/C1QTNF1/F2/F8/SERPINA1/CD177/ANXA8,30,RNA
BP,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,10/814,61/18862,0.0002592797681236077,0.0116207004100296,0.010122330755566,TRIP13/TTK/CDC20/CENPF/DLGAP5/CCNB1/PLK1/BUB1/UBE2C/AURKB,10,RNA
BP,GO:0030277,maintenance of gastrointestinal epithelium,6/814,22/18862,0.0002611393350568471,0.0116207004100296,0.010122330755566,CRACD/SOX9/TFF3/TFF2/NOD2/SERPINA3,6,RNA
BP,GO:0072576,liver morphogenesis,6/814,22/18862,0.0002611393350568471,0.0116207004100296,0.010122330755566,CPB2/FGL1/MDK/PROX1/IL6/CEBPB,6,RNA
BP,GO:0072507,divalent inorganic cation homeostasis,39/814,499/18862,0.0002666737016746271,0.0116532607737593,0.010150692795681,GIPR/SLC11A1/ATP2C2/ATP2B3/CNGB1/BDKRB1/OXT/NCS1/CCL7/WNT5A/PTGFR/MT2A/MCHR1/CHRNA10/TNNI3/EPO/TRPC3/S100A8/TRPM8/ANK2/DRD2/S100A9/ADORA1/TRPV3/BDKRB2/KISS1/FPR2/FPR1/CALB2/CCL11/SAA1/C1QTNF1/F2/CCL13/MT1X/SLC30A10/C5AR1/RYR2/MT1A,39,RNA
BP,GO:0042391,regulation of membrane potential,35/814,431/18862,0.00026672049211684014,0.0116532607737593,0.010150692795681,ABCB5/MAPK8IP2/KCNH2/ACTN2/P2RX6/NALCN/KCNN4/SLC1A6/ATP1A3/MPP2/TBX18/SLC4A3/CHRNB4/KCNK15/KCNK17/GRIA3/IFI6/CHRNA10/POPDC3/PMAIP1/ANK2/CACNA1B/DRD2/SCN3A/KCNB1/ADORA1/HTR3A/CHRNA5/KCNA2/PYCR1/KCND2/GABRA5/RYR2/MLLT11/FXYD1,35,RNA
BP,GO:0006721,terpenoid metabolic process,15/814,124/18862,0.00029429958000140946,0.0126286051918461,0.0110002765946015,APOB/CYP26A1/CYP2C18/APOA4/TTR/CYP1B1/CYP2C9/CYP1A1/CRABP2/LRP8/CYP26C1/AKR1B10/ABCA4/AKR1B15/UGT1A8,15,RNA
BP,GO:0071621,granulocyte chemotaxis,15/814,124/18862,0.00029429958000140946,0.0126286051918461,0.0110002765946015,CCL7/MDK/CCL20/LBP/S100A8/S100A9/CXCL3/PPBP/CXCL1/NOD2/CXCL8/CCL11/SAA1/CCL13/C5AR1,15,RNA
BP,GO:1902099,regulation of metaphase/anaphase transition of cell cycle,10/814,62/18862,0.00029736493410636533,0.0126472201178335,0.0110164913175688,TRIP13/TTK/CDC20/CENPF/DLGAP5/CCNB1/PLK1/BUB1/UBE2C/AURKB,10,RNA
BP,GO:0001889,liver development,16/814,138/18862,0.0003058132370319054,0.0127803340623942,0.0111324415897106,HGF/CPB2/FGL1/HAMP/MDK/PROX1/ONECUT2/SOX9/IL6/NKX2-8/CYP1A1/GATA6/E2F7/PCSK9/ONECUT1/CEBPB,16,RNA
BP,GO:0007586,digestion,16/814,138/18862,0.0003058132370319054,0.0127803340623942,0.0111324415897106,NPC1L1/OXT/KCNN4/HAMP/CRACD/APOA4/SOX9/GCNT3/UCN2/AKR1C2/TFF3/TFF2/NOD2/LEP/SERPINA3/CAPN8,16,RNA
BP,GO:0051952,regulation of amine transport,12/814,86/18862,0.0003121296113359692,0.0128503629226842,0.0111934409495838,SYT7/SYT13/OXT/SYT8/DRD2/KCNB1/ADORA1/RAB3B/LEP/KCNA2/GRM7/SYT3,12,RNA
BP,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,8/814,41/18862,0.0003128365505522371,0.0128503629226842,0.0111934409495838,TRIP13/TTK/CDC20/CENPF/CCNB1/PLK1/BUB1/AURKB,8,RNA
BP,GO:0022600,digestive system process,13/814,99/18862,0.00032801570665138,0.0129773792870933,0.0113040798617452,NPC1L1/OXT/KCNN4/HAMP/CRACD/APOA4/SOX9/GCNT3/TFF3/TFF2/NOD2/LEP/SERPINA3,13,RNA
BP,GO:0030595,leukocyte chemotaxis,22/814,226/18862,0.0003283299583724165,0.0129773792870933,0.0113040798617452,HSD3B7/SERPINE1/CCL7/MDK/WNT5A/CCL20/LBP/IL6/S100A8/ADAM8/NBL1/S100A9/CXCL3/PPBP/CXCL1/NOD2/CXCL8/FPR2/CCL11/SAA1/CCL13/C5AR1,22,RNA
BP,GO:0030323,respiratory tube development,18/814,167/18862,0.0003294299361267978,0.0129773792870933,0.0113040798617452,FGF9/WNT5A/HSD11B1/PROX1/TBX4/SPDEF/SOX9/LIF/FOXA1/FOXJ1/NKX2-8/GATA6/SLC7A11/FGF18/PDPN/CCBE1/WNT7B/MMP12,18,RNA
BP,GO:0048736,appendage development,18/814,167/18862,0.0003294299361267978,0.0129773792870933,0.0113040798617452,PITX1/SEMA3C/RSPO4/HOXA13/WNT5A/TBX4/HOXC13/SOX9/HOXD13/ITGB4/RAX/TFAP2A/FBN2/CRABP2/SLC7A11/PITX2/SP8/SHOX2,18,RNA
BP,GO:0060173,limb development,18/814,167/18862,0.0003294299361267978,0.0129773792870933,0.0113040798617452,PITX1/SEMA3C/RSPO4/HOXA13/WNT5A/TBX4/HOXC13/SOX9/HOXD13/ITGB4/RAX/TFAP2A/FBN2/CRABP2/SLC7A11/PITX2/SP8/SHOX2,18,RNA
BP,GO:0061008,hepaticobiliary system development,16/814,140/18862,0.00036022804641591666,0.0140752519599584,0.0122603931587171,HGF/CPB2/FGL1/HAMP/MDK/PROX1/ONECUT2/SOX9/IL6/NKX2-8/CYP1A1/GATA6/E2F7/PCSK9/ONECUT1/CEBPB,16,RNA
BP,GO:0060326,cell chemotaxis,27/814,306/18862,0.0003644012268275108,0.0141234862591372,0.0123024081417063,HGF/HSD3B7/SERPINE1/CCL7/MDK/WNT5A/CCL20/LBP/IL6/S100A8/ADAM8/EPHB1/FGF18/NBL1/S100A9/CXCL3/PPBP/CXCL1/NOD2/CXCL8/HOXB9/FPR2/CCL11/SAA1/CCL13/C5AR1/PLXNB3,27,RNA
BP,GO:0048608,reproductive structure development,33/814,405/18862,0.00037195193795332105,0.0143008081104292,0.0124568661662345,HSPA5/SEMA3A/HSD17B2/TFAP2C/FGF9/RETN/HOXA13/WNT5A/MMP19/EREG/SOX9/LIF/HOXD13/FOXA1/FOXF2/CYP19A1/GATA6/HOXB13/CCNF/PTX3/RHOBTB3/CSF2/E2F7/NR0B1/KRT19/CEBPB/LEP/FOSL1/BASP1/PHLDA2/WNT7B/GJB5/SYCP2,33,RNA
BP,GO:0090596,sensory organ morphogenesis,23/814,244/18862,0.0003856839254639762,0.0145546374293361,0.0126779668082594,NKX3-2/TBX18/WNT5A/OTX1/PROX1/HOXC13/SOX9/CHRNA10/COL5A1/ATP8A2/TFAP2A/FOXF2/FBN2/COL8A1/ZIC1/IGFN1/PITX2/MFSD2A/TSKU/LCTL/LHFPL5/TENM3/STRC,23,RNA
BP,GO:0032732,positive regulation of interleukin-1 production,10/814,64/18862,0.0003876391158874391,0.0145546374293361,0.0126779668082594,NLRP2/PANX2/WNT5A/IL6/AIM2/NOD2/PYDC1/SAA1/ORM2/ORM1,10,RNA
BP,GO:0044784,metaphase/anaphase transition of cell cycle,10/814,64/18862,0.0003876391158874391,0.0145546374293361,0.0126779668082594,TRIP13/TTK/CDC20/CENPF/DLGAP5/CCNB1/PLK1/BUB1/UBE2C/AURKB,10,RNA
BP,GO:0016101,diterpenoid metabolic process,14/814,114/18862,0.00039648601583038126,0.0147714092409365,0.0128667881269475,APOB/CYP26A1/CYP2C18/APOA4/TTR/CYP1B1/CYP1A1/CRABP2/LRP8/CYP26C1/AKR1B10/ABCA4/AKR1B15/UGT1A8,14,RNA
BP,GO:0061458,reproductive system development,33/814,408/18862,0.0004240084698092778,0.0156752669684876,0.0136541027079473,HSPA5/SEMA3A/HSD17B2/TFAP2C/FGF9/RETN/HOXA13/WNT5A/MMP19/EREG/SOX9/LIF/HOXD13/FOXA1/FOXF2/CYP19A1/GATA6/HOXB13/CCNF/PTX3/RHOBTB3/CSF2/E2F7/NR0B1/KRT19/CEBPB/LEP/FOSL1/BASP1/PHLDA2/WNT7B/GJB5/SYCP2,33,RNA
BP,GO:0030449,regulation of complement activation,14/814,115/18862,0.0004338963587568831,0.0159183656502716,0.0138658563180082,CFH/CPB2/VTN/CPN1/SUSD4/VSIG4/C1R/C2/C8G/CPN2/F2/C1S/C5AR1/CFHR1,14,RNA
BP,GO:0051784,negative regulation of nuclear division,9/814,54/18862,0.0004608499468882373,0.0167791276117035,0.014615631888154,TRIP13/TTK/CDC20/CENPF/LIF/CCNB1/PLK1/BUB1/AURKB,9,RNA
BP,GO:0006813,potassium ion transport,22/814,232/18862,0.0004715344141805225,0.0169478625764759,0.0147626102167564,KCNG1/KCNH2/ACTN2/FXYD3/NALCN/KCNN4/ATP1A3/KCNIP3/KCNS1/KCNK15/KCNK17/ANK2/DRD2/KCNJ6/KCNB1/SLC9C2/ADORA1/KCNA2/KCNB2/KCND2/SLC12A8/FXYD1,22,RNA
BP,GO:0051047,positive regulation of secretion,26/814,295/18862,0.0004725371588114404,0.0169478625764759,0.0147626102167564,GIPR/SYT7/RAB27B/CPB2/ACHE/OXT/KCNN4/RETN/NCS1/IL1A/CYP19A1/S100A8/PTGES/DRD2/ADAM8/KCNB1/ADORA1/NKX6-1/FGG/FGA/FGB/C1QTNF1/LEP/HCAR2/IRS2/CD177,26,RNA
BP,GO:0097529,myeloid leukocyte migration,21/814,218/18862,0.0005107266201267643,0.0181818676765128,0.0158375030662311,SERPINE1/CCL7/MDK/CCL20/LBP/IL6/S100A8/ADAM8/NBL1/S100A9/CXCL3/PPBP/CXCL1/NOD2/CXCL8/FPR2/CCL11/SAA1/CCL13/C5AR1/CD177,21,RNA
BP,GO:0060541,respiratory system development,19/814,188/18862,0.0005149540138985675,0.0181975661087979,0.0158511773473266,FGF9/WNT5A/HSD11B1/PROX1/TBX4/SPDEF/SOX9/LIF/FOXA1/FOXJ1/NKX2-8/GATA6/SLC7A11/FGF18/PDPN/BASP1/CCBE1/WNT7B/MMP12,19,RNA
BP,GO:0061041,regulation of wound healing,15/814,131/18862,0.0005331273972303552,0.018702264752475,0.0162908002980032,PLAUR/CPB2/SERPINE1/VTN/F3/PLAU/FOXA2/TSPAN8/APCS/SERPINF2/FGG/FGA/FGB/C1QTNF1/F2,15,RNA
BP,GO:0010721,negative regulation of cell development,18/814,174/18862,0.0005419317246039725,0.0188733613655557,0.0164398357646834,RTN4R/SEMA3A/SEMA3C/BRINP1/PTHLH/NR2E1/WNT5A/DLX2/PAEP/IL6/KIAA0319/DUSP10/NKX6-1/MELTF/SEMA3E/CCL11/F2/EFNA5,18,RNA
BP,GO:0071248,cellular response to metal ion,19/814,189/18862,0.0005499497680568406,0.0190148099660516,0.0165630460247031,SYT7/SYT13/HSPA5/TF/PPIF/WNT5A/MT2A/ALOX5AP/CCNB1/TFAP2A/CYP1A1/SYT8/CPNE7/NQO1/MT1X/CPNE4/SLC30A10/MT1A/SYT3,19,RNA
BP,GO:0060740,prostate gland epithelium morphogenesis,6/814,25/18862,0.000554872581071655,0.0190479830330741,0.0165919417663306,HOXA13/WNT5A/SOX9/HOXD13/FOXA1/HOXB13,6,RNA
BP,GO:0042303,molting cycle,13/814,105/18862,0.0005841943832521844,0.0197228208175632,0.0171797661676082,FA2H/WNT5A/HOXC13/SOX9/TGM3/LGR5/TERT/TRPV3/KRT27/FOXE1/TSKU/EPS8L3/KRT25,13,RNA
BP,GO:0042633,hair cycle,13/814,105/18862,0.0005841943832521844,0.0197228208175632,0.0171797661676082,FA2H/WNT5A/HOXC13/SOX9/TGM3/LGR5/TERT/TRPV3/KRT27/FOXE1/TSKU/EPS8L3/KRT25,13,RNA
BP,GO:0051918,negative regulation of fibrinolysis,4/814,10/18862,0.000586842150834694,0.0197228208175632,0.0171797661676082,CPB2/SERPINE1/SERPINF2/F2,4,RNA
BP,GO:0045685,regulation of glial cell differentiation,10/814,68/18862,0.0006372001050311394,0.0212665535054142,0.0185244504218482,MDK/NR2E1/DLX2/LIF/IL6/ZNF365/DUSP10/NKX6-1/CDK1/F2,10,RNA
BP,GO:0002064,epithelial cell development,20/814,207/18862,0.0006617263245658498,0.0218628247161551,0.0190438386000282,ROS1/HOXA13/NKX3-2/WNT5B/WNT5A/PROX1/ONECUT2/SPDEF/SOX9/FOXA1/FOXJ1/HOXB13/NKX6-1/COL22A1/ONECUT1/BFSP2/SFN/WNT7B/LHFPL5/STRC,20,RNA
BP,GO:0007565,female pregnancy,18/814,177/18862,0.000664164046724646,0.0218628247161551,0.0190438386000282,PTHLH/OXT/AMBP/APOL2/LIF/EPO/ITGB4/ITGA5/PSG6/LEP/FOSL1/PSG9/PSG5/PSG3/PSG7/PSG1/PSG11/PSG4,18,RNA
BP,GO:0055123,digestive system development,15/814,134/18862,0.0006775765284785746,0.022152604053524,0.0192962538758273,PTK6/AGR2/NKX3-2/WNT5A/SPDEF/HOXD13/BARX1/CCNB1/FOXF2/CYP1A1/GATA6/SHOX2/CXCL8/FOXL1/FOXE1,15,RNA
BP,GO:0021772,olfactory bulb development,6/814,26/18862,0.0006952438916017614,0.0223976282142128,0.0195096846941158,SEMA3A/NR2E1/WNT5A/DLX2/KIF14/ATF5,6,RNA
BP,GO:0042634,regulation of hair cycle,6/814,26/18862,0.0006952438916017614,0.0223976282142128,0.0195096846941158,FA2H/WNT5A/TERT/TRPV3/TSKU/EPS8L3,6,RNA
BP,GO:0048880,sensory system development,30/814,369/18862,0.000699052066610889,0.0223976282142128,0.0195096846941158,ABCB5/SEMA3A/ACHE/CHRDL1/WNT5B/NR2E1/WNT5A/DLX2/PROX1/SOX9/COL5A1/ATP8A2/RAX/TFAP2A/FOXF2/CYP1B1/FBN2/CYP1A1/COL8A1/DRD2/SLC7A11/IGFN1/PITX2/MFSD2A/BFSP2/TSKU/WNT7B/LCTL/SPRED3/TENM3,30,RNA
BP,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,19/814,193/18862,0.0007112874169303161,0.0224543402678247,0.0195590843124031,HGF/CD44/OSM/PTK6/VTN/EREG/LIF/EPO/IL6/TSLP/LRP8/ITGA5/ADORA1/CSF2/IL31RA/NOD2/LEP/EFNA5/TDGF1,19,RNA
BP,GO:0015850,organic hydroxy compound transport,24/814,271/18862,0.0007171514706161256,0.0224543402678247,0.0195590843124031,SYT7/NPC1L1/SYT13/GRAMD1B/APOB/PLTP/OXT/AQP9/APOA4/CYP19A1/MTTP/NPC1/SYT8/DRD2/SLC16A1/KCNB1/PCSK9/RAB3B/C1QTNF1/LEP/KCNA2/TSKU/CES1/SYT3,24,RNA
BP,GO:1903532,positive regulation of secretion by cell,24/814,271/18862,0.0007171514706161256,0.0224543402678247,0.0195590843124031,GIPR/SYT7/RAB27B/CPB2/ACHE/OXT/KCNN4/RETN/NCS1/IL1A/CYP19A1/PTGES/DRD2/ADAM8/KCNB1/NKX6-1/FGG/FGA/FGB/C1QTNF1/LEP/HCAR2/IRS2/CD177,24,RNA
BP,GO:0008203,cholesterol metabolic process,16/814,149/18862,0.0007207831518728559,0.0224543402678247,0.0195590843124031,NPC1L1/APOB/SULT2B1/APOL1/APOA4/DHCR24/APOL2/CYP2C9/NPC1/G6PD/SERPINA12/PCSK9/ELOVL6/LEP/TSKU/CES1,16,RNA
BP,GO:0070371,ERK1 and ERK2 cascade,27/814,320/18862,0.0007276277556128637,0.0224543402678247,0.0195590843124031,MARCO/CD44/ROS1/TF/CCL7/CCL20/FN1/SOX9/LIF/CHRNA10/EPO/DUSP10/DRD2/EPHB1/FGF18/NOD2/SERPINF2/FPR2/FGG/FGA/FGB/CCL11/CCL13/TNFAIP8L3/SPRED3/SLC30A10/C5AR1,27,RNA
BP,GO:0016485,protein processing,21/814,224/18862,0.0007288549899668458,0.0224543402678247,0.0195590843124031,CPB2/SERPINE1/BAG2/PERP/F3/CPN1/PLAU/SRGN/ADAM8/C1R/MELTF/SCG5/SERPINF2/PCSK9/FGG/FGA/FGB/BACE2/CCBE1/CES1/HPR,21,RNA
