ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Data
BP,GO:0006066,alcohol metabolic process,89/2134,373/18862,4.176289312426726e-12,9.376604764260486e-10,8.044852043937796e-10,NPC1L1/DGAT2/SPHK2/ACACB/MOXD1/RDH8/SULT2B1/MIOX/PCK2/HAO1/GDPD3/CUBN/GALK1/SC5D/CYP27B1/ALDH2/BMP5/FGF1/SCAP/PLCD4/AKR1A1/APOA1/TTR/GOT1/EPHX2/RDH10/CAT/NUDT10/DBH/MOGAT1/PCK1/SGPP1/ALDH1A2/LDLR/APOE/ACSS2/SLC34A1/FMO5/NR0B2/GCH1/ALDH3B2/ANGPTL3/HMGCS2/ALDH1B1/FDX1/CYP1B1/CYP2C9/IDH1/PLCZ1/RDH12/SORD/CYP11A1/CYP1A1/CYP39A1/EBP/TKFC/PLCH2/TM7SF2/QDPR/DHRS4/PTH1R/CYP3A4/CYP3A7/NAPEPLD/IP6K3/SMPD1/MOGAT2/GPD1/SOAT2/DEGS2/PCSK9/CEL/DHCR7/ADH6/NUDT4/APOF/TSKU/INPP5J/CYP27C1/CACNA1H/ADH1B/SULT1A2/PLCG2/AKR1B10/SLC5A3/GK/SREBF2/UGT1A4/ADH1C,89,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0046394,carboxylic acid biosynthetic process,81/2134,327/18862,5.054066903256558e-12,1.0910952895376563e-09,9.361277766153343e-10,ACSM3/AASS/MLXIPL/OAT/ACSM2B/HSD17B10/HACD3/ACACB/OSBPL6/CEACAM1/PHGDH/ACOT7/UPB1/GGT1/PLA2G3/GGTLC2/AVP/LIPG/FA2H/PTGDS/APOC3/AGXT2/SCAP/CTH/AKR1A1/ABCD3/PROX1/APOA1/ALDH8A1/GOT1/EPHX2/RDH10/GOT2/GAD1/ALDH1A2/ACSBG2/CYP2E1/ASS1/RGN/ACSS2/BHMT2/FOLH1B/PSAT1/CYP2C9/SLC27A2/CYP1A1/PKLR/GADL1/SCD5/BHMT/CYP39A1/OLAH/CBR1/CBS/FGFR4/CYP3A4/NAGS/CYP4A22/LIPH/HPGD/GPT2/LDHC/GPT/GGT6/ACOX2/PLA2G4F/PAH/GATM/CYP4F11/AGXT/FADS6/SHMT1/CYP8B1/ADI1/ACSM2A/NAT8L/CYP4A11/MALRD1/MIR204/HOGA1/CBSL,81,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0006813,potassium ion transport,64/2134,232/18862,6.177239418290419e-12,1.2841794390690415e-09,1.101788317297414e-09,ABCC8/NEDD4L/KCNQ1/WNK1/SLC9A3/KCNAB2/SLC12A3/TMEM38A/SLC12A1/ATP12A/KCNN2/NOS1/FXYD3/HCN2/KCNK10/HTR2A/KCNIP3/SLC9A2/KCNC4/WNK4/ATP1B2/DPP6/KCNC3/KCNH3/KCNMB4/HCN4/KCNH5/SLC12A6/ATP1B1/HCN3/ANK2/DRD2/FXYD4/ANK3/KCNJ1/KCNK13/KCNJ16/SLC24A2/KCNJ6/KCNJ15/KCNE2/LRRC38/KCNJ9/LRRC52/ATP1A1/KCNK5/WNK2/KCNG3/KCNH6/DPP10/KCNJ10/KCNG2/SLC9A4/KCNIP1/KCNA4/KCNB2/KCNJ12/ATP4B/KCNJ11/WNK3/KCNMB2/NOS1AP/AQP1/KCNE1B,64,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0071805,potassium ion transmembrane transport,60/2134,212/18862,8.762062377748527e-12,1.7564805759393743e-09,1.5070088488044926e-09,ABCC8/NEDD4L/KCNQ1/WNK1/SLC9A3/KCNAB2/SLC12A3/TMEM38A/SLC12A1/ATP12A/KCNN2/HCN2/KCNK10/KCNIP3/SLC9A2/KCNC4/WNK4/ATP1B2/DPP6/KCNC3/KCNH3/KCNMB4/HCN4/KCNH5/SLC12A6/ATP1B1/HCN3/ANK2/FXYD4/ANK3/KCNJ1/KCNK13/KCNJ16/SLC24A2/KCNJ6/KCNJ15/KCNE2/LRRC38/KCNJ9/LRRC52/ATP1A1/KCNK5/WNK2/KCNG3/KCNH6/DPP10/KCNJ10/KCNG2/SLC9A4/KCNIP1/KCNA4/KCNB2/KCNJ12/ATP4B/KCNJ11/WNK3/KCNMB2/NOS1AP/AQP1/KCNE1B,60,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0042445,hormone metabolic process,60/2134,218/18862,3.1149132426883125e-11,6.0289682866239655e-09,5.172678070888939e-09,CYP26B1/IYD/TG/DGAT2/HSD17B10/RDH8/DHRS2/PCSK1N/CRYM/GHRHR/GATA3/CYP2C18/PPARGC1A/CYP27B1/BMP5/SLC16A10/TTR/ALDH8A1/RDH10/PAX8/PCSK2/ALDH1A2/FSHB/PDGFRA/CGA/FDX1/CYP1B1/CYP2C9/RDH12/DUOX2/CYP11A1/CYP1A1/CRABP2/SLC16A2/CYP17A1/UGT2B4/ACE/CYP3A4/CYP3A7/ATP1A1/CRABP1/KLK6/UGT2B7/DHCR7/ADH6/CYP27C1/MME/CACNA1H/ADH1B/AKR1B10/HSD3B1/HSD3B2/DIO2/DIO1/UGT1A9/UGT1A1/UGT1A7/ADH1C/SRD5A2/DHRS11,60,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0098657,import into cell,62/2134,230/18862,3.8171111106352935e-11,7.0318827502319484e-09,6.033149283582504e-09,WNK1/SLC9A3/SLC12A3/SLC12A1/ATP12A/SLC15A1/NOS1/SLC7A8/HCN2/SLC6A2/SLC6A4/FOLR1/SLC9A2/WNK4/TRPV5/ATP1B2/FAM155B/TRPM4/SLC34A1/SLC31A1/HCN4/SLC39A5/SLC12A6/SLC27A2/SLC5A2/ATP1B1/SLC22A3/SLC16A2/SLC39A4/SLC43A1/DRD2/KCNJ1/GRM1/KCNJ16/SLC24A2/KCNJ6/KCNJ15/KCNE2/KCNJ9/ATP1A1/SLC15A2/SLC6A20/TRPV6/WNK2/SLC27A4/SLC43A2/SLC3A2/GDNF/GSG1L/RAB3B/SLC29A2/SLC22A1/KCNJ10/SLC9A4/SLC8A1/KCNJ12/ATP4B/KCNJ11/WNK3/TRPV1/SLC5A3/NOX5,62,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0015698,inorganic anion transport,51/2134,171/18862,3.883633801125787e-11,7.0318827502319484e-09,6.033149283582504e-09,SLC4A1/CASR/TG/ROS1/SLC4A8/PACC1/SLC12A3/SLC12A1/SLC4A4/SLC13A1/ABCB1/AQP6/SLC4A11/FXYD3/SLC26A4/ABCC6/GABRP/GABRA4/SLC26A8/CLIC5/SLC4A9/SLC4A3/PCYOX1/SLC17A1/WNK4/SLC34A1/NMUR2/ADAMTS8/SLC12A6/SLC26A1/GLRA3/GABRB2/SLC26A7/SLC22A8/GABRA2/ANO10/BSND/SLC22A11/CA7/CLCN5/ANO5/SLC26A9/GABRG3/SLC25A10/CLCNKB/CLCNKA/GPR89B/ENPP1/SLC22A6/SLC34A3/SLC26A6,51,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0098739,import across plasma membrane,49/2134,161/18862,4.200738302237434e-11,7.272705080879188e-09,6.239767784376922e-09,WNK1/SLC9A3/SLC12A3/SLC12A1/ATP12A/SLC15A1/SLC7A8/HCN2/FOLR1/SLC9A2/WNK4/TRPV5/ATP1B2/FAM155B/TRPM4/SLC34A1/SLC31A1/HCN4/SLC39A5/SLC12A6/SLC5A2/ATP1B1/SLC16A2/SLC39A4/SLC43A1/KCNJ1/GRM1/KCNJ16/SLC24A2/KCNJ6/KCNJ15/KCNE2/KCNJ9/ATP1A1/SLC15A2/SLC6A20/TRPV6/WNK2/SLC43A2/SLC3A2/KCNJ10/SLC9A4/SLC8A1/KCNJ12/ATP4B/KCNJ11/WNK3/TRPV1/SLC5A3,49,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0072073,kidney epithelium development,43/2134,131/18862,4.2757753014254976e-11,7.272705080879188e-09,6.239767784376922e-09,HOXA11/TFAP2B/FOXC1/PAX2/ARG2/WNT11/SIX4/BMP7/CALB1/SFRP1/GLI3/GATA3/FGF1/SDC1/NPHS2/TCF21/CAT/PAX8/WNK4/FOXJ1/SLIT2/ADAMTS16/KLHL3/GPC3/CER1/PTPRO/WNT9B/NPHS1/KLF15/RET/GDNF/NPNT/UMOD/IRX1/IRX2/AQP11/AGTR2/TACSTD2/WT1/PBX1/MAGI2/WNT7B/LHX1,43,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0055078,sodium ion homeostasis,25/2134,54/18862,1.2034190451022902e-10,1.986703264752693e-08,1.7045331675984455e-08,TAC1/TFAP2B/NEDD4L/SLC12A3/SLC12A1/ATP12A/AVP/OXT/SCNN1A/C7/ATP6V1B1/ATP1B2/SCN7A/ATP1B1/DRD2/ATP1A1/SCNN1G/SCNN1B/UMOD/AGTR2/SLC8A1/ATP4B/CYP4F2/CYP4F12/CYP4A11,25,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0006575,cellular modified amino acid metabolic process,55/2134,198/18862,1.3992921099746678e-10,2.24406474665366e-08,1.925341775378678e-08,IYD/DPEP1/CHDH/TG/HAGH/GSTO2/CRAT/GGT1/PLA2G3/GGTLC2/AHCY/CRYM/CKM/GATA3/FOLR1/VNN1/SLC16A10/CLIC5/ACADM/SARDH/GNMT/GOT2/PAX8/CHAC1/BBOX1/ASS1/GCH1/DMGDH/BHMT2/GSTM3/CGA/GGH/IDH1/DUOX2/MBOAT2/NAT8/ALDH1L1/BHMT/SLC16A2/ALDH4A1/FTCD/ALDH7A1/CKB/GGT6/PLA2G4F/GATM/SHMT1/OPLAH/PIPOX/DIO2/DIO1/CKMT1A/CKMT1B/HOGA1/GSTA1,55,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:1990573,potassium ion import across plasma membrane,23/2134,47/18862,1.6330870215792154e-10,2.54625484781226e-08,2.1846120244809682e-08,WNK1/SLC12A3/SLC12A1/ATP12A/HCN2/WNK4/ATP1B2/HCN4/SLC12A6/ATP1B1/KCNJ1/KCNJ16/KCNJ6/KCNJ15/KCNE2/KCNJ9/ATP1A1/WNK2/KCNJ10/KCNJ12/ATP4B/KCNJ11/WNK3,23,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0000096,sulfur amino acid metabolic process,20/2134,37/18862,2.5504747129855234e-10,3.869139071348039e-08,3.3196079123495786e-08,DPEP1/CPS1/NOX4/GGT1/AHCY/CTH/GNMT/MPST/TST/CDO1/BHMT2/GADL1/BHMT/MMUT/MAT1A/CBS/AGXT/MSRA/ADI1/CBSL,20,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0007588,excretion,26/2134,60/18862,3.1574453637591163e-10,4.6638791649420843e-08,4.001471617506359e-08,TAC1/NEDD4L/AQP6/AVP/OXT/ATP6V0A4/CLDN16/ATP6V1B1/NPHS2/CHRNB4/AVPR2/GRHPR/ABCG8/DRD2/KCNJ1/NPHS1/KCNK5/AMN/SCNN1G/SCNN1B/UMOD/CLCN5/AGTR2/CLCNKB/CLCNKA/UGT1A7,26,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0006805,xenobiotic metabolic process,39/2134,120/18862,4.724397191306989e-10,6.799497803796443e-08,5.833769811128063e-08,AOC1/CYP26B1/FMO1/DPEP1/ABCC2/ACAA1/GSTO2/ACSM2B/GGT1/HNF4A/CYP2C18/MTARC2/NQO2/POR/CYP2E1/ACY3/GSTM3/UGT2B28/BPHL/CYP1B1/CYP2C9/CYP1A1/EPHX1/GLYAT/NAT2/CYP3A4/CYP3A7/AKR7A3/CMBL/ARNT2/SULT1C3/SULT1A2/CYP2B6/UGT1A9/UGT1A1/GSTA1/ACY1/UGT1A7/UGT1A4,39,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0009069,serine family amino acid metabolic process,21/2134,43/18862,1.0727665043426622e-09,1.5053595972188404e-07,1.2915544098336e-07,PHGDH/GGT1/GCAT/DAO/AGXT2/CTH/MPST/TST/CDO1/RIDA/PSAT1/SDSL/GCSH/AMT/GLYAT/CBS/AGXT/SHMT1/GLDC/SEPHS2/CBSL,21,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0006081,cellular aldehyde metabolic process,26/2134,63/18862,1.1482526858279595e-09,1.5719859330615456e-07,1.3487178530585148e-07,HAGH/PNPO/BMP5/AGXT2/AKR1A1/ALDH8A1/RDH10/GOT2/PNKD/ALDH1A2/ALDOB/GRHPR/KHK/CYP1B1/IDH1/TKFC/ALDH4A1/PDXK/AKR7A3/ALDH7A1/GLYCTK/AGXT/CYP27C1/CACNA1H/HOGA1/PRODH2,26,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0071466,cellular response to xenobiotic stimulus,39/2134,125/18862,1.7957932099556715e-09,2.34499245795072e-07,2.011934793313369e-07,AOC1/CYP26B1/FMO1/DPEP1/ABCC2/ACAA1/GSTO2/ACSM2B/GGT1/HNF4A/CYP2C18/MTARC2/NQO2/POR/CYP2E1/ACY3/GSTM3/UGT2B28/BPHL/CYP1B1/CYP2C9/CYP1A1/EPHX1/GLYAT/NAT2/CYP3A4/CYP3A7/AKR7A3/CMBL/ARNT2/SULT1C3/SULT1A2/CYP2B6/UGT1A9/UGT1A1/GSTA1/ACY1/UGT1A7/UGT1A4,39,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0030004,cellular monovalent inorganic cation homeostasis,37/2134,115/18862,1.7964488810240683e-09,2.34499245795072e-07,2.011934793313369e-07,SLC4A1/TFAP2B/ATP6V1H/NEDD4L/SLC4A8/SLC9A3/ATP12A/SLC4A4/AVP/CA2/ATP6V0A4/ATP5F1B/C7/SLC4A9/ATP6V1A/SLC4A3/SLC9A2/ATP6V1B1/ATP1B2/TTPA/ATP1B1/ATP6V1C2/ATP6V0D2/ATP6V1G3/ATP1A1/CA7/UMOD/ATP6V0E2/AQP11/SLC9A4/AGTR2/SLC8A1/ATP6V0C/ATP4B/GPR89B/ATP6V1G2/SLC26A6,37,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0072009,nephron epithelium development,35/2134,106/18862,2.257668762586119e-09,2.880066991908156e-07,2.4710130595290656e-07,HOXA11/TFAP2B/FOXC1/PAX2/WNT11/SIX4/CALB1/GLI3/GATA3/FGF1/NPHS2/TCF21/PAX8/WNK4/FOXJ1/ADAMTS16/KLHL3/GPC3/PTPRO/WNT9B/NPHS1/KLF15/GDNF/NPNT/UMOD/IRX1/IRX2/AQP11/AGTR2/TACSTD2/WT1/PBX1/MAGI2/WNT7B/LHX1,35,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0072006,nephron development,41/2134,138/18862,3.533877013553473e-09,4.407922594905699e-07,3.781868382925647e-07,HOXA11/TFAP2B/FOXC1/PAX2/COL4A4/WNT11/SIX4/BMP7/CALB1/GLI3/GATA3/FGF1/NPHS2/TCF21/PAX8/WNK4/FOXJ1/PDGFRA/ADAMTS16/KLHL3/GPC3/PTPRO/WNT9B/NPHS1/KLF15/RET/SERPINB7/GDNF/NPNT/COL4A3/UMOD/IRX1/IRX2/AQP11/AGTR2/TACSTD2/WT1/PBX1/MAGI2/WNT7B/LHX1,41,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0016042,lipid catabolic process,76/2134,340/18862,3.644766081061925e-09,4.4474069593479533e-07,3.815744810265058e-07,CYP26B1/CYP24A1/CPS1/ACAA1/HSD17B10/ACAT1/ACACB/CRAT/PNPLA3/PCK2/HAO1/LIPG/GDPD3/ETFB/GCDH/PHYH/APOC3/CYP27B1/EHHADH/PCCB/PLCD4/HAO2/ACADM/ABCD3/HSD11B1/APOA1/PCK1/ECHS1/IVD/LDLR/APOE/SESN2/HACL1/ANGPTL3/PLAAT2/HINT2/CYP1B1/PLA2G12B/IDH1/HADH/PLCZ1/SLC27A2/MMUT/CYP39A1/PLCH2/CYP3A4/NAPEPLD/ACOX1/FABP1/LIPH/PRKCD/BDH2/ENPP6/SMPD1/CRABP1/SLC27A4/ACOX2/PLA2G4F/CEL/CYP4F11/PCCA/PNPLA1/ENPP7/HCAR2/PLCXD3/CYP4F2/CYP4F12/CYP4F3/PPARA/CYP4A11/PLCG2/AKR1B10/ECI2/NEU4/PLIN5/PLCXD2,76,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0006767,water-soluble vitamin metabolic process,30/2134,84/18862,3.857092531166583e-09,4.606353271795325e-07,3.9521160873655366e-07,PRSS3/ACP3/GSTO2/MCCC1/SLC52A3/CUBN/PNPO/FOLR1/VNN1/PCCB/AKR1A1/SLC19A2/CLYBL/RGN/MCCC2/CBLIF/TCN1/PSAT1/SLC19A3/AOX1/ALDH1L1/MMUT/PDXK/AMN/BTD/SLC23A1/PC/PCCA/SHMT1/ENPP1,30,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0001523,retinoid metabolic process,35/2134,108/18862,3.950781300387906e-09,4.619944883141108e-07,3.963777291507603e-07,CYP26B1/DGAT2/GPC4/RDH8/CYP2C18/APOC3/SDC1/APOA1/TTR/ALDH8A1/RDH10/ALDH1A2/APOE/STRA6/CYP1B1/RDH12/CYP1A1/CRABP2/CYP4V2/GPC3/CYP3A4/CYP3A7/NAPEPLD/CRABP1/ADH6/GPC5/CYP27C1/ADH1B/AKR1B10/ABCA4/APOM/UGT1A9/UGT1A1/UGT1A7/ADH1C,35,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0006721,terpenoid metabolic process,38/2134,124/18862,5.055839924766627e-09,5.791516224023485e-07,4.968951161290509e-07,CYP26B1/DGAT2/GPC4/RDH8/CYP2C18/APOC3/SDC1/APOA1/TTR/ALDH8A1/RDH10/ALDH1A2/APOE/CYP2E1/HMGCS2/STRA6/CYP1B1/CYP2C9/RDH12/CYP1A1/CRABP2/CYP4V2/GPC3/CYP3A4/CYP3A7/NAPEPLD/CRABP1/ADH6/GPC5/CYP27C1/ADH1B/AKR1B10/ABCA4/APOM/UGT1A9/UGT1A1/UGT1A7/ADH1C,38,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0033865,nucleoside bisphosphate metabolic process,41/2134,140/18862,5.638391884161509e-09,6.086210316499721e-07,5.221790054663746e-07,ACSM3/PDK2/AASS/DGAT2/ACSM2B/ACAT1/ACACB/SULT2B1/ACOT7/GCDH/OGDH/ACOT13/ABHD14B/HMGCL/ACOT2/DLST/ACSBG2/ACSS2/PDHA1/MCCC2/HMGCS2/SLC26A1/SCD5/GLYAT/PANK1/ACOT11/ACSL6/ACSF2/PDHB/SUCLG2/ACOT12/PDP2/PIPOX/ACSM2A/ACOT1/SULT1C3/SULT1A2/ENPP1/SULT1C2/ACOT6/HTD2,41,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0033875,ribonucleoside bisphosphate metabolic process,41/2134,140/18862,5.638391884161509e-09,6.086210316499721e-07,5.221790054663746e-07,ACSM3/PDK2/AASS/DGAT2/ACSM2B/ACAT1/ACACB/SULT2B1/ACOT7/GCDH/OGDH/ACOT13/ABHD14B/HMGCL/ACOT2/DLST/ACSBG2/ACSS2/PDHA1/MCCC2/HMGCS2/SLC26A1/SCD5/GLYAT/PANK1/ACOT11/ACSL6/ACSF2/PDHB/SUCLG2/ACOT12/PDP2/PIPOX/ACSM2A/ACOT1/SULT1C3/SULT1A2/ENPP1/SULT1C2/ACOT6/HTD2,41,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0034032,purine nucleoside bisphosphate metabolic process,41/2134,140/18862,5.638391884161509e-09,6.086210316499721e-07,5.221790054663746e-07,ACSM3/PDK2/AASS/DGAT2/ACSM2B/ACAT1/ACACB/SULT2B1/ACOT7/GCDH/OGDH/ACOT13/ABHD14B/HMGCL/ACOT2/DLST/ACSBG2/ACSS2/PDHA1/MCCC2/HMGCS2/SLC26A1/SCD5/GLYAT/PANK1/ACOT11/ACSL6/ACSF2/PDHB/SUCLG2/ACOT12/PDP2/PIPOX/ACSM2A/ACOT1/SULT1C3/SULT1A2/ENPP1/SULT1C2/ACOT6/HTD2,41,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0001657,ureteric bud development,30/2134,86/18862,7.291917735507559e-09,7.722553631963006e-07,6.625724655401605e-07,HOXA11/FOXC1/PAX2/ARG2/WNT11/SIX4/BMP7/CALB1/SFRP1/GLI3/GATA3/FGF1/SDC1/TCF21/CAT/PAX8/FOXJ1/SLIT2/ADAMTS16/GPC3/CER1/WNT9B/RET/GDNF/NPNT/AGTR2/TACSTD2/WT1/PBX1/LHX1,30,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0034754,cellular hormone metabolic process,40/2134,136/18862,7.525934098139257e-09,7.82279038756586e-07,6.711724853603723e-07,CYP26B1/DGAT2/HSD17B10/RDH8/DHRS2/CYP2C18/PPARGC1A/BMP5/TTR/ALDH8A1/RDH10/ALDH1A2/FSHB/PDGFRA/FDX1/CYP1B1/CYP2C9/RDH12/CYP11A1/CYP1A1/CRABP2/CYP17A1/UGT2B4/CYP3A4/CYP3A7/CRABP1/UGT2B7/ADH6/CYP27C1/CACNA1H/ADH1B/AKR1B10/HSD3B1/HSD3B2/UGT1A9/UGT1A1/UGT1A7/ADH1C/SRD5A2/DHRS11,40,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0001823,mesonephros development,31/2134,91/18862,7.900845805664878e-09,7.944552470500459e-07,6.816193151713523e-07,HOXA11/FOXC1/FGF10/PAX2/ARG2/WNT11/SIX4/BMP7/CALB1/SFRP1/GLI3/GATA3/FGF1/SDC1/TCF21/CAT/PAX8/FOXJ1/SLIT2/ADAMTS16/GPC3/CER1/WNT9B/RET/GDNF/NPNT/AGTR2/TACSTD2/WT1/PBX1/LHX1,31,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0009410,response to xenobiotic stimulus,39/2134,131/18862,7.926152473686544e-09,7.944552470500459e-07,6.816193151713523e-07,AOC1/CYP26B1/FMO1/DPEP1/ABCC2/ACAA1/GSTO2/ACSM2B/GGT1/HNF4A/CYP2C18/MTARC2/NQO2/POR/CYP2E1/ACY3/GSTM3/UGT2B28/BPHL/CYP1B1/CYP2C9/CYP1A1/EPHX1/GLYAT/NAT2/CYP3A4/CYP3A7/AKR7A3/CMBL/ARNT2/SULT1C3/SULT1A2/CYP2B6/UGT1A9/UGT1A1/GSTA1/ACY1/UGT1A7/UGT1A4,39,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0072163,mesonephric epithelium development,30/2134,87/18862,9.933561371347389e-09,9.613289651271188e-07,8.247920739367387e-07,HOXA11/FOXC1/PAX2/ARG2/WNT11/SIX4/BMP7/CALB1/SFRP1/GLI3/GATA3/FGF1/SDC1/TCF21/CAT/PAX8/FOXJ1/SLIT2/ADAMTS16/GPC3/CER1/WNT9B/RET/GDNF/NPNT/AGTR2/TACSTD2/WT1/PBX1/LHX1,30,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0072164,mesonephric tubule development,30/2134,87/18862,9.933561371347389e-09,9.613289651271188e-07,8.247920739367387e-07,HOXA11/FOXC1/PAX2/ARG2/WNT11/SIX4/BMP7/CALB1/SFRP1/GLI3/GATA3/FGF1/SDC1/TCF21/CAT/PAX8/FOXJ1/SLIT2/ADAMTS16/GPC3/CER1/WNT9B/RET/GDNF/NPNT/AGTR2/TACSTD2/WT1/PBX1/LHX1,30,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0042391,regulation of membrane potential,89/2134,431/18862,1.0786494791223966e-08,1.0261795807311883e-06,8.804320012462024e-07,TAC1/MAPK8IP2/DCN/NDUFS1/ADRB1/NEDD4L/SLC4A8/KCNQ1/PRKCZ/KCNAB2/PTPN3/SLC4A4/KCNN2/GABRP/DSP/HCN2/P2RX6/KCNK10/RIMS4/CHRNA4/MYH14/GRIK5/ASIC2/MPP2/RANGRF/GABRA4/ASIC1/CCN6/SLC4A3/CHRNB4/GOT1/GRIA3/ATP1B2/TRPM4/SLC34A1/KCNH3/KCNMB4/SCN2A/SCN7A/HCN4/KCNH5/ATP1B1/HCN3/IGSF11/ANK2/GLRA3/GABRB2/NTRK2/DRD2/HTR3B/SCN2B/TMEM25/ANK3/GABRA2/GRID2/KCNK13/GPD1L/GRM1/SCN3A/WNT7A/KCNE2/TAFA4/ATP1A1/CLDN19/GRIK2/KCNK5/STOX1/SCN11A/CHRM1/SLC25A33/KCNH6/KCNJ10/UCN3/NRXN1/GPR88/GABRG3/CACNB4/SLC8A1/HTR3E/TRDN/KCNJ11/CACNA1H/TRPV1/SCN8A/KCNMB2/CACNA1E/NOS1AP/INSYN1/KCNE1B,89,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0042573,retinoic acid metabolic process,17/2134,33/18862,1.501186172579106e-08,1.4043596644477535e-06,1.2048994279911243e-06,CYP26B1/CYP2C18/ALDH8A1/RDH10/ALDH1A2/CYP1A1/CRABP2/CYP3A4/CYP3A7/CRABP1/ADH6/CYP27C1/ADH1B/UGT1A9/UGT1A1/UGT1A7/ADH1C,17,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0009068,aspartate family amino acid catabolic process,14/2134,23/18862,1.635862417564504e-08,1.4809831854499293e-06,1.2706401630488296e-06,AASS/GCAT/CRYM/GCDH/OGDH/DLST/GOT1/GOT2/RIDA/SDSL/MAT1A/ALDH7A1/PIPOX/HYKK,14,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0009081,branched-chain amino acid metabolic process,14/2134,23/18862,1.635862417564504e-08,1.4809831854499293e-06,1.2706401630488296e-06,HSD17B10/ACAT1/MCCC1/BCKDHB/ALDH6A1/IVD/MCCC2/DBT/SDSL/ACAD8/SLC25A44/PPM1K/ACADSB/HIBCH,14,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0009083,branched-chain amino acid catabolic process,13/2134,20/18862,1.7269899929760143e-08,1.5386658461229157e-06,1.320130195132041e-06,HSD17B10/ACAT1/MCCC1/BCKDHB/ALDH6A1/IVD/MCCC2/DBT/ACAD8/SLC25A44/PPM1K/ACADSB/HIBCH,13,RNAseq_Negative_LogFC-1_pvalue0.05.csv
BP,GO:0044242,cellular lipid catabolic process,56/2134,230/18862,1.8437339326576667e-08,1.6170122756261692e-06,1.3873491351823724e-06,CYP26B1/CPS1/ACAA1/HSD17B10/ACAT1/ACACB/CRAT/PNPLA3/PCK2/HAO1/LIPG/GDPD3/ETFB/GCDH/PHYH/APOC3/EHHADH/PCCB/HAO2/ACADM/ABCD3/APOA1/PCK1/ECHS1/IVD/LDLR/SESN2/HACL1/ANGPTL3/CYP1B1/IDH1/HADH/SLC27A2/MMUT/NAPEPLD/ACOX1/FABP1/LIPH/PRKCD/BDH2/ENPP6/SMPD1/CRABP1/SLC27A4/ACOX2/PLA2G4F/CEL/PCCA/PNPLA1/ENPP7/PPARA/PLCG2/AKR1B10/ECI2/NEU4/PLIN5,56,RNAseq_Negative_LogFC-1_pvalue0.05.csv
