ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0002710,negative regulation of T cell mediated immunity,9/899,19/12848,1.8823270357657554e-6,4.2005613850772644e-5,3.50204788220534e-5,FOXP3/PTPRC/LILRB1/KLRD1/XCL1/NOD2/IL7R/IL20RB/LILRB4,9
BP,GO:0032677,regulation of interleukin-8 production,17/899,66/12848,1.9072323448974184e-6,4.235872217429314e-5,3.5314868581709596e-5,PTPRC/CD33/CD244/IL1B/FFAR2/LBP/PTPN22/IL6/IL10/TLR4/NOD2/CD14/CLEC7A/TLR6/F2R/ELANE/TNF,17
BP,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,15/899,53/12848,2.1149778696004898e-6,4.675003215078997e-5,3.897594537442858e-5,PF4V1/CXCL13/PPBP/PF4/CAMP/NOD2/RNASE3/CXCL8/REG1B/F2/CCL13/ELANE/H2BC12/RPL39/KRT6A,15
BP,GO:0034121,regulation of toll-like receptor signaling pathway,16/899,60/12848,2.3202278197044778e-6,5.104501203349851e-5,4.2556710853963966e-5,TASL/IRF1/LBP/PTPN22/RSAD2/TLR4/ARRB2/LY96/FCRL3/NOD2/CD14/TLR6/IRF7/CD300LF/LILRA4/LILRA2,16
BP,GO:0050864,regulation of B cell activation,22/899,104/12848,2.333804175549917e-6,5.110264166556251e-5,4.2604757225013074e-5,CD22/FOXP3/PTPRC/TNFSF13B/IL7/IL27RA/INHBA/PKN1/IL6/IL10/TLR4/CD27/ATM/SLAMF8/FCRL3/IKZF3/CTLA4/NOD2/BCL2/CD28/TNFRSF4/NFAM1,22
BP,GO:0051250,negative regulation of lymphocyte activation,24/899,120/12848,2.3613655842887913e-6,5.1464528435153844e-5,4.290646565844956e-5,FOXP3/IL4R/LAG3/LILRB1/MDK/CD86/CD80/LAX1/INHBA/PKN1/IRF1/PTPN22/IL2RA/IL10/XCL1/ATM/CTLA4/IL20RB/TIGIT/LILRB4/SPN/PDCD1LG2/LST1/MIR27A,24
BP,GO:0032102,negative regulation of response to external stimulus,43/899,292/12848,2.5388343141140465e-6,5.5074991818734484e-5,4.591654323788146e-5,NR1H4/TNFRSF1B/FOXP3/CST7/PTPRC/MEFV/LILRB1/HAMP/MDK/SH2B3/TNR/IL2RA/KLRD1/IL10/NLRC5/ARRB2/NLRP12/DUSP10/CD96/CXCL13/CD109/SLAMF8/NLRP3/CD200R1/NOD2/PBK/SERPINB9/FGG/FGB/SAA1/C1QTNF1/CD34/IL20RB/F2/RTN4RL1/KIR2DL4/ELANE/SERPINB2/AIF1/MICB/KLRK1/TNF/LILRA2,43
BP,GO:0032651,regulation of interleukin-1 beta production,18/899,75/12848,2.8962434080781636e-6,6.253740395961367e-5,5.213802704405816e-5,MEFV/CD33/IFNG/CCR7/IL6/TLR4/ARRB2/NLRP12/NLRP3/PYHIN1/AIM2/NOD2/CX3CR1/CLEC7A/F2R/LILRB4/TNF/LILRA2,18
BP,GO:0045589,regulation of regulatory T cell differentiation,11/899,30/12848,2.9400018492052713e-6,6.318971716448564e-5,5.268186675219148e-5,FOXP3/LAG3/MDK/IFNG/IRF1/IL2RA/DUSP10/CTLA4/CD28/LILRB4/FANCA,11
BP,GO:0032660,regulation of interleukin-17 production,10/899,25/12848,3.321446121918929e-6,7.096552508740129e-5,5.9164631595391436e-5,FOXP3/OSM/IL27RA/IFNG/LY9/IL6/TLR4/IL23R/SLAMF6/NOD2,10
BP,GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,12/899,36/12848,3.3322148357935e-6,7.096552508740129e-5,5.9164631595391436e-5,FYN/EYA1/IL7/UNC5B/IL1A/INHBA/IL1B/PF4/TERT/CSF2/BCL2/TNF,12
BP,GO:0002455,humoral immune response mediated by circulating immunoglobulin,13/899,42/12848,3.3498239254701147e-6,7.101626721996642e-5,5.9206935792758864e-5,C6/PTPRC/C3/C1R/C2/NOD2/C1QB/C1QA/HLA-DQB1/C1S/ZP3/LTA/TNF,13
BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,18/899,76/12848,3.5504732793850615e-6,7.492944513598157e-5,6.246938935007581e-5,IFNGR1/PTPRC/IFNG/CD86/IL1A/CCR2/LBP/IL6/TLR4/ADAM8/LY96/PF4/NOD2/PTAFR/CD14/CLEC7A/SPN/LILRA2,18
BP,GO:0033077,T cell differentiation in thymus,16/899,62/12848,3.712670164732581e-6,7.799952093834575e-5,6.502894067578072e-5,FOXP3/PTPRC/CCR6/IL1A/IL1B/CCR7/BCL11B/PRR7/TESPA1/ADAM8/MR1/CD3D/IL7R/BCL2/CD28/JAG2,16
BP,GO:0002922,positive regulation of humoral immune response,8/899,16/12848,4.322841625739709e-6,9.041136028004486e-5,7.537680890008254e-5,PTPRC/IL1B/C3/CCR7/NOD2/ZP3/LTA/TNF,8
BP,GO:0002720,positive regulation of cytokine production involved in immune response,13/899,43/12848,4.496534152006941e-6,9.279573134938217e-5,7.736468168380829e-5,LILRB1/IL18R1/IL1B/FFAR2/RSAD2/IL6/TLR4/XCL1/SCIMP/NLRP3/NOD2/CLEC7A/KIR2DL4,13
BP,GO:0048247,lymphocyte chemotaxis,13/899,43/12848,4.496534152006941e-6,9.279573134938217e-5,7.736468168380829e-5,CCL22/CCL24/CCL20/CCR2/XCL1/XCL2/ADAM8/CXCL13/SAA1/CCL13/CXCR3/C10orf99/KLRK1,13
BP,GO:1900015,regulation of cytokine production involved in inflammatory response,13/899,43/12848,4.496534152006941e-6,9.279573134938217e-5,7.736468168380829e-5,NOS2/CD6/MEFV/ADCY7/IL6/TLR4/PLD4/NOD2/CLEC7A/TLR6/F2/LILRB4/TNF,13
BP,GO:2000404,regulation of T cell migration,12/899,37/12848,4.619950376445376e-6,9.492268086229619e-5,7.913793967349511e-5,IL27RA/CCR6/CCL20/CCR2/XCL1/XCL2/ADAM8/CXCL13/CD200R1/C10orf99/SPN/AIF1,12
BP,GO:0002863,positive regulation of inflammatory response to antigenic stimulus,7/899,12/12848,4.654145815117686e-6,9.520586000749512e-5,7.937402881368759e-5,CNR1/C3/CCR7/CD28/ZP3/LTA/TNF,7
BP,GO:0050868,negative regulation of T cell activation,20/899,93/12848,5.111889793684319e-6,1.0411289955346577e-4,8.679991219429958e-5,FOXP3/IL4R/LAG3/LILRB1/MDK/CD86/CD80/LAX1/IRF1/PTPN22/IL2RA/IL10/XCL1/CTLA4/IL20RB/TIGIT/LILRB4/SPN/PDCD1LG2/MIR27A,20
BP,GO:0001562,response to protozoan,9/899,21/12848,5.269898410763429e-6,1.062303899766085e-4,8.856528405109503e-5,SLC11A1/TSPAN32/IL4R/IL10/IRF8/BATF/PF4/CLEC7A/GBP6,9
BP,GO:0042832,defense response to protozoan,9/899,21/12848,5.269898410763429e-6,1.062303899766085e-4,8.856528405109503e-5,SLC11A1/TSPAN32/IL4R/IL10/IRF8/BATF/PF4/CLEC7A/GBP6,9
BP,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,14/899,50/12848,5.306964164783401e-6,1.062303899766085e-4,8.856528405109503e-5,NOS2/PTPRC/LAG3/IL12RB1/IL18RAP/KLRD1/XCL1/MR1/CD1D/IL23R/SLAMF6/NCR3/KLRC2/KLRK1,14
BP,GO:2000401,regulation of lymphocyte migration,14/899,50/12848,5.306964164783401e-6,1.062303899766085e-4,8.856528405109503e-5,IL27RA/CCR6/CCL20/CCR2/XCL1/XCL2/ADAM8/CXCL13/CD200R1/GCSAML/C10orf99/SPN/AIF1/KLRK1,14
BP,GO:0006956,complement activation,15/899,57/12848,5.729824449952642e-6,1.137187286577835e-4,9.480838305991069e-5,C6/CD5L/IL1B/C3/CFP/MASP1/FCN3/C1R/C2/C1QB/C1QA/F2/C1S/CFD/CFB,15
BP,GO:0072678,T cell migration,15/899,57/12848,5.729824449952642e-6,1.137187286577835e-4,9.480838305991069e-5,IL27RA/CCR6/CCL20/CCR2/XCL1/XCL2/ADAM8/GPR15/CXCL13/CD200R1/S1PR1/CXCR3/C10orf99/SPN/AIF1,15
BP,GO:0002534,cytokine production involved in inflammatory response,13/899,44/12848,5.977075989681156e-6,1.1812323057573267e-4,9.848045809938532e-5,NOS2/CD6/MEFV/ADCY7/IL6/TLR4/PLD4/NOD2/CLEC7A/TLR6/F2/LILRB4/TNF,13
BP,GO:0002224,toll-like receptor signaling pathway,25/899,135/12848,6.2614988106433925e-6,1.2322206942126911e-4,1.0273140842334753e-4,NR1H4/TNIP3/APOB/TASL/IRF1/LBP/UBE2D2/PTPN22/RSAD2/TLR4/ARRB2/UBC/LY96/FCRL3/SCIMP/NOD2/CD14/FGG/FGB/TLR6/IRF7/CD300LF/LILRA4/LILRA2/IKBKE,25
BP,GO:0030101,natural killer cell activation,15/899,58/12848,7.234633592966924e-6,1.417745003260409e-4,1.1819874609650518e-4,SLAMF7/PRDM1/PTPRC/ELF4/IL21R/IL18R1/CD244/ULBP2/PTPN22/IL23R/ZNF683/NCR1/NCR3/KLRC2/KLRK1,15
BP,GO:1903038,negative regulation of leukocyte cell-cell adhesion,21/899,103/12848,7.280398734552562e-6,1.4207439204164498e-4,1.1844876866521542e-4,FOXP3/IL4R/LAG3/LILRB1/MDK/CD86/CD80/LAX1/IRF1/PTPN22/IL2RA/IL10/XCL1/CCL28/CTLA4/IL20RB/TIGIT/LILRB4/SPN/PDCD1LG2/MIR27A,21
BP,GO:0043373,"CD4-positive, alpha-beta T cell lineage commitment",8/899,17/12848,7.664867456975366e-6,1.4833585817150666e-4,1.236690123872767e-4,FOXP3/IL12RB1/LY9/IL6/BATF/IL23R/SLAMF6/SPN,8
BP,GO:0046629,gamma-delta T cell activation,8/899,17/12848,7.664867456975366e-6,1.4833585817150666e-4,1.236690123872767e-4,PTPRC/LILRB1/ITK/LEF1/JAML/NOD2/JAG2/MICB,8
BP,GO:0060333,interferon-gamma-mediated signaling pathway,18/899,80/12848,7.712433113509489e-6,1.4863962000581925e-4,1.2392226151067444e-4,IFNGR1/IFNG/IRF1/NLRC5/IRF8/NCAM1/IFNGR2/PTAFR/HLA-DQB1/CIITA/IRF7/HLA-C/TRIM31/IFI30/HLA-DPB1/HLA-DPA1/HLA-DQB2/HLA-DQA1,18
BP,GO:0031640,killing of cells of other organism,13/899,45/12848,7.871953311566997e-6,1.5108967179073445e-4,1.2596489293016454e-4,NOS2/APOL1/HAMP/IFNG/PF4/CAMP/SERPINB9/CLEC7A/F2/CCL13/ELANE/H2BC12/KRT6A,13
BP,GO:0034113,heterotypic cell-cell adhesion,14/899,52/12848,8.775417555084054e-6,1.6773994867586896e-4,1.3984638674926873e-4,PTPRC/CEACAM6/IL1B/IL10/IL1RN/CD1D/CD200R1/FGG/FGB/MYADM/RNASE10/CTNNA3/GLDN/TNF,14
BP,GO:0045123,cellular extravasation,15/899,59/12848,9.081145328147582e-6,1.7287535432849112e-4,1.4412782316724885e-4,IL27RA/MDK/SELPLG/CCR2/ADAM8/CCL28/JAML/CX3CR1/PTAFR/FUT7/GCNT1/PRTN3/SPN/ELANE/TNF,15
BP,GO:0032735,positive regulation of interleukin-12 production,11/899,34/12848,1.1877568433236697e-5,2.2427926790532775e-4,1.8698375364319778e-4,CD40LG/MDK/IFNG/IRF1/CCR7/TLR4/IRF8/SCIMP/IL23R/NOD2/CLEC7A,11
BP,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",11/899,34/12848,1.1877568433236697e-5,2.2427926790532775e-4,1.8698375364319778e-4,FOXP3/IL4R/IL12RB1/IFNG/CD86/MYB/CD80/XCL1/IL23R/NLRP3/NFKBID,11
BP,GO:0030168,platelet activation,25/899,140/12848,1.2153870528938357e-5,2.2857117801196973e-4,1.9056195982130006e-4,FYN/GNA15/TSPAN32/DGKA/DGKD/CD40LG/PF4V1/SH2B3/IL6/TLR4/ARRB2/PIK3R5/TREML1/PF4/CLEC1B/P2RY12/FGG/FGB/SAA1/C1QTNF1/F2/F2R/GNG2/CLIC1/PIK3R6,25
BP,GO:0070372,regulation of ERK1 and ERK2 cascade,33/899,213/12848,1.2681532807405542e-5,2.375368233483512e-4,1.980367034054368e-4,MARCO/PTPRC/CCL22/CCL24/IL26/CCL20/SLAMF1/DUSP4/LRP1/IL1B/CCR7/EPO/PTPN22/GPR55/TLR4/ARRB2/XCL1/XCL2/DUSP10/PRXL2C/SHC1/SCIMP/CCR1/BMPER/NOD2/FGG/FGB/F2R/CCL13/C1QL4/MIR27A/MIR23A/TNF,33
BP,GO:0031348,negative regulation of defense response,28/899,168/12848,1.4434630939043864e-5,2.692924747988023e-4,2.2451169132138118e-4,NR1H4/TNFRSF1B/FOXP3/CST7/PTPRC/MEFV/LILRB1/HAMP/MDK/IL2RA/KLRD1/IL10/NLRC5/ARRB2/NLRP12/DUSP10/CD96/SLAMF8/NLRP3/CD200R1/NOD2/PBK/SERPINB9/SAA1/IL20RB/KIR2DL4/ELANE/MICB,28
BP,GO:0030449,regulation of complement activation,12/899,41/12848,1.517521542251511e-5,2.819808953410776e-4,2.3509014791684135e-4,C6/CD5L/IL1B/C3/CFP/C1R/C2/C1QB/C1QA/F2/C1S/CFB,12
BP,GO:0002369,T cell cytokine production,10/899,29/12848,1.5728911664809914e-5,2.888174960813915e-4,2.407898868205878e-4,TNFRSF1B/FOXP3/IL18R1/CCR2/IL1B/RSAD2/IL6/XCL1/NLRP3/LILRB4,10
BP,GO:0002724,regulation of T cell cytokine production,10/899,29/12848,1.5728911664809914e-5,2.888174960813915e-4,2.407898868205878e-4,TNFRSF1B/FOXP3/IL18R1/CCR2/IL1B/RSAD2/IL6/XCL1/NLRP3/LILRB4,10
BP,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",10/899,29/12848,1.5728911664809914e-5,2.888174960813915e-4,2.407898868205878e-4,FOXP3/IL4R/IL12RB1/IFNG/CD86/MYB/CD80/IL23R/NLRP3/NFKBID,10
BP,GO:0001525,angiogenesis,53/899,418/12848,1.6791179817162332e-5,3.0711397124409846e-4,2.5604383176304506e-4,STAB1/BRCA1/ADGRA2/ATP2B4/NGFR/CCL24/UNC5B/MDK/IL1A/PIK3R3/FASLG/CCR2/IL1B/C3/APLNR/GLUL/STAB2/IL6/IL10/SULF1/LEF1/ADAM15/EFNA3/PLK2/SLC39A12/VEGFC/ADAM8/CXCL13/SHC1/PLXDC1/FMNL3/PF4/TERT/BMPER/JCAD/TMEM100/TMIGD2/CX3CR1/CXCL8/S1PR1/LRG1/APLN/COL8A2/EGFL7/CD34/GPR4/APOLD1/CXCR3/NOTCH4/MIR27A/MIR23A/TNF/PIK3R6,53
BP,GO:0002711,positive regulation of T cell mediated immunity,13/899,48/12848,1.7091535891569126e-5,3.11386419524525e-4,2.5960581243197515e-4,FOXP3/PTPRC/IL12RB1/IL18R1/IL1B/RSAD2/IL6/XCL1/MR1/CD1D/IL23R/NLRP3/ZP3,13
BP,GO:0002637,regulation of immunoglobulin production,14/899,55/12848,1.7730403065385015e-5,3.209013164580295e-4,2.6753847228400314e-4,CD22/FOXP3/IL4R/PTPRC/CD40LG/IL27RA/PKN1/IL6/IL10/XCL1/FCRL3/CD28/TNFRSF4/TNF,14
BP,GO:0002295,T-helper cell lineage commitment,7/899,14/12848,1.7803264222272797e-5,3.209013164580295e-4,2.6753847228400314e-4,IL12RB1/LY9/IL6/BATF/IL23R/SLAMF6/SPN,7
BP,GO:0070371,ERK1 and ERK2 cascade,34/899,226/12848,1.7820206038299664e-5,3.209013164580295e-4,2.6753847228400314e-4,MARCO/PTPRC/TF/CCL22/CCL24/IL26/CCL20/SLAMF1/DUSP4/LRP1/IL1B/CCR7/EPO/PTPN22/GPR55/TLR4/ARRB2/XCL1/XCL2/DUSP10/PRXL2C/SHC1/SCIMP/CCR1/BMPER/NOD2/FGG/FGB/F2R/CCL13/C1QL4/MIR27A/MIR23A/TNF,34
BP,GO:0042116,macrophage activation,17/899,77/12848,1.7908963854221776e-5,3.212592592926553e-4,2.678368926214383e-4,SLC11A1/IFNGR1/IL4R/CST7/PTPRC/HAMP/IFNG/LBP/IL6/IL10/TLR4/ATM/CSF2/C1QA/TLR6/AIF1/TNF,17
BP,GO:0097696,receptor signaling pathway via STAT,21/899,109/12848,1.8211489981558374e-5,3.254344416627903e-4,2.7131778177808685e-4,FYN/PTPRC/OSM/PTK6/HAMP/IL10RA/SH2B3/IL26/IFNG/CCR2/EPO/IL6/IL10/STAT4/IL23R/CSF2/IL7R/F2/F2R/HES5/TNF,21
BP,GO:0050901,leukocyte tethering or rolling,9/899,24/12848,1.9355180745928424e-5,3.4455176717179453e-4,2.8725607744258577e-4,SELPLG/CCL28/CX3CR1/PTAFR/FUT7/GCNT1/SPN/ELANE/TNF,9
BP,GO:0032715,negative regulation of interleukin-6 production,12/899,42/12848,1.990537202133307e-5,3.51762364807111e-4,2.9326762110622645e-4,NR1H4/FOXP3/IL27RA/SLAMF1/PTPN22/IL10/TLR4/ARRB2/NLRP12/CD200R1/LILRB4/TNF,12
BP,GO:0050777,negative regulation of immune response,22/899,118/12848,1.9911077253232697e-5,3.51762364807111e-4,2.9326762110622645e-4,FOXP3/IL4R/PTPRC/LILRB1/IL27RA/CCR2/IL2RA/KLRD1/IL10/NLRC5/ARRB2/XCL1/DUSP10/CD96/SLAMF8/CTLA4/NOD2/IL7R/SERPINB9/IL20RB/LILRB4/KIR2DL4,22
BP,GO:0051606,detection of stimulus,36/899,247/12848,2.070847899398579e-5,3.6446923029414993e-4,3.038614554271441e-4,FYN/RFC2/NGFR/TSPO/CACNA1F/OPN5/GNGT1/LBP/ANO1/TLR4/ARRB2/SCN1A/TRPM8/UBC/LY96/CD1D/PKD1L1/NLRP3/PKD1L2/GNGT2/NOD2/OR51E2/BEST1/CLEC7A/TLR6/OR2B11/OR51E1/OR52K2/OR9Q1/OR9Q2/DMBT1/OR5B17/RTP2/RYR2/OR13A1/TAS2R38,36
BP,GO:0002438,acute inflammatory response to antigenic stimulus,8/899,19/12848,2.1002300061833812e-5,3.682508552195222e-4,3.0701423200797033e-4,CD6/CNR1/C3/CCR7/IL20RB/FUT7/ZP3/ELANE,8
BP,GO:0007162,negative regulation of cell adhesion,34/899,228/12848,2.1516638233055756e-5,3.7585618246806007e-4,3.1335486549539905e-4,FOXP3/MAP4K4/IL4R/PTPRC/LAG3/LILRB1/AKNA/MDK/SH2B3/CD86/TNR/CD80/LAX1/LRP1/IRF1/ADAMDEC1/PTPN22/IL2RA/IL10/IL1RN/XCL1/ADAM15/CCL28/CTLA4/C1QTNF1/IL20RB/MYADM/TIGIT/LILRB4/SPN/PDCD1LG2/NOTCH4/CDSN/MIR27A,34
BP,GO:0050829,defense response to Gram-negative bacterium,13/899,49/12848,2.178974970708299e-5,3.792066889322204e-4,3.1614821452460553e-4,NOS2/SLC11A1/LBP/IL6/TLR4/MR1/IL23R/CAMP/RNASE3/F2/DMBT1/ELANE/H2BC12,13
BP,GO:0061756,leukocyte adhesion to vascular endothelial cell,11/899,36/12848,2.19115704065497e-5,3.7990916124962005e-4,3.1673387236076927e-4,MDK/SELPLG/IL6/CCL28/CX3CR1/PTAFR/FUT7/GCNT1/SPN/ELANE/TNF,11
BP,GO:0006909,phagocytosis,35/899,239/12848,2.4257730198937623e-5,4.1902982832535217e-4,3.493491436837255e-4,FYN/SLC11A1/MARCO/PTPRC/CEBPE/NCF4/IL2RB/SIRPB1/CEACAM4/IFNG/SLAMF1/LRP1/IL1B/C3/LBP/ARPC1B/TLR4/IRF8/FCN3/FCGR2A/IL2RG/C2/PLD4/NOD2/RHOH/CD14/CLEC7A/RHOG/CD300LF/PRTN3/ELANE/AIF1/RACK1/TNF/XKR7,35
BP,GO:0007259,receptor signaling pathway via JAK-STAT,20/899,103/12848,2.5427133122538084e-5,4.3600054736587363e-4,3.6349779316817215e-4,FYN/PTPRC/OSM/PTK6/HAMP/IL10RA/SH2B3/IL26/IFNG/CCR2/EPO/IL6/IL10/STAT4/IL23R/CSF2/F2/F2R/HES5/TNF,20
BP,GO:0050728,negative regulation of inflammatory response,20/899,103/12848,2.5427133122538084e-5,4.3600054736587363e-4,3.6349779316817215e-4,NR1H4/TNFRSF1B/FOXP3/CST7/PTPRC/MEFV/HAMP/MDK/IL2RA/IL10/NLRP12/DUSP10/SLAMF8/NLRP3/CD200R1/NOD2/PBK/SAA1/IL20RB/ELANE,20
BP,GO:0050672,negative regulation of lymphocyte proliferation,15/899,64/12848,2.6109065889251985e-5,4.460537850090522e-4,3.718792727777013e-4,FOXP3/LILRB1/CD86/CD80/PKN1/IL2RA/IL10/XCL1/ATM/CTLA4/IL20RB/LILRB4/SPN/PDCD1LG2/LST1,15
BP,GO:0002251,organ or tissue specific immune response,9/899,25/12848,2.8374156471933676e-5,4.794821224097777e-4,3.997487948410488e-4,NOS2/FFAR2/IL6/XCL1/CAMP/NOD2/RNASE3/H2BC12/RPL39,9
BP,GO:0002828,regulation of type 2 immune response,9/899,25/12848,2.8374156471933676e-5,4.794821224097777e-4,3.997487948410488e-4,IL4R/IL27RA/CD86/CCR2/RSAD2/IL6/XCL1/NLRP3/NOD2,9
BP,GO:0072538,T-helper 17 type immune response,9/899,25/12848,2.8374156471933676e-5,4.794821224097777e-4,3.997487948410488e-4,FOXP3/IL12RB1/IL27RA/LY9/IL6/BATF/IL23R/SLAMF6/NFKBID,9
BP,GO:0002756,MyD88-independent toll-like receptor signaling pathway,10/899,31/12848,3.062474327447963e-5,5.156454968670507e-4,4.29898543248823e-4,TNIP3/UBE2D2/TLR4/UBC/LY96/CD14/TLR6/IRF7/CD300LF/IKBKE,10
BP,GO:1900017,positive regulation of cytokine production involved in inflammatory response,7/899,15/12848,3.13662748654918e-5,5.262313164483948e-4,4.387240414734068e-4,CD6/IL6/TLR4/NOD2/CLEC7A/TLR6/TNF,7
BP,GO:0032945,negative regulation of mononuclear cell proliferation,15/899,65/12848,3.177721016818036e-5,5.312147248186137e-4,4.428787563148774e-4,FOXP3/LILRB1/CD86/CD80/PKN1/IL2RA/IL10/XCL1/ATM/CTLA4/IL20RB/LILRB4/SPN/PDCD1LG2/LST1,15
BP,GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,8/899,20/12848,3.286366821134918e-5,5.474148162061878e-4,4.563849262132477e-4,GNA15/P2RY10/OPRL1/GPR55/GPR65/S1PR1/GPR4/F2R,8
BP,GO:0050766,positive regulation of phagocytosis,14/899,58/12848,3.392037946071811e-5,5.630058711914209e-4,4.693833366843705e-4,SLC11A1/PTPRC/IL2RB/SIRPB1/IFNG/LRP1/IL1B/C3/IL2RG/C2/NOD2/CLEC7A/CD300LF/TNF,14
BP,GO:0032760,positive regulation of tumor necrosis factor production,16/899,73/12848,3.457349220691208e-5,5.714393672402274e-4,4.7641442235835514e-4,IFNGR1/PTPRC/IFNG/IL1A/CCR2/LBP/IL6/TLR4/LY96/PF4/NOD2/PTAFR/CD14/CLEC7A/SPN/LILRA2,16
BP,GO:0030888,regulation of B cell proliferation,13/899,51/12848,3.467352935870162e-5,5.714393672402274e-4,4.7641442235835514e-4,CD22/PTPRC/TNFSF13B/IL7/PKN1/IL10/TLR4/ATM/FCRL3/IKZF3/CTLA4/BCL2/TNFRSF4,13
BP,GO:0045765,regulation of angiogenesis,33/899,225/12848,3.9835002702391425e-5,6.541917345209633e-4,5.454058561254038e-4,STAB1/BRCA1/ADGRA2/ATP2B4/CCL24/MDK/IL1A/FASLG/CCR2/IL1B/C3/APLNR/GLUL/IL6/IL10/SULF1/EFNA3/PLK2/SLC39A12/VEGFC/CXCL13/PF4/TERT/BMPER/JCAD/TMIGD2/CX3CR1/CXCL8/LRG1/CD34/GPR4/TNF/PIK3R6,33
BP,GO:0009595,detection of biotic stimulus,10/899,32/12848,4.1773065674048395e-5,6.812223017614046e-4,5.679414965032565e-4,TSPO/LBP/TLR4/LY96/CD1D/NLRP3/NOD2/CLEC7A/TLR6/DMBT1,10
BP,GO:0032733,positive regulation of interleukin-10 production,10/899,32/12848,4.1773065674048395e-5,6.812223017614046e-4,5.679414965032565e-4,CD40LG/IL6/TLR4/XCL1/NOD2/CLEC7A/CD34/IL20RB/CD28/TIGIT,10
BP,GO:0030183,B cell differentiation,19/899,99/12848,4.764986917211631e-5,7.743518809015695e-4,0.00064558451025783115,CD79B/PTPRC/MFNG/CD40LG/IL7/CD79A/EZH2/AICDA/INHBA/IL6/IL10/CD27/ATM/SLAMF8/FCRL3/IKZF3/BCL2/ADGRG3/NFAM1,19
BP,GO:0031342,negative regulation of cell killing,8/899,21/12848,4.984444962709408e-5,7.988814881813292e-4,6.660350765870341e-4,PTPRC/LILRB1/KLRD1/ARRB2/IL7R/SERPINB9/KIR2DL4/KRT6A,8
BP,GO:0034114,regulation of heterotypic cell-cell adhesion,8/899,21/12848,4.984444962709408e-5,7.988814881813292e-4,6.660350765870341e-4,CEACAM6/IL1B/IL10/IL1RN/FGG/FGB/MYADM/TNF,8
BP,GO:0045624,positive regulation of T-helper cell differentiation,8/899,21/12848,4.984444962709408e-5,7.988814881813292e-4,6.660350765870341e-4,IL4R/IL12RB1/CD86/MYB/CD80/IL23R/NLRP3/NFKBID,8
BP,GO:0098581,detection of external biotic stimulus,8/899,21/12848,4.984444962709408e-5,7.988814881813292e-4,6.660350765870341e-4,LBP/TLR4/LY96/CD1D/NOD2/CLEC7A/TLR6/DMBT1,8
BP,GO:0002823,negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,11/899,39/12848,5.034232159856892e-5,8.01353542442749e-4,6.680960516799483e-4,FOXP3/IL4R/PTPRC/LILRB1/IL27RA/KLRD1/XCL1/NOD2/IL7R/IL20RB/LILRB4,11
BP,GO:1902622,regulation of neutrophil migration,11/899,39/12848,5.034232159856892e-5,8.01353542442749e-4,6.680960516799483e-4,MDK/CCR7/LBP/XCL1/ADAM8/SLAMF8/NOD2/RHOH/CXCL8/RHOG/FUT7,11
BP,GO:0046637,regulation of alpha-beta T cell differentiation,14/899,60/12848,5.08739454018317e-5,8.070615012045683e-4,6.728548310575234e-4,FOXP3/PRDM1/IL4R/IL12RB1/IFNG/CD86/MYB/CD80/IL23R/NLRP3/NFKBID/ZNF683/LILRB4/IL27,14
BP,GO:1901342,regulation of vasculature development,33/899,228/12848,5.2111636987626176e-5,8.238938132552151e-4,6.868880893212885e-4,STAB1/BRCA1/ADGRA2/ATP2B4/CCL24/MDK/IL1A/FASLG/CCR2/IL1B/C3/APLNR/GLUL/IL6/IL10/SULF1/EFNA3/PLK2/SLC39A12/VEGFC/CXCL13/PF4/TERT/BMPER/JCAD/TMIGD2/CX3CR1/CXCL8/LRG1/CD34/GPR4/TNF/PIK3R6,33
BP,GO:0002830,positive regulation of type 2 immune response,7/899,16/12848,5.240005627418775e-5,8.256549407527421e-4,6.883563580257808e-4,IL4R/CD86/RSAD2/IL6/XCL1/NLRP3/NOD2,7
BP,GO:0032757,positive regulation of interleukin-8 production,12/899,46/12848,5.3991073678928706e-5,8.478598236987323e-4,7.068687796206367e-4,CD244/IL1B/FFAR2/LBP/IL6/TLR4/NOD2/CD14/CLEC7A/F2R/ELANE/TNF,12
