id,external_gene_name,Regulation_Grouping_2,Integrated padj (Stage IV-Stage I),Integrated pval (Stage IV-Stage I),Integrated diff (Stage IV-Stage I),mannwhitneyu stat (Stage IV-Stage I),Integrated mean (Stage I),Integrated mean (Stage IV),Protein-LogFC mean (Stage IV-Stage I),RNA-LogFC mean (Stage IV-Stage I),CpG-LogFC mean (Stage IV-Stage I),hgnc_symbol,entrezgene_id,Locus,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein
ENSG00000091704,CPA1,TPDS_TMDE,0.2475771603675534,0.11716327589225063,0.0723777711391449,170.0,-0.056350745,0.016027022,0.0,0.0487604059574282,0.021472457244203533,CPA1,1357.0,cg14761227,-1.7710664696993998,1.9570137899442602e-15,-0.1155007583375652,2.6762891021118893e-30,0.0,1.0
ENSG00000092054,MYH7,TPDS_TMDE,0.2504294142628485,0.12151117354021312,-0.0040865689516067505,171.0,-0.18321222,-0.18729879,0.0,0.013205907326142768,-0.04432758771368248,MYH7,4625.0,cg08240074,-3.10098991659453,4.78530571881159e-48,-0.1566566308640749,2.66753917909261e-55,0.0,1.0
ENSG00000092377,TBL1Y,TPDS_TMDE,0.4852802227150055,0.469559877472125,0.07047224044799805,221.0,-0.62499344,-0.5545211999999999,0.0,0.5462748186363942,-0.08954302225055694,TBL1Y,90665.0,cg09728865,-3.25349332250834,1.1219721560164698e-23,0.0979111024235064,1.5973305289845599e-16,0.0,1.0
ENSG00000092445,TYRO3,TPDS_TMDE,0.021055213248011045,0.0005524486152845725,0.11720192432403564,75.0,1.3449951,1.4621971,-0.23497241152263196,0.8307785241715784,-0.045100267580093036,TYRO3,7301.0,cg24147582,-2.04580670098153,5.582006173688721e-88,-0.1298200962808604,7.839179292088501e-21,0.431036339446243,1.19176195729725e-34
ENSG00000092529,CAPN3,TPDS_TMDE,0.4091404821073968,0.3273123856859175,0.0022442638874053955,204.0,-0.4171572,-0.41491294,0.0,0.21336519302036014,-0.03626015787826845,CAPN3,825.0,cg14833933,-1.34075653443859,3.7667859513909896e-43,-0.0187123492577641,0.0246571111408692,0.0,1.0
ENSG00000094755,GABRP,TPDS_TMDE,0.4589302233778929,0.4178850555124053,-0.01990383863449097,215.0,-0.17104936,-0.19095320000000002,0.0,0.2274671306357581,-0.04101694555426754,GABRP,2568.0,cg18483611,-1.57800836663368,1.44619897913672e-10,-0.0752976587415698,1.99469545372939e-44,0.0,1.0
ENSG00000095585,BLNK,TPDS_TMDE,0.2361803581878573,0.10478424342137332,0.10790777206420897,167.0,1.2605941,1.3685018999999998,-0.07624217061121938,-0.3283606851579872,0.02445132740641512,BLNK,29760.0,cg25263238,-1.06436777105653,2.6463086797453795e-50,0.0659534261805749,1.6090687431296798e-10,-0.16188446257142003,2.48352886275423e-07
ENSG00000095752,IL11,TPDS_TMDE,0.4746281423382698,0.4522337159039993,-0.02069586515426636,219.0,0.9020665000000001,0.88137066,0.14291998861024718,-1.4502793339386089,0.019167106604420288,IL11,3589.0,cg26637171,-4.907936582566349,8.516368237131788e-66,0.0235516970412075,7.082508525610591e-05,-0.119675810227613,0.0122492666272058
ENSG00000096070,BRPF3,TPDS_TMDE,0.3859911494575405,0.2889497125868772,-0.02277529239654541,199.0,1.0755417,1.0527663999999999,-0.0006268880439927392,-0.042664297634618535,0.03188723974715081,BRPF3,27154.0,cg09411715,-1.05886862451185,1.4322973527529799e-65,-0.1035469665551885,6.616840956129991e-23,-0.0086316471628156,0.822953491204091
ENSG00000099625,CBARP,TPDS_TMDE,0.3973408190137293,0.3117166706910524,0.08876350522041321,202.0,-0.5310630000000001,-0.44229952,0.0,0.016467368975483287,-0.046604221522989736,CBARP,255057.0,cg12068124,-2.82931655139973,2.899183847077379e-94,-0.1789513732459171,4.8162081075143795e-33,0.0,1.0
ENSG00000099822,HCN2,TPDS_TMDE,0.10952302630432456,0.024141343122009568,0.2658766210079193,134.0,-0.2589724,0.0069042085999999996,0.0,0.2903210459176387,-0.03923920353740022,HCN2,610.0,cg19865472,-1.5517707496649298,7.016988563067359e-29,0.05013477706011099,3.6576015222404304e-14,0.0,1.0
ENSG00000099954,CECR2,TPDS_TMDE,0.28606781968532274,0.1551212825054215,-0.06200337409973145,178.0,1.2150778999999998,1.1530745,0.2287652524050741,0.17477305367857898,0.012617053882219507,CECR2,27443.0,cg22012281,-3.08416737061027,8.19955466201353e-56,-0.3245123583426795,2.4733695160264793e-64,0.10803566420288199,0.26193886610682604
ENSG00000100078,PLA2G3,TPDS_TMDE,0.021055213248011045,0.0008073214259405613,0.5631043910980225,80.0,-0.8145005999999999,-0.25139615,0.0,0.23701326914421866,-0.030854019205195538,PLA2G3,50487.0,cg02214441,-4.1657240193697405,9.447949665019899e-70,-0.1225110022873156,7.815186785857408e-53,0.0,1.0
ENSG00000100321,SYNGR1,TPDS_TMDE,0.3618713979292945,0.2459196471843445,-0.06046736240386962,193.0,1.2860973999999998,1.22563,-0.12180964883401915,-0.2209891156238204,-0.002103124468522871,SYNGR1,9145.0,cg17537935,-1.1515941920436201,1.28294143772084e-25,-0.2414001162092734,1.0511383301142002e-59,-0.11935778377082501,0.0260337857207428
ENSG00000100344,PNPLA3,TPDS_TMDE,0.35029747120071664,0.2323804351204754,0.1914161741733551,191.0,-0.54892564,-0.35750946,0.0,0.4591687118345402,-0.021107032287733116,PNPLA3,80339.0,cg23076798,-2.7367059431833796,2.7258097439525293e-52,-0.0850565306666479,1.16936670292466e-18,0.0,1.0
ENSG00000100350,FOXRED2,TPDS_TMDE,0.4091404821073968,0.3273123856859175,0.01777338981628418,204.0,1.1312904,1.1490638000000002,0.10533022213748312,0.18292157830804845,-0.08035038792620162,FOXRED2,80020.0,cg00946479,-1.42576219615855,4.2507500039371405e-46,-0.0485733031318145,2.42187174927056e-09,-0.152091315485161,1.13863261815147e-07
ENSG00000100362,PVALB,TPDS_TMDE,0.021055213248011045,0.0005965267231418719,0.6252223253250122,76.0,-1.5786463,-0.9534239999999999,0.0,0.8784194917197206,0.043475408756787376,PVALB,5816.0,cg16293983,-5.683665011095231,6.169766775697409e-72,-0.14398941482809197,1.1303323157870099e-17,0.0,1.0
ENSG00000100625,SIX4,TPDS_TMDE,0.20158125034660246,0.07963878974960842,0.42879557609558105,160.0,-1.08704,-0.6582444000000001,0.0,0.4517224920038792,-0.02676761748038372,SIX4,51804.0,cg09970023,-3.43373603075388,3.51499195804241e-86,0.0815130315860322,3.8675361400792995e-08,0.0,1.0
ENSG00000100626,GALNT16,TPDS_TMDE,0.1595312883282917,0.047522348565399566,0.046064972877502434,148.0,1.1946832,1.2407482,0.013938841693981465,-0.9067641058711232,-0.05422896904190161,GALNT16,57452.0,cg05206120,-1.67210647679721,1.2512068272978398e-30,-0.0947396491801871,2.6911350780384096e-48,-0.41867367335333294,3.59691959245615e-28
ENSG00000100665,SERPINA4,TPDS_TMDE,0.021055213248011045,0.0005113992412359588,-0.5973437428474426,74.0,1.3284532,0.73110944,0.2262228038408776,0.15781488748141734,0.008263231921446445,SERPINA4,5267.0,cg14866387,-3.6680144893914903,4.0264265449866593e-51,-0.0797005036099409,1.3854399869175196e-55,-0.0226253493947031,0.7090796659223759
ENSG00000100739,BDKRB1,TPDS_TMDE,0.025375787060210403,0.0014474920787866498,0.4286512434482575,88.0,-0.28533265,0.14331860000000002,0.0,0.7483974519000409,0.14808839045113953,BDKRB1,623.0,cg23864202,-1.58293809178394,6.394123287891298e-13,-0.2021143423058403,8.497283052924319e-33,0.0,1.0
ENSG00000101200,AVP,TPDS_TMDE,0.1844347374480187,0.06468204172472768,0.20511436462402344,155.0,-0.5705733000000001,-0.36545890000000003,0.0,0.053544154156595865,-0.018292535049923814,AVP,551.0,cg05136169,-3.21565531191678,1.95951990379721e-25,-0.0937046153613103,4.03629655446625e-34,0.0,1.0
ENSG00000101204,CHRNA4,TPDS_TMDE,0.047395732162204135,0.005507250568143439,0.4417645335197449,108.0,-1.4403968,-0.99863225,0.0,0.7094720329194804,-0.01172949785985078,CHRNA4,1137.0,cg05057932,-4.8240662826038605,2.05180844290085e-34,-0.2589522979466311,3.185805677361839e-63,0.0,1.0
ENSG00000101276,SLC52A3,TPDS_TMDE,0.2991035113856261,0.17124729208205214,0.331179141998291,181.0,-0.8529398000000001,-0.52176064,0.0,0.2572881982121529,-0.06145161405660971,SLC52A3,113278.0,cg01319701,-2.7059186925404304,9.945564792917859e-45,-0.0828376197937916,3.4416506855308503e-19,0.0,1.0
ENSG00000101349,PAK5,TPDS_TMDE,0.39014012075536536,0.29645154246129524,0.16725492477416992,200.0,-1.1408793,-0.97362435,0.0,0.07680349702292277,-0.0028667098471086283,PAK5,57144.0,cg27281882,-5.10792731440634,1.5812439145178598e-104,-0.2513549882605642,8.633046913607308e-68,0.0,1.0
ENSG00000101405,OXT,TPDS_TMDE,0.4852802227150055,0.469559877472125,0.010013252496719359,221.0,-0.07624818,-0.066234924,0.0,0.3077651958941029,-0.09227201080956524,OXT,5020.0,cg04731988,-1.21046212775798,1.33429104318136e-06,-0.1688224252740473,7.77829151674305e-40,0.0,1.0
ENSG00000101448,EPPIN,TPDS_TMDE,0.37622462814243385,0.27422006347001343,0.03157074749469757,197.0,0.11350168,0.14507243,0.0,0.08876599775418531,-0.08544477113148116,EPPIN,57119.0,cg16471362,-1.32146718842067,4.4538806978158295e-07,-0.2389547894642895,2.70233975814782e-63,0.0,1.0
ENSG00000101638,ST8SIA5,TPDS_TMDE,0.2759033554482837,0.14494641067916875,-0.1420305371284485,176.0,-0.48025322,-0.62228376,0.0,0.04900040273512807,0.1313537644601364,ST8SIA5,29906.0,cg01059449,-2.14436776494613,1.3165001247199301e-43,0.0979197961447291,2.1413426157643803e-17,0.0,1.0
ENSG00000101938,CHRDL1,TPDS_TMDE,0.4139325214896808,0.3352270420515021,-0.0504457950592041,205.0,1.1611214,1.1106756000000002,0.3180049323553023,2.2477811438214483,0.0,CHRDL1,91851.0,0,-1.78436571729488,6.28571796132505e-08,0.0,1.0,0.207805325396721,0.00017319495076299998
ENSG00000102003,SYP,TPDS_TMDE,0.3618713979292945,0.2459196471843445,0.152296245098114,193.0,-0.036823206000000004,0.11547303,0.0,0.29637156120499875,0.052579943834218025,SYP,6855.0,cg00581583,-1.3107733488705502,2.6056024386972896e-55,-0.0368458553497362,0.0424234402506342,0.0,1.0
ENSG00000102243,VGLL1,TPDS_TMDE,0.4216484175476956,0.35127470278797457,0.0650060847401619,207.0,-0.14055316,-0.07554708,0.0,0.060347431510876966,0.030194432331911214,VGLL1,51442.0,cg12384303,-4.25379159844183,5.8933966588827795e-30,-0.3735801310607391,6.283001369412949e-94,0.0,1.0
ENSG00000102387,TAF7L,TPDS_TMDE,0.35029747120071664,0.2323804351204754,0.2624611556529999,191.0,-0.06063115,0.20182999999999998,0.0,0.19817448762949155,-0.0704681492093312,TAF7L,54457.0,cg13248004,-1.16266906385972,1.7309221743724398e-20,-0.1648770386749131,1.3842368197005598e-19,0.0,1.0
ENSG00000102468,HTR2A,TPDS_TMDE,0.372368309747595,0.2598711232111737,0.17208456993103027,195.0,-0.08437795,0.087706625,0.0,0.5525424459394482,0.01698361508235005,HTR2A,3356.0,cg15692052,-1.24279136785237,3.6263393032255204e-11,-0.2574430147135023,2.1208124630784196e-81,0.0,1.0
ENSG00000102554,KLF5,TPDS_TMDE,0.4216484175476956,0.35127470278797457,-0.02028501033782959,207.0,1.1369511,1.1166661,-0.03606151535710714,-0.4346736237569153,0.0,KLF5,688.0,0,-1.06095421044538,8.24025306985601e-14,0.0,1.0,-0.257552646441352,0.0019120243826075
ENSG00000102837,OLFM4,TPDS_TMDE,0.014215283804718341,5.367087695332671e-05,0.4375844597816467,47.0,0.89350194,1.3310864,-0.4100946529492456,-1.1073342218154822,0.019879646124981387,OLFM4,10562.0,cg08119452,-5.28319596605451,1.43513427894775e-80,-0.328089838853213,2.5887857639677093e-56,0.0689778437013086,0.518652159748167
ENSG00000103089,FA2H,TPDS_TMDE,0.4956472692261204,0.4956472692261204,-0.1739429235458374,225.0,1.3168024999999999,1.1428596000000002,-0.1921549246943493,0.5026344885868197,0.016493825179133254,FA2H,79152.0,cg07085287,-2.18676275575889,2.28393481537056e-30,-0.09414941739186,1.2018236125633699e-26,0.0609822122855104,0.421981384052168
ENSG00000103154,NECAB2,TPDS_TMDE,0.29048679272094224,0.1603814404881822,0.23702290654182434,179.0,-0.34360576,-0.10658286,0.0,0.5030699024598402,-0.1748445887178822,NECAB2,54550.0,cg08580187,-2.14095105906195,4.2202672393818605e-31,-0.2902204398821376,7.46530973693137e-54,0.0,1.0
ENSG00000103310,ZP2,TPDS_TMDE,0.19365102581721869,0.07336919147159413,0.2006525993347168,158.0,-0.26143137,-0.060778774,0.0,0.2313836640688912,0.008079059177696774,ZP2,7783.0,cg18249108,-2.6576438871155603,5.55857294489696e-32,-0.1307597706761813,1.2314523381472398e-37,0.0,1.0
ENSG00000103599,IQCH,TPDS_TMDE,0.4216484175476956,0.35127470278797457,0.08241823315620422,207.0,0.4722496,0.55466783,0.0,0.1543271241997991,0.0009075517502114273,IQCH,64799.0,cg07145598,-1.02037358183422,1.6068803394123399e-47,-0.1355092109439488,1.2416392525818697e-66,0.0,1.0
ENSG00000103942,HOMER2,TPDS_TMDE,0.4956472692261204,0.4956472692261204,0.01176905632019043,225.0,1.2434721000000002,1.2552412,-0.07527211164922759,0.5285751571692681,-0.015898352029887108,HOMER2,9455.0,cg10106988,-1.59667703611459,9.24626351753259e-71,-0.0811294960029848,9.24376580727117e-17,-0.246600230392723,0.0010990538274445
ENSG00000104219,ZDHHC2,TPDS_TMDE,0.4018192646364164,0.3194746125172635,0.021073222160339355,203.0,1.2586898000000002,1.279763,-0.08896762688614274,0.19478650718644008,-0.0647109697023503,ZDHHC2,51201.0,cg17090611,-1.18204183450565,5.70281388084537e-34,-0.1350439824674199,1.3413191486233198e-57,-0.40236032122737897,3.3676640607296396e-21
ENSG00000104237,RP1,TPDS_TMDE,0.37622462814243385,0.27422006347001343,0.10536126792430878,197.0,0.10034238,0.20570365,0.0,1.1179277487679715,0.07896566690431718,RP1,6101.0,cg22340475,-2.14314289862935,4.805875455697599e-40,-0.2149993069731928,8.059572224518459e-58,0.0,1.0
ENSG00000104267,CA2,TPDS_TMDE,0.021055213248011045,0.0005524486152845725,-0.2398810386657715,75.0,1.5621588,1.3222778,0.09327652096073696,-0.4378863592890869,-0.003327151667727027,CA2,760.0,cg09722643,-1.25903203323157,1.6833599780441297e-32,0.0640909122837355,4.246386794476809e-121,-0.38336698478277603,2.4587855756227297e-11
ENSG00000104368,PLAT,TPDS_TMDE,0.4299676047448735,0.367592022648082,0.024582862854003903,209.0,1.1770393999999997,1.2016222,-0.2416862729766813,-0.3440467659929032,0.0,PLAT,5327.0,0,-1.3343238559785802,1.1012129922619198e-36,0.0,1.0,-0.18686311878220999,0.0139604295365485
ENSG00000104808,DHDH,TPDS_TMDE,0.3421518147421989,0.2192663038136627,-0.09293006360530852,189.0,0.051701058,-0.041229002,0.0,0.11775433908356026,0.010421080143514104,DHDH,27294.0,cg07134608,-1.52859965229503,1.05585555007289e-13,-0.0704886669481895,1.6879012433427298e-35,0.0,1.0
ENSG00000105649,RAB3A,TPDS_TMDE,0.12592263106311913,0.031037268219782883,-0.15878283977508545,139.0,1.3191382999999999,1.1603553999999998,0.15213243621399053,0.3921291444003285,-0.02441943557431777,RAB3A,5864.0,cg22617898,-1.03061538013581,1.5059921168429499e-33,-0.0269515667650876,3.3012374048707104e-09,-0.32914602660913395,3.6014215372420296e-19
ENSG00000105695,MAG,TPDS_TMDE,0.4139325214896808,0.3352270420515021,0.06620800495147705,205.0,0.033307806,0.09951581,0.0,0.06936455520621773,0.019187075073917703,MAG,4099.0,cg08585489,-1.1534549281353101,0.0001539029272462,-0.1178054771124713,3.9397141923490996e-26,0.0,1.0
ENSG00000105737,GRIK5,TPDS_TMDE,0.3154925683035796,0.18840682952213766,0.2808898091316223,184.0,-0.90113026,-0.62024045,0.0,0.16680445162098725,-0.12002740371976026,GRIK5,2901.0,cg03100024,-3.5590374334641304,2.967312955707239e-78,-0.2483020161396496,3.9078043456207394e-56,0.0,1.0
ENSG00000106128,GHRHR,TPDS_TMDE,0.2417794207587831,0.1088007393414524,0.10275439918041228,168.0,-0.13306253,-0.030308127,0.0,0.16789593994189989,-0.008623524689504378,GHRHR,2692.0,cg23510131,-2.65538218995994,1.3471763226577097e-57,-0.07555487190863801,2.0543888421760602e-15,0.0,1.0
ENSG00000106302,HYAL4,TPDS_TMDE,0.0608076132637632,0.0084359857837756,0.14190706610679624,115.0,-0.056714073,0.08519299,0.0,0.3106557923439693,0.01265449602308237,HYAL4,23553.0,cg12918130,-1.20768683414322,0.001649837969066,0.0534539637875032,6.216704198950201e-09,0.0,1.0
ENSG00000106484,MEST,TPDS_TMDE,0.3351201626320581,0.21287210330571574,0.06662702560424805,188.0,1.2025791000000001,1.2692062,-0.06689496419010545,0.37991934414750106,0.0,MEST,4232.0,0,-1.3425742865706998,1.5827206454652602e-16,0.0,1.0,-0.12775391034966901,0.0014243838437121
ENSG00000106571,GLI3,TPDS_TMDE,0.29048679272094224,0.1603814404881822,0.14510902762413025,179.0,0.008925776,0.15403481,0.0,0.569681010576099,0.03355540155126918,GLI3,2737.0,cg16216907,-1.273020173426,3.8500066067288297e-29,-0.2440467341244919,2.9350717813633703e-45,0.0,1.0
ENSG00000106804,C5,TPDS_TMDE,0.15572114131957707,0.04540038908894712,0.18825042247772214,147.0,1.2005629999999998,1.3888133999999999,-0.07375089862492676,0.3801122931619657,-0.022916154887589708,C5,727.0,cg01843018,-1.2074696822896398,5.33403826638982e-43,-0.0570114278966683,2.9998583665852106e-24,-0.13127249765191198,0.0383325864733008
ENSG00000107130,NCS1,TPDS_TMDE,0.09261949832271213,0.01761074968107907,0.1445397138595581,128.0,1.3388845,1.4834242,0.17865153635116446,1.3358653647879122,0.0,NCS1,23413.0,0,-1.23563891324832,2.48368798976957e-25,0.0,1.0,-0.291253155939112,5.0753036476351106e-15
ENSG00000107165,TYRP1,TPDS_TMDE,0.09261949832271213,0.01761074968107907,0.27269208431243896,128.0,-1.4586848,-1.1859927,0.0,0.4662120297940469,0.019427732482843102,TYRP1,7306.0,cg14542367,-5.394957333672219,2.3596718376580094e-104,-0.1479594618478646,1.0850648799759e-54,0.0,1.0
ENSG00000107262,BAG1,TPDS_TMDE,0.02626973306723509,0.0015539842096110898,-0.1480334997177124,89.0,1.2843145,1.1362809999999999,-0.050063641017316314,-0.3066695509388947,-0.0032107276426281283,BAG1,573.0,cg21614231,-1.07575870120623,1.4572319228739796e-81,-0.0319281414411457,1.14207422115704e-47,-0.342703324738857,1.60291340179745e-33
ENSG00000107518,ATRNL1,TPDS_TMDE,0.19365102581721869,0.07336919147159413,0.32863402366638184,158.0,-0.14078113,0.18785289,0.0,1.3167303162564006,0.04598242123118562,ATRNL1,26033.0,cg25434272,-2.52953378592734,2.50187967048758e-30,-0.1393262994168032,6.0641161636348e-27,0.0,1.0
ENSG00000107562,CXCL12,TPDS_TMDE,0.16594620174745944,0.05200426744902779,0.10803890228271484,150.0,1.1373812,1.2454201,0.32490798443549923,-0.9239388410140452,0.0,CXCL12,6387.0,0,-1.22773479016066,3.1475113029067697e-19,0.0,1.0,-0.4633912543226429,7.30421659481638e-14
ENSG00000108018,SORCS1,TPDS_TMDE,0.2991035113856261,0.17124729208205214,0.2653748393058777,181.0,-0.8007126,-0.53533775,0.0,0.996558151709512,0.011472899295621631,SORCS1,114815.0,cg07392385,-3.8267503345458196,2.75036510055455e-34,-0.1199641249550054,4.32976637478493e-64,0.0,1.0
ENSG00000108244,KRT23,TPDS_TMDE,0.3667410806470971,0.2528447309531747,0.08799421787261963,194.0,0.9623885,1.0503827,-0.08110444658066926,0.11375194874991955,0.03426264206269003,KRT23,25984.0,cg22392708,-1.1844553000079399,2.33821224463906e-08,0.0642743334952869,3.4462279255274405e-20,0.0666524117195234,0.237244150370358
ENSG00000108342,CSF3,TPDS_TMDE,0.09559766458981266,0.01858095452590725,-0.3111863136291504,129.0,0.20077255,-0.11041377,0.0,-0.2657926012558961,0.005463610504500206,CSF3,1440.0,cg07472953,-1.04379707395137,0.0006936560965362,0.0696952940419169,2.89505253165612e-08,0.0,1.0
ENSG00000109061,MYH1,TPDS_TMDE,0.4892725658087938,0.4782467051708492,0.0056199729442596436,222.0,-0.20351726,-0.19789729,0.0,-0.15460769590897705,0.0106859190914603,MYH1,4619.0,cg16842280,-1.12008683264973,0.0061060035591035,-0.18281181960366602,3.1128412279317496e-32,0.0,1.0
ENSG00000109072,VTN,TPDS_TMDE,0.3351201626320581,0.21287210330571574,0.14638769626617432,188.0,1.0946599,1.2410476000000001,0.16080820438957585,0.3575159031395005,-0.0006325355704438347,VTN,7448.0,cg24089111,-1.8309909801174098,1.5282583495013497e-23,-0.0536967931500979,4.752756741564781e-08,-0.192409303607813,0.001622891789802
ENSG00000109205,ODAM,TPDS_TMDE,0.014215283804718341,4.482680559695695e-05,0.6346454024314879,45.0,-0.7673422,-0.13269679,0.0,0.3198011663859777,0.04294145079486795,ODAM,54959.0,cg19903738,-5.31271038895847,8.761176220065668e-60,-0.0344875548668971,0.0177035764557609,0.0,1.0
ENSG00000109684,CLNK,TPDS_TMDE,0.3154925683035796,0.18840682952213766,-0.050366878509521484,184.0,1.2458254,1.1954585,0.1236188705830754,0.39900140690924013,-0.09490917135039127,CLNK,116449.0,cg12232903,-3.47157422302033,4.240961672868489e-129,-0.2552713357625431,8.94755661670485e-54,-0.269880335353757,8.080868789247119e-12
ENSG00000109758,HGFAC,TPDS_TMDE,0.21393279030777254,0.0897915091714313,-0.09855008125305176,163.0,1.1431593,1.0446091999999998,-0.06267392922889907,-0.12129024398615056,0.1335566801437037,HGFAC,3083.0,cg04930921,-1.1295682852956201,1.3634186387935498e-11,-0.1962020354035033,4.32360699375287e-24,0.16925607041289,0.0018417222397422
ENSG00000109832,DDX25,TPDS_TMDE,0.4186993591095918,0.34321553098842594,-0.003063619136810303,206.0,0.9975641,0.99450046,0.006590798685363775,0.08631009207019669,0.0,DDX25,29118.0,0,-2.88469832371418,3.147481886880259e-64,0.0,1.0,0.247383597406525,4.0751693008028e-05
ENSG00000109927,TECTA,TPDS_TMDE,0.16594620174745944,0.05200426744902779,-0.3876940011978149,150.0,-0.032964427000000004,-0.42065844,0.0,-0.19770104748329945,-0.08590056532965065,TECTA,7007.0,cg14252059,-1.04730972459796,8.296318994486917e-64,-0.0937895265826844,2.2386098103631e-14,0.0,1.0
ENSG00000109944,JHY,TPDS_TMDE,0.4746281423382698,0.4522337159039993,-0.14283007383346558,219.0,0.36774403,0.22491395,0.0,-0.037482545557453666,0.0009861423040172237,JHY,79864.0,cg07474755,-1.3461491406445398,9.507866977230549e-48,-0.0846522830730258,9.253112623801019e-45,0.0,1.0
ENSG00000109956,B3GAT1,TPDS_TMDE,0.16967559345552755,0.05436788381849651,0.2543357014656067,151.0,-0.018259095,0.2360766,0.0,0.6341048834377292,-0.04584306691473405,B3GAT1,27087.0,cg13567349,-1.04562679545724,1.0824679373027999e-10,-0.129581915942136,4.0288271566190995e-39,0.0,1.0
